CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,QT_SALAS_UTILIZADAS,IN_INTERNET,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio
4314902,COL JOAO PAULO I - UNIDADE SUL,43173330,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,6.0,14.0,8.0,5.0,0.0,0.0,824.0,163.0,5.433333333333334,4314902
4314902,COL CONHECER,43173349,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,68.0,10.0,1.0,4314902
4314902,COLEGIO UNIVERSITARIO,43200273,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,0.0,8.0,4.0,3.0,0.0,0.0,258.0,55.0,3.4375,4314902
4314902,CENTRO DE ENSINO MEDIO PASTOR DOHMS- UNIDADE DE ENSINO ZONA NORTE,43201717,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,0.0,12.0,7.0,3.0,0.0,0.0,453.0,62.0,4.769230769230769,4314902
4314902,COLEGIO MESQUITA,43203817,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,25.0,1.0,0.0,11.0,7.0,4.0,0.0,1.0,503.0,109.0,4.36,4314902
4314902,COLEGIO GABARITO ZONA NORTE,43203876,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,125.0,125.0,20.833333333333332,4314902
4314902,COLEGIO ROMANO SENHOR BOM JESUS,43211402,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,2.0,11.0,8.0,6.0,0.0,0.0,659.0,157.0,5.814814814814815,4314902
4314902,ESCOLA EDUCACAO PROFISSIONAL KLYMUS LTDA,43211470,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,48.0,0.0,0.0,4314902
4314902,FLEMING SERVICOS EDUCACIONAIS LTDA,43213995,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,201.0,201.0,40.2,4314902
4314902,COLEGIO BERTONI MED,43215050,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,14.0,2.3333333333333335,4314902
4314902,COLEGIO JOAO PAULO,43216684,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,1.0,5.0,4.0,3.0,1.0,0.0,246.0,55.0,4.583333333333333,4314902
4314902,COLEGIO ANGLO PORTO ALEGRE,43219535,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,79.0,79.0,9.875,4314902
4314902,COLEGIO GABARITO ZONA SUL,43220541,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,106.0,106.0,21.2,4314902
4314902,COLEGIO JOAO PAULO,43238203,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,8.0,6.0,4.0,2.0,0.0,484.0,131.0,6.55,4314902
4315305,ESCOLA DIVINO CORACAO LTDA,43197981,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,1.0,6.0,5.0,4.0,2.0,0.0,0.0,135.0,7.0,0.4117647058823529,4315305
4315602,COLEGIO HEBE MARSIGLIA,43113338,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,1.0,2.0,6.0,4.0,1.0,0.0,0.0,208.0,13.0,1.0833333333333333,4315602
4315602,ESC MEDIA SANTA MEDIANEIRA,43113656,4,2.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,5.0,8.0,7.0,4.0,0.0,0.0,507.0,96.0,5.647058823529412,4315602
4315602,COLEGIO SALESIANO LEAO XIII,43113680,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,6.0,9.0,7.0,3.0,0.0,0.0,523.0,95.0,3.9583333333333335,4315602
4315602,COLEGIO SAO PEDRO,43162800,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,114.0,108.0,9.818181818181818,4315602
4315602,COLEGIO ALTERNATIVO,43183344,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,1.0,1.0,5.0,4.0,3.0,1.0,0.0,236.0,33.0,3.3,4315602
4315602,ESCOLA KYRIOS DE ENSINO FUNDAMENTAL E DE ENSINO MEDIO,43214835,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,5.0,4.0,3.0,2.0,0.0,275.0,57.0,8.142857142857142,4315602
4315602,COLEGIO BOM JESUS JOANA D ARC,43112790,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,5.0,12.0,4.0,11.0,0.0,0.0,600.0,99.0,4.304347826086956,4315602
4315701,COLEGIO ROMANO NOSSA SENHORA AUXILIADORA,43114857,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,1.0,2.0,6.0,5.0,3.0,1.0,0.0,350.0,68.0,3.5789473684210527,4315701
4316402,EEM TIA ELIS,43114865,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,8.0,6.0,3.0,0.0,0.0,260.0,36.0,1.2,4316402
4316402,ESCOLA DE ENSINO MEDIO ENSIDUC,43217176,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,0.0,9.0,6.0,3.0,0.0,0.0,281.0,35.0,2.0588235294117645,4316402
4316808,ESCOLA DE ENSINO MEDIO E TECNICO SENAC SANTA CRUZ,43012043,4,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,216.0,87.0,7.909090909090909,4316808
4316808,COLEGIO DOM ALBERTO,43119964,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,0.0,15.0,7.0,3.0,0.0,0.0,469.0,56.0,3.5,4316808
4316808,ESCOLA TECNICA SANTA CRUZ,43219420,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,9.0,0.0,348.0,32.0,3.5555555555555554,4316808
4316808,ESC FAMILIA AGRICOLA SANTA CRUZ DO SUL,43298265,4,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,7.0,0.0,153.0,148.0,49.333333333333336,4316808
4316907,COLEGIO BATISTA,43122000,4,3.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,1.0,2.0,9.0,6.0,3.0,0.0,0.0,354.0,53.0,3.3125,4316907
4316907,COLEGIO ADVENTISTA DE SANTA MARIA,43122019,4,3.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,19.0,1.0,4.0,14.0,8.0,3.0,0.0,0.0,667.0,81.0,4.2631578947368425,4316907
4316907,COLEGIO NOSSA SENHORA DE FATIMA,43123643,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,1.0,13.0,16.0,12.0,4.0,0.0,0.0,1067.0,135.0,2.7,4316907
4316907,COLEGIO ANTONIO ALVES RAMOS,43123651,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,5.0,17.0,12.0,6.0,0.0,0.0,818.0,120.0,4.137931034482759,4316907
4316907,INSTITUTO SAO JOSE,43123678,4,3.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,14.0,11.0,0.0,0.0,668.0,313.0,24.076923076923077,4316907
4316907,COLEGIO RIACHUELO,43123988,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,11.0,9.0,0.0,262.0,262.0,23.818181818181817,4316907
4316907,ESCOLA DE ENSINO MEDIO RIACHUELO,43173845,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,1.0,11.0,21.0,13.0,3.0,0.0,0.0,1006.0,49.0,1.4848484848484849,4316907
4316907,COLEGIO MARCO POLO,43176801,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,283.0,65.0,3.0952380952380953,4316907
4316907,COLEGIO TOTEM SANTA MARIA,43216870,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,338.0,83.0,6.916666666666667,4316907
4316907,FLEMING EDUCACAO SANTA MARIA,43219438,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,165.0,165.0,27.5,4316907
4317103,INSTITUTO LIVRAMENTO,43125514,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,1.0,3.0,13.0,9.0,5.0,0.0,0.0,607.0,113.0,2.8974358974358974,4317103
4317103,COLEGIO DA UNIVERSIDADE DA REGIAO DA CAMPANHA,43176828,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,25.0,8.333333333333334,4317103
4317202,COLEGIO CONCORDIA,43125883,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,4.0,6.0,4.0,3.0,0.0,0.0,398.0,49.0,3.0625,4317202
4317202,ESCOLA TECNICA SANTA ROSA - SEG,43310052,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,3.0,24.0,0.0,506.0,32.0,2.2857142857142856,4317202
4317301,COLEGIO SAO CARLOS,43126979,4,3.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,3.0,11.0,8.0,5.0,0.0,0.0,525.0,83.0,4.882352941176471,4317301
4317400,ESCOLA DE EDUCACAO BASICA DA URI-SANTIAGO,43177670,4,2.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,28.0,1.0,4.0,10.0,9.0,5.0,5.0,0.0,500.0,95.0,3.392857142857143,4317400
4317400,ESCOLA TECNICA CAIO FERNANDO ABREU-SEG SANTIAGO,43220401,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,3.0,17.0,0.0,815.0,44.0,4.888888888888889,4317400
4317509,ESCOLA DE EDUCACAO BASICA DA URI - SANTO ANGELO,43129315,4,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,0.0,6.0,7.0,4.0,0.0,0.0,456.0,104.0,6.117647058823529,4317509
4318200,COLEGIO EXPRESSAO,43135129,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,140.0,49.0,4.454545454545454,4318200
4318705,EEP SENAC SAO LEOPOLDO,43011993,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,1.0,0.0,0.0,0.0,9.0,26.0,0.0,492.0,242.0,16.133333333333333,4318705
4318705,COLEGIO SAO LUIS,43139094,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,1.0,5.0,15.0,11.0,3.0,1.0,0.0,668.0,73.0,1.6222222222222222,4318705
4318705,COLEGIO SAGRADO CORACAO DE JESUS LTDA,43139140,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,247.0,26.0,1.5294117647058822,4318705
4318705,COLEGIO PROFESSOR GUSTAVO SCHREIBER,43139183,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,288.0,55.0,3.4375,4318705
4318705,COLEGIO LUTERANO CONCORDIA,43139540,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,3.0,9.0,5.0,3.0,1.0,0.0,324.0,28.0,1.8666666666666667,4318705
4318705,INSTITUTO RIO BRANCO,43139558,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,1.0,3.0,13.0,10.0,4.0,0.0,0.0,783.0,118.0,3.189189189189189,4318705
4318705,ESCOLA SESI DE ENSINO MEDIO JOSE PEDRO FERNANDO PIOVAN SAO LEOPOLDO,43208681,4,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,313.0,313.0,20.866666666666667,4318705
4318705,ESCOLA TECNICA SAO LEOPOLDO SEG,43216366,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,4.0,23.0,0.0,952.0,176.0,22.0,4318705
4318903,EEB DA URI SAO LUIZ GONZAGA,43141552,4,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,3.0,10.0,5.0,3.0,3.0,0.0,510.0,92.0,5.111111111111111,4318903
4319000,COLEGIO MUTIRAO DE SAO MARCOS,43184782,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,189.0,31.0,2.2142857142857144,4319000
4319505,CENTRO EDUCACIONAL PROGRESSO UNIDADE DO VALE,43220240,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,7.0,4.0,2.0,0.0,0.0,213.0,40.0,5.714285714285714,4319505
4320008,UNIDADE SESI DE ENSINO MEDIO SESI ARTHUR ALUIZIO DAUDT SAPUCAIA DO SUL,43081584,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,297.0,297.0,24.75,4320008
4320008,UNIDADE DE ENSINO SAO LUCAS,43146422,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,2.0,5.0,4.0,4.0,1.0,0.0,297.0,106.0,5.3,4320008
4320107,ESC ENS MEDIO SARANDI,43147151,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,19.0,1.0,6.0,11.0,6.0,3.0,0.0,0.0,484.0,36.0,1.894736842105263,4320107
4320107,COLEGIO UNIVERSOS,43199879,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,217.0,32.0,2.2857142857142856,4320107
4320404,ESC ENS MEDIO RAINHA D PAZ,43208711,4,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,147.0,32.0,3.5555555555555554,4320404
4320800,COLEGIO VOLARE SOLEDADE,43150616,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,5.0,5.0,4.0,3.0,0.0,0.0,363.0,59.0,4.214285714285714,4320800
4320909,INSTITUTO DE EDUCACAO TAPEJARA,43151345,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,5.0,8.0,4.0,3.0,0.0,0.0,323.0,32.0,1.28,4320909
4321204,CENTRO SINODAL DE ENSINO MEDIO DOROTHEA SCHAFKE,43152341,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,262.0,84.0,4.0,4321204
4321204,COLEGIO SANTA TERESINHA,43152759,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,4.0,11.0,9.0,5.0,1.0,0.0,676.0,134.0,6.380952380952381,4321204
4321204,INST ADVENT CRUZEIRO DO SUL,43152910,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,4.0,15.0,14.0,12.0,0.0,0.0,1293.0,430.0,14.333333333333334,4321204
4321501,ESCOLA DE EDUCACAO BASICA SAO DOMINGOS,43155480,4,3.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22.0,1.0,4.0,19.0,11.0,7.0,0.0,0.0,941.0,158.0,7.181818181818182,4321501
4321808,COLEGIO DOM HERMETO,43157149,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,1.0,9.0,10.0,6.0,4.0,0.0,0.0,606.0,85.0,2.236842105263158,4321808
4322400,EEM NOSSA SENHORA DO HORTO,43162320,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,3.0,6.0,5.0,3.0,0.0,0.0,328.0,49.0,3.2666666666666666,4322400
4322400,INSTITUTO LAURA VICUNA,43162690,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,6.0,16.0,9.0,6.0,6.0,0.0,914.0,169.0,7.3478260869565215,4322400
4322509,COLEGIO GUSTAVO VIEIRA DE BRITO,43182186,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,0.0,10.0,4.0,3.0,3.0,0.0,337.0,49.0,3.769230769230769,4322509
4322509,COLEGIO BOM JESUS SAO JOSE,43163017,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,6.0,11.0,6.0,11.0,0.0,0.0,651.0,100.0,3.3333333333333335,4322509
4322533,ESCOLA TECNICA FAMILIA AGRICOLA DE VALE DO SOL,43007554,4,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,101.0,101.0,50.5,4322533
4322608,COLEGIO PROFESSOR JOSE DE OLIVEIRA CASTILHOS,43165532,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,3.0,6.0,4.0,2.0,0.0,0.0,141.0,14.0,0.9333333333333333,4322608
4322608,COLEGIO BOM JESUS NOSSA SENHORA APARECIDA,43164447,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,4.0,13.0,4.0,11.0,0.0,0.0,489.0,81.0,3.1153846153846154,4322608
4323002,COLEGIO UNI ALPHA,43211488,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,19.0,0.0,687.0,82.0,41.0,4323002
4323002,EEM VIAMOPOLIS,43295258,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,0.0,20.0,11.0,6.0,0.0,0.0,805.0,168.0,7.304347826086956,4323002
4323002,COLEGIO PRO-FUTURO,43004130,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,1.0,5.0,4.0,3.0,0.0,0.0,157.0,25.0,1.6666666666666667,4323002
4323002,IE JOSUE DE CASTRO,43181422,4,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,158.0,96.0,32.0,4323002
4323002,ESCOLA DE ENSINO MEDIO CESI SANTA ISABEL,43180817,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,1.0,0.0,23.0,14.0,7.0,1.0,0.0,1223.0,217.0,8.346153846153847,4323002
5000203,INSTITUTO EDUCACIONAL CECILIA MEIRELES,50034421,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,1.0,10.0,5.0,4.0,3.0,3.0,0.0,268.0,36.0,2.769230769230769,5000203
5000609,COLEGIO CELQ,50015095,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,12.0,4.0,3.0,0.0,0.0,394.0,49.0,4.083333333333333,5000609
5001003,ESCOLA RECANTO,50027689,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,210.0,39.0,3.5454545454545454,5001003
5001003,ESCOLA DO SESI APARECIDA DO TABOADO,50032941,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,329.0,74.0,5.285714285714286,5001003
5001102,INSTITUTO EDUCACIONAL FALCAO,50001850,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,1.0,5.0,5.0,5.0,3.0,0.0,0.0,383.0,44.0,2.0952380952380953,5001102
5001904,CENTRO EDUCACIONAL JUVENTUDE DO AMANHA,50013017,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,5.0,5.0,5.0,3.0,0.0,0.0,361.0,50.0,2.7777777777777777,5001904
5002100,COLEGIO CEFRON,50013831,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,1.0,5.0,5.0,4.0,3.0,2.0,0.0,238.0,38.0,6.333333333333333,5002100
5002100,INSTITUTO DE EDUCACAO DE BELA VISTA,50014056,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,1.0,6.0,5.0,4.0,3.0,3.0,0.0,198.0,32.0,2.6666666666666665,5002100
5002209,EPEPG SAGRADA FAMILIA,50014285,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,196.0,23.0,2.5555555555555554,5002209
5002605,COLEGIO MONTEIRO LOBATO,50003399,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,1.0,3.0,5.0,4.0,1.0,0.0,0.0,168.0,14.0,1.4,5002605
5002704,COLEGIO TICTAC E INSTITUTO PENRABEL,50005200,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,42.0,1.0,16.0,16.0,7.0,3.0,0.0,0.0,721.0,81.0,1.9285714285714286,5002704
5002704,COLEGIO ADVENTISTA JARDIM DOS ESTADOS,50005618,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,22.0,1.0,7.0,10.0,9.0,6.0,2.0,0.0,721.0,166.0,7.545454545454546,5002704
5002704,COLEGIO ADVENTISTA CAMPO-GRANDENSE,50005626,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,54.0,1.0,7.0,17.0,12.0,6.0,0.0,0.0,1044.0,220.0,4.074074074074074,5002704
5002704,CENTRO DE ENSINO CAMPO-GRANDENSE - CECAMP,50007688,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,3.0,7.0,4.0,3.0,0.0,0.0,219.0,42.0,2.4705882352941178,5002704
5002704,COLEGIO ALMIRANTE TAMANDARE,50007718,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,1.0,0.0,2.0,8.0,3.0,0.0,0.0,254.0,45.0,3.0,5002704
5002704,CENTRO DE ENS NOSSA SENHORA AUXILIADORA,50007874,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,19.0,1.0,8.0,10.0,7.0,3.0,0.0,0.0,558.0,84.0,4.421052631578948,5002704
5002704,COLEGIO OSWALDO TOGNINI,50007890,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,9.0,21.0,21.0,10.0,3.0,0.0,1086.0,262.0,3.742857142857143,5002704
5002704,MABE MODERNA ASSOCIACAO BRASILEIRA DE ENSINO MEDIO LTDA,50007904,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,1.0,7.0,15.0,13.0,10.0,2.0,0.0,1463.0,508.0,9.071428571428571,5002704
5002704,COLEGIO RAUL SANS DE MATOS,50007920,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,29.0,1.0,8.0,11.0,12.0,6.0,0.0,0.0,584.0,159.0,5.482758620689655,5002704
5002704,COLEGIO MARIA MONTESSORI,50009060,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,30.0,1.0,6.0,10.0,8.0,6.0,1.0,0.0,582.0,119.0,3.966666666666667,5002704
5002704,ESCOLA DO SESI CAMPO GRANDE,50026429,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,1.0,0.0,11.0,13.0,9.0,0.0,0.0,884.0,244.0,8.714285714285714,5002704
5002704,CENTRO EDUCACIONAL PAULO DE TARSO,50027190,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,7.0,14.0,7.0,3.0,0.0,0.0,539.0,50.0,2.5,5002704
5002704,COLEGIO HARMONIA - UNIDADE I,50027956,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,25.0,1.0,0.0,0.0,10.0,12.0,8.0,0.0,501.0,286.0,11.44,5002704
5002704,SESC ADMINISTRACAO REGIONAL NO ESTADO DO MATO GROSSO DO SUL,50028154,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,39.0,1.0,10.0,28.0,24.0,5.0,0.0,0.0,1670.0,227.0,5.82051282051282,5002704
5002704,COLEGIO LICEU - UNID II,50028820,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,153.0,52.0,6.5,5002704
5002704,CENTRO DE ENSINO IMPACTO SS LTDA - ME,50029258,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,68.0,68.0,3.090909090909091,5002704
5002704,COLEGIO CBA ABC,50029266,4,1.0,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,259.0,141.0,14.1,5002704
5002704,ESCOLA BATISTA ERILASIO NOGUEIRA,50029940,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,243.0,42.0,3.8181818181818183,5002704
5002704,NOTA 10 - UNIDADE GARCAS,50030116,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,503.0,503.0,50.3,5002704
5002704,COLEGIO DE ENSINO MEDIO NOVA GERACAO,50030469,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,251.0,251.0,25.1,5002704
5002704,COLEGIO BIONATUS,50030582,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,297.0,196.0,16.333333333333332,5002704
5002704,COLEGIO CLASSE A,50031163,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,0.0,5.0,8.0,1.0,0.0,0.0,287.0,16.0,1.1428571428571428,5002704
