"CD_DIST";"NM_DIST";"PERE0115_NOVA";"V06001";"V06002";"V06003";"V06004";"V06005";"V06006"
"150340805";"Inhangapi";"1212";"3213";"10313";"2,78";"1201,04";"1594508,29";"1212"
"150345705";"Ipixuna do Pará";"1200";"8750";"30172";"3,28";"1346,49";"3026821,53";"1200"
"150350705";"Irituia";"1000";"9558";"30925";"2,73";"1151,18";"2270082,55";"1000"
"150360605";"Itaituba";"1212";"33287";"111998";"3,24";"2011,77";"10147502,84";"1212"
"150360620";"Moraes Almeida";"1500";"3048";"9997";"3,35";"2337,70";"9631981,71";"1500"
"150370505";"Itupiranga";"1212";"13772";"49606";"3,77";"1504,31";"2699940,21";"1212"
"150375405";"Jacareacanga";"1212";"4607";"22025";"8,45";"2104,33";"22442789,24";"1212"
"150375420";"Porto Rico";"2000";"316";"860";"3,32";"2792,18";"10278661,27";"2000"
"150380405";"Jacundá";"1212";"12607";"37664";"2,19";"1850,46";"762450845,66";"1212"
"150390305";"Juruti";"1200";"12346";"50735";"4,96";"1687,92";"6246831,66";"1200"
"150400005";"Limoeiro do Ajuru";"700";"7177";"29525";"3,54";"1171,70";"2377183,96";"700"
"150405905";"Mãe do Rio";"1200";"9890";"34288";"3,22";"1537,53";"3835647,85";"1200"
"150410905";"Magalhães Barata";"1212";"1735";"5516";"2,80";"2220,67";"1263770911,43";"1212"
"150410910";"Cafezal";"1212";"755";"2546";"3,42";"1242,43";"1419473,94";"1212"
"150420805";"Marabá";"1300";"86017";"265584";"2,51";"2450,68";"387043598,86";"1300"
"150430705";"Maracanã";"1200";"4682";"15816";"3,25";"1406,71";"2497356,17";"1200"
"150430715";"Boa Esperança";"990";"1305";"4231";"3,10";"1003,76";"460616,48";"990"
"150430740";"São Roberto";"820";"1729";"5809";"3,40";"976,20";"692862,23";"820"
"150440605";"Marapanim";"1200";"3401";"11090";"3,22";"1448,91";"5111064,64";"1200"
"150440610";"Marudá";"1200";"499";"1613";"2,90";"1199,24";"1003987,91";"1200"
"150440615";"Matapiquara";"1200";"874";"2548";"2,63";"1138,56";"4084778,58";"1200"
"150440620";"Monte Alegre do Maú";"1200";"878";"2815";"3,00";"1046,09";"564958,48";"1200"
"150440622";"Praia de Marudá";"1000";"2718";"8417";"2,91";"1139,96";"1557301,82";"1000"
"150442205";"Marituba";"1212";"35861";"110531";"2,34";"1736,57";"57813552,64";"1212"
"150445505";"Medicilândia";"1200";"7309";"22032";"2,22";"1529,08";"4959823,94";"1200"
"150445535";"União da Floresta";"1200";"1646";"4995";"2,37";"1366,54";"2412964,03";"1200"
"150450505";"Melgaço";"800";"4826";"23188";"6,25";"1245,59";"3002167,10";"800"
"150450510";"Areias";"800";"889";"4526";"6,62";"1103,91";"1081134,53";"800"
"150460405";"Mocajuba";"1200";"6046";"23768";"4,26";"1351,87";"3675433,71";"1200"
"150460415";"São Pedro de Viseu";"780";"784";"3231";"4,32";"1006,03";"1150308,93";"780"
"150470305";"Moju";"1200";"19436";"64509";"3,27";"1303,53";"2929368,54";"1200"
"150470310";"Cairari";"1000";"5560";"19315";"4,51";"1482,24";"325765276,75";"1000"
"150475205";"Mojuí dos Campos";"1212";"7478";"23482";"2,38";"1342,36";"1729112,90";"1212"
"150480205";"Monte Alegre";"1200";"18312";"59929";"2,73";"1386,19";"3685474,04";"1200"
"150490105";"Muaná";"1000";"8158";"34319";"4,56";"1196,55";"2724940,89";"1000"
"150490110";"São Francisco da Jararaca";"600";"1436";"6504";"3,63";"880,22";"452761,56";"600"
"150490115";"São Miguel do Pracuúba";"600";"1042";"4358";"4,94";"980,92";"717153,57";"600"
"150495005";"Nova Esperança do Piriá";"700";"6024";"20434";"2,81";"1064,92";"2007761,55";"700"
"150497605";"Nova Ipixuna";"1212";"4571";"13903";"2,75";"1752,39";"4044885,50";"1212"
"150500705";"Nova Timboteua";"1200";"3387";"9245";"1,87";"1320,60";"2172582,82";"1200"
"150500710";"Timboteua";"900";"1173";"3527";"2,36";"994,21";"924059,46";"900"
"150503105";"Novo Progresso";"2000";"9739";"31022";"2,88";"2866,46";"8158483,55";"2000"
"150503110";"Mil";"2000";"706";"2429";"4,05";"2466,36";"7426018,00";"2000"
"150506405";"Novo Repartimento";"1212";"10239";"32894";"2,64";"1746,94";"114299778,43";"1212"
"150506410";"Belo Monte do Pará";"1212";"1542";"5672";"4,20";"1591,82";"1815790,83";"1212"
"150506420";"Maracajá";"1200";"4441";"14330";"2,42";"1520,18";"5276102,45";"1200"
"150506440";"Vitória da Conquista";"1212";"2298";"7657";"2,51";"1649,64";"5535660,39";"1212"
"150510605";"Óbidos";"1200";"14487";"51728";"3,82";"1274,82";"3816513,07";"1200"
"150520505";"Oeiras do Pará";"800";"8083";"33651";"4,93";"1154,37";"2842952,28";"800"
"150530405";"Oriximiná";"1200";"17860";"67671";"4,13";"1689,58";"8574430,92";"1200"
"150540305";"Ourém";"1000";"5754";"17826";"2,38";"1196,36";"2292778,58";"1000"
"150543705";"Ourilândia do Norte";"1212";"10335";"32170";"2,72";"1932,77";"6323637,32";"1212"
"150548605";"Pacajá";"1200";"9312";"30542";"2,92";"1644,23";"6470538,79";"1200"
"150548610";"Bom Jardim";"1212";"3160";"10497";"2,76";"1641,69";"1799893,30";"1212"
"150549405";"Palestina do Pará";"1212";"2200";"6884";"2,75";"1543,49";"3243450,67";"1212"
"150550205";"Paragominas";"1216";"32964";"104908";"2,52";"2179,86";"18525289,11";"1216"
"150553605";"Parauapebas";"1800";"87649";"267180";"2,28";"2743,59";"64861640,11";"1800"
"150555105";"Pau D'Arco";"1212";"2223";"6895";"3,93";"1505,13";"7489384,02";"1212"
"150560105";"Peixe-Boi";"1200";"1893";"5240";"2,09";"1629,66";"59237106,44";"1200"
"150560110";"Tauarizinho";"1200";"1054";"3040";"2,25";"998,59";"828343,86";"1200"
"150563505";"Piçarra";"1212";"4072";"12822";"2,47";"1880,11";"4065999,25";"1212"
"150565005";"Placas";"1200";"5874";"18629";"2,49";"1653,75";"34150504,02";"1200"
"150570005";"Ponta de Pedras";"1200";"7068";"24868";"3,29";"1363,58";"165118893,55";"1200"
"150580905";"Portel";"1170";"13283";"61894";"7,04";"1291,90";"2925120,17";"1170"
"150590805";"Porto de Moz";"1000";"7788";"34635";"6,77";"1300,91";"3296632,53";"1000"
"150590810";"Veiros";"600";"696";"3168";"6,69";"883,52";"532033,80";"600"
"150590815";"Vilarinho do Monte";"900";"579";"2751";"7,27";"948,16";"364836,39";"900"
"150600505";"Prainha";"900";"6183";"23427";"3,83";"1166,17";"3356294,04";"900"
"150600510";"Pacoval";"1000";"1083";"4218";"4,21";"1201,13";"932148,37";"1000"
"150600525";"Santa Maria do Uruará";"800";"1932";"7747";"4,20";"1036,74";"1456041,11";"800"
"150610405";"Primavera";"1200";"3528";"10818";"2,42";"1375,95";"4462226,39";"1200"
"150611205";"Quatipuru";"1100";"2324";"7055";"2,72";"1240,92";"2692002,43";"1100"
"150611210";"Boa Vista";"900";"1325";"4465";"2,98";"1138,64";"2603085,10";"900"
"150613805";"Redenção";"1300";"28019";"85129";"2,21";"2404,29";"11602909,04";"1300"
"150616105";"Rio Maria";"1212";"6501";"18364";"2,01";"1946,07";"7092536,76";"1212"
"150618705";"Rondon do Pará";"1212";"15285";"52884";"3,90";"1734,85";"5309973,20";"1212"
"150619505";"Rurópolis";"1212";"7091";"26653";"4,33";"1694,40";"3592593,71";"1212"
"150619515";"Divinópolis";"1200";"1988";"8972";"7,76";"1699,91";"15464023,18";"1200"
"150620305";"Salinópolis";"1212";"13482";"44544";"2,93";"1721,72";"5657920,28";"1212"
"150630205";"Salvaterra";"1200";"4773";"15488";"3,05";"1399,50";"3322392,53";"1200"
"150630210";"Condeixa";"800";"790";"2617";"3,00";"981,07";"814782,17";"800"
"150630215";"Joanes";"1200";"829";"2679";"3,18";"1251,97";"3151532,22";"1200"
"150630220";"Jubim";"1000";"621";"1978";"2,73";"1009,31";"1036495,76";"1000"
"150630225";"Monsarás";"800";"369";"1247";"3,24";"1065,37";"7734047,81";"800"
"150635105";"Santa Bárbara do Pará";"1212";"6801";"21063";"2,41";"1417,79";"3886609,24";"1212"
"150640105";"Santa Cruz do Arari";"1200";"1768";"7420";"8,02";"1194,46";"5659813,20";"1200"
"150650005";"Santa Izabel do Pará";"1212";"14930";"46634";"2,33";"1943,32";"136393263,24";"1212"
"150650010";"Americano";"1212";"3417";"10585";"2,26";"1660,25";"2635528,44";"1212"
"150650015";"Caraparu";"1212";"3140";"9254";"2,51";"1262,48";"1965881,12";"1212"
"150655905";"Santa Luzia do Pará";"1200";"6301";"20286";"2,66";"1222,41";"2403726,81";"1200"
"150658305";"Santa Maria das Barreiras";"1212";"1000";"3028";"2,74";"1821,84";"4916219,49";"1212"
"150658310";"Casa de Tábua";"1500";"2805";"8713";"2,38";"2208,45";"9728063,35";"1500"
"150658315";"Nova Esperança";"1212";"1613";"4661";"2,40";"1976,32";"7626307,57";"1212"
"150660905";"Santa Maria do Pará";"1200";"8460";"24551";"1,97";"1411,69";"3949569,47";"1200"
"150670805";"Santana do Araguaia";"1212";"10534";"32271";"2,55";"2109,36";"8752434,00";"1212"
"150680705";"Santarém";"1212";"85072";"288625";"3,03";"2219,92";"24486301,88";"1212"
"150680710";"Alter do Chão";"1212";"2684";"9758";"4,58";"1945,08";"9860468,54";"1212"
"150680725";"Boim";"1112";"2492";"10412";"5,39";"1178,14";"798916,35";"1112"
"150680730";"Curuai";"970";"4158";"17248";"5,28";"1175,91";"3114524,81";"970"
"150680740";"Arapixuna";"1212";"1136";"4103";"4,55";"1175,41";"822436,78";"1212"
"150690605";"Santarém Novo";"1212";"1961";"6098";"2,84";"1378,84";"2420563,61";"1212"
"150700305";"Santo Antônio do Tauá";"1212";"5758";"17574";"2,31";"1445,65";"3073772,58";"1212"
"150700310";"Espírito Santo do Tauá";"1200";"1311";"4027";"2,50";"1261,74";"1178960,84";"1200"
"150700315";"São Raimundo de Borralhos";"1200";"1738";"5809";"2,78";"1157,89";"872026,05";"1200"
"150710205";"São Caetano de Odivelas";"1200";"4186";"13650";"2,97";"2052,75";"2333376713,58";"1200"
"150710210";"Perseverança";"800";"972";"2941";"2,87";"1032,31";"719098,12";"800"
"150715105";"São Domingos do Araguaia";"1212";"6797";"21043";"2,41";"1690,63";"4316043,05";"1212"
"150720105";"São Domingos do Capim";"800";"8461";"30575";"3,57";"1085,63";"1914158,54";"800"
"150730005";"São Félix do Xingu";"1500";"12164";"38044";"2,77";"2037,80";"6307064,84";"1500"
"150730020";"Sudoeste";"1500";"1012";"3029";"2,72";"1975,96";"2721746,39";"1500"
"150730025";"Taboca";"1500";"4180";"13331";"2,69";"1922,42";"3672220,17";"1500"
"150730030";"Vila Ladeira Vermelha";"1212";"1151";"3344";"2,27";"2107,24";"16445602,45";"1212"
"150730035";"Vila Lindoeste";"1500";"876";"2766";"2,84";"1931,16";"6917063,54";"1500"
"150730040";"Vila Nereu";"2000";"1353";"4007";"2,52";"2324,69";"3849149,73";"2000"
"150740905";"São Francisco do Pará";"1212";"4949";"14882";"2,07";"1365,46";"2778541,62";"1212"
"150745805";"São Geraldo do Araguaia";"1212";"7711";"24153";"2,60";"1847,45";"7365391,32";"1212"
"150746605";"São João da Ponta";"1002";"1456";"4426";"2,92";"1114,56";"1656931,63";"1002"
"150747405";"São João de Pirabas";"1200";"5460";"17390";"2,87";"1222,77";"3030263,49";"1200"
"150747410";"Japerica";"1200";"1093";"3280";"2,73";"1130,33";"1275797,15";"1200"
"150750805";"São João do Araguaia";"1200";"3304";"10202";"3,10";"1446,47";"2500418,27";"1200"
"150750810";"Apinagés";"1212";"1086";"3410";"3,04";"1600,73";"13352202,04";"1212"
"150760705";"São Miguel do Guamá";"1212";"12023";"38163";"2,40";"1601,19";"5321335,43";"1212"
"150760710";"Caju";"900";"2158";"7419";"3,27";"1088,99";"1869939,61";"900"
"150760715";"Urucuri";"1000";"1982";"6627";"2,83";"1001,26";"608403,59";"1000"
"150760720";"Urucuriteua";"1200";"224";"628";"1,96";"1075,22";"778355,24";"1200"
"150770605";"São Sebastião da Boa Vista";"1000";"6560";"25539";"3,32";"1155,29";"1537511,05";"1000"
"150775505";"Sapucaia";"1212";"1776";"5812";"2,86";"1943,39";"56385374,69";"1212"
"150780505";"Senador José Porfírio";"1212";"6486";"22166";"3,46";"1448,51";"4138713,76";"1212"
"150790405";"Soure";"1212";"7079";"24168";"3,43";"1561,56";"5226665,95";"1212"
"150795305";"Tailândia";"1212";"18550";"62834";"3,45";"1797,52";"20805222,70";"1212"
"150795310";"Palmares";"1400";"3033";"9517";"2,73";"1613,96";"1024988,89";"1400"
"150796105";"Terra Alta";"1200";"3355";"10393";"2,48";"1271,43";"2089258,05";"1200"
"150797905";"Terra Santa";"1200";"4997";"18745";"3,99";"1621,00";"3771142,50";"1200"
"150800105";"Tomé-Açu";"1212";"19786";"67243";"3,01";"1542,35";"10525638,72";"1212"
"150803505";"Tracuateua";"710";"8733";"28573";"2,74";"1089,80";"2547405,72";"710"
"150805005";"Trairão";"1212";"4684";"15201";"2,69";"1816,35";"4651659,56";"1212"
"150808405";"Tucumã";"1500";"12824";"39481";"2,17";"2231,65";"9630414,19";"1500"
"150810005";"Tucuruí";"1212";"27397";"90687";"2,98";"2224,34";"11998849,24";"1212"
"150812605";"Ulianópolis";"1250";"9695";"37838";"4,25";"1748,58";"6068442,20";"1250"
"150815905";"Uruará";"1212";"12506";"37958";"2,41";"1696,88";"5146584,28";"1212"
"150815910";"Alvorada";"1000";"1727";"5417";"2,30";"1243,07";"2857519,62";"1000"
"150820905";"Vigia";"1200";"12506";"40654";"2,64";"1416,53";"3507932,37";"1200"
"150820915";"Porto Salvo";"1200";"3284";"10120";"2,53";"1149,16";"1084678,30";"1200"
"150830805";"Viseu";"1200";"5773";"20640";"3,52";"1254,58";"1940529,53";"1200"
"150830815";"Fernandes Belo";"700";"2867";"10481";"3,97";"1048,94";"1851783,91";"700"
"150830820";"São José do Gurupi";"855";"718";"2565";"4,15";"1064,58";"848038,52";"855"
"150830825";"São José do Piriá";"670";"6874";"24913";"3,63";"976,80";"709821,02";"670"
"150835705";"Vitória do Xingu";"1212";"4902";"15550";"2,89";"1604,72";"3654821,98";"1212"
"150840705";"Xinguara";"1212";"17900";"52546";"2,13";"2205,81";"59095629,61";"1212"
"160005505";"Serra do Navio";"1593";"1109";"3740";"3,10";"2222,89";"6319421,38";"1593"
"160005510";"Cachaço";"1200";"255";"891";"3,25";"1764,44";"2471668,75";"1200"
"160010505";"Amapá";"1212";"1931";"7427";"4,81";"1823,03";"7883733,70";"1212"
"160010515";"Sucuriju";"1212";"123";"481";"6,75";"1510,19";"7653502,24";"1212"
"160015405";"Pedra Branca do Amapari";"1224";"3201";"12180";"5,13";"1961,53";"7113211,99";"1224"
"160020405";"Calçoene";"1212";"1835";"7262";"4,89";"1704,22";"5119951,85";"1212"
"160020410";"Cunani";"1200";"261";"897";"3,47";"1195,66";"1593075,67";"1200"
"160020415";"Lourenço";"1212";"676";"2247";"4,23";"1985,83";"6707284,32";"1212"
"160021205";"Cutias";"1212";"1156";"4426";"4,84";"1408,53";"2577111,48";"1212"
"160023805";"Ferreira Gomes";"1212";"1795";"6645";"4,32";"1861,27";"10360049,71";"1212"
"160025305";"Itaubal";"1200";"1360";"5579";"5,17";"1454,60";"2149605,04";"1200"
"160027905";"Laranjal do Jari";"1212";"10319";"35006";"3,52";"1757,23";"9176867,03";"1212"
