codigo_escola,enem_media_geral_2024,qtd_participantes_enem_2024
35439526,593.0444444444444,9
33132089,593.0360000000001,15
35113759,593.0006060606061,11
23072873,592.9814814814815,27
35809494,592.9714285714285,21
23066148,592.9573333333334,15
35112884,592.9549206349207,84
31351512,592.90625,16
50005200,592.9057142857143,21
60026982,592.9033333333333,6
60003269,592.8866666666667,5
43128394,592.8856862745098,34
35123377,592.8666666666667,18
35301700,592.8541176470588,17
25103342,592.8442857142857,14
23265892,592.820350877193,57
35800612,592.8167741935483,31
22025448,592.7929411764705,17
25200801,592.7923076923078,13
33015520,592.7666666666667,24
43093990,592.7491666666666,16
35143820,592.7470967741936,31
52042340,592.7458823529412,17
22141901,592.7285714285714,49
21092842,592.6899999999999,34
60020919,592.6885714285714,7
60014627,592.6733333333333,3
35419576,592.6683333333333,24
35113712,592.6403846153846,52
15584801,592.6095238095238,21
50007874,592.6045977011494,29
33001413,592.5963636363635,11
35150034,592.5773333333333,15
15038521,592.5764705882352,17
41126289,592.5537984496124,43
35304748,592.5241666666667,16
35449751,592.5218181818182,11
32035217,592.52,30
26109964,592.5139393939394,33
26095904,592.4816666666667,72
24089125,592.4610101010101,99
35364125,592.46,20
43201717,592.4399999999999,16
26162083,592.4347126436782,29
35341964,592.4200000000001,14
60016139,592.405,8
35135616,592.4012345679013,27
60023501,592.4000000000001,9
35101333,592.3891666666667,24
35133462,592.3885714285715,14
31074454,592.3733333333333,15
35194712,592.356,10
35137546,592.3558620689655,29
33032785,592.3483333333334,12
60019900,592.34,3
31215830,592.3183333333333,24
60019830,592.3,1
60015777,592.2933333333334,3
29127009,592.290625,32
35154817,592.2895652173913,23
42123704,592.2887499999999,16
60025135,592.2714285714285,7
29441730,592.27,44
29343747,592.2552845528455,41
35105569,592.245,20
31376051,592.236,10
52079872,592.2353571428572,56
43109152,592.2345454545455,44
42001773,592.2191304347826,46
35125647,592.2078888888889,30
35161792,592.1957142857143,14
42148200,592.1760299625467,89
41157907,592.1647619047619,21
43075266,592.1258333333333,16
51069997,592.0835294117647,17
33148937,592.0568115942029,23
60013994,592.0222222222224,9
60027337,592.02,8
51087715,592.0116666666667,12
35106999,591.9988888888888,18
41162269,591.9948148148148,27
35111545,591.9461904761904,28
42093937,591.9345098039216,17
35442100,591.928,10
50012487,591.9188888888889,18
15047318,591.9052631578948,19
32097603,591.88625,16
29467845,591.8586091127098,139
15565793,591.8464864864865,37
60012813,591.8000000000001,3
42126088,591.7526315789473,19
53019334,591.7423655913979,31
29180147,591.7315384615384,13
35470259,591.7015384615385,13
27053431,591.6901666666666,40
60002112,591.677037037037,9
60020556,591.6666666666666,3
41063368,591.6466666666666,27
60007861,591.6333333333333,6
25132563,591.6292307692308,13
50033913,591.6258823529412,17
21182345,591.6048648648649,74
35117961,591.5925,24
60004254,591.58,6
35106628,591.5666666666667,18
35103081,591.5153846153846,13
28032063,591.5079999999999,35
60021148,591.475,4
60014131,591.4725,8
31371696,591.4636734693878,49
60012615,591.4399999999999,7
60016433,591.4350000000001,8
43176984,591.4228571428571,21
60014404,591.4133333333333,5
35565672,591.4130303030303,22
35111259,591.3760784313725,51
35004913,591.34375,16
35008681,591.3226666666667,10
24069388,591.3127272727273,22
42016207,591.3029166666666,32
35115241,591.3007843137254,68
35110553,591.2914285714286,28
15097250,591.2372413793104,29
35802104,591.2254545454546,11
25115340,591.2165217391304,23
35136359,591.1925203252033,41
35498890,591.1460869565218,46
60014126,591.0742857142858,7
26094681,591.0600000000001,62
35101783,591.0492307692308,13
41023900,591.0366666666667,12
31346934,591.0258823529412,17
23232390,591.0243478260869,23
21331669,591.0,20
35108112,590.9936666666666,20
33186979,590.9866666666667,11
35367679,590.9552941176471,34
35109997,590.9344444444445,18
26088827,590.9066666666666,9
43098584,590.905,16
35477175,590.8830769230769,13
33063516,590.8800000000001,17
35304049,590.8686956521739,23
53015894,590.8605,40
31380210,590.8545833333334,16
60007503,590.8076190476191,7
35152791,590.8055555555555,18
35112012,590.8018867924528,53
35166492,590.7886111111111,24
35136943,590.7782666666667,50
60018756,590.7633333333333,6
35150373,590.7472727272727,22
60006750,590.74,6
33022917,590.725,12
35158902,590.7186666666668,15
26075431,590.699,40
35004821,590.6690476190477,42
52068390,590.62,17
31307742,590.6177777777777,9
60004991,590.5840000000001,5
35100900,590.5837037037037,27
35167794,590.5757142857143,28
35125349,590.5685714285714,42
26146207,590.5654545454546,11
35176205,590.552380952381,14
50000390,590.5422222222222,27
42156327,590.5381818181818,22
60021212,590.52,8
43107435,590.4991869918699,41
43105408,590.4824657534247,73
60020844,590.465,4
35113025,590.4350000000001,28
50029266,590.4348148148148,27
41152441,590.4227642276422,41
60023734,590.3666666666667,3
15164543,590.3606060606061,11
27218198,590.343888888889,36
35118667,590.3250505050505,33
35504622,590.2426086956522,23
35104097,590.234,10
21599688,590.2219047619047,28
35168853,590.2181818181818,33
35160635,590.2103703703704,27
31040967,590.1755555555555,9
35159943,590.174,10
35104930,590.1720454545455,88
25226800,590.0915789473684,19
43182186,590.068,15
13081365,590.0410416666666,32
60023444,590.0348148148148,9
15180301,590.0230303030303,33
32041446,590.0126315789473,19
35135586,590.0102564102565,39
33195579,589.996,15
35112306,589.9939999999999,20
60020369,589.9633333333334,6
33184453,589.9626666666667,45
60001859,589.96,2
35159530,589.9189473684211,19
35133772,589.9079365079366,84
35165438,589.9033333333333,18
33200491,589.8857142857142,28
25106210,589.8745454545455,11
29456517,589.8431578947369,19
27214427,589.8377142857142,35
35300469,589.8259649122807,19
33058857,589.8214814814814,27
32034520,589.7917073170731,41
42144329,589.782962962963,45
22016562,589.7516666666667,12
60007999,589.748,5
41373871,589.7355555555555,9
42155274,589.7198290598291,39
43092500,589.7169230769231,26
31255190,589.7085714285714,14
41376455,589.7052631578947,19
31260631,589.6885714285714,14
42016274,589.6700000000001,8
35100493,589.6288095238095,42
31253901,589.6122222222222,12
43037720,589.5947747747748,37
35509516,589.576559139785,31
53019628,589.5711111111111,18
52057224,589.5342857142857,7
11000350,589.5290666666667,50
31310891,589.5269565217391,23
33189617,589.4981818181818,11
33520321,589.4910535405872,193
50007920,589.4761904761905,35
35116671,589.4666666666666,21
25090852,589.4364179104477,67
35142529,589.4253968253968,21
42016509,589.4164705882353,17
29422370,589.3652173913043,46
26050242,589.3311111111111,18
53017862,589.3031794871795,65
35802136,589.29875,16
23171324,589.2854545454546,11
60014223,589.2628571428571,7
50018337,589.2506666666667,30
42102308,589.235,12
28017986,589.2307692307693,39
60005013,589.2266666666667,3
35154573,589.2173333333334,15
43202500,589.2161403508771,19
60016057,589.2033333333333,6
32039140,589.1999999999999,26
43296084,589.18,8
60021231,589.16,3
27230023,589.14875,16
60027816,589.1425,8
29396875,589.1363636363636,11
41147219,589.1355151515152,55
13026950,589.1293081761006,53
33186898,589.1146388888889,120
35113189,589.1124061810154,151
15176339,589.1091891891892,37
35143170,589.1084444444444,15
35116661,589.0990909090909,22
23041536,589.08,10
33029318,589.078596491228,19
33199949,589.0663703703704,45
35144381,589.05125,16
29435340,589.04,12
35004247,589.037,20
60020252,589.0314285714286,7
35085455,589.0215384615384,13
60021073,588.9685714285714,7
53017749,588.9467272727272,110
33326207,588.9133333333334,18
25007556,588.8755555555556,84
35111119,588.8711111111112,48
60019143,588.8644444444444,9
35124801,588.8549462365592,62
60016184,588.8511111111111,9
35172467,588.8485714285714,14
35115186,588.823870967742,31
31323071,588.8235294117648,17
60015756,588.8175,8
35118758,588.8066666666667,21
41165462,588.8004761904762,140
33185700,588.7933333333334,12
53010973,588.7907692307692,26
23040769,588.7768421052632,19
33192499,588.7757671957672,126
26090830,588.77,32
29455871,588.7546666666666,15
35125817,588.7514695340502,93
26020890,588.725,24
26055406,588.6968421052632,19
23187867,588.611914893617,94
35299984,588.6090909090909,11
35004190,588.6023529411765,17
26289601,588.588888888889,18
35568193,588.569090909091,11
21273588,588.5383333333333,12
29478901,588.5272727272727,11
60002170,588.52,6
22061762,588.5169230769231,13
27218279,588.5138461538462,13
26134332,588.4982178217822,101
43107362,588.4916279069768,43
60004826,588.4800000000001,7
31279099,588.435,16
32079982,588.4191666666667,40
35117134,588.4113725490197,17
33190755,588.376923076923,13
60027124,588.3761904761905,7
60009721,588.3733333333333,6
31014150,588.3692307692307,13
35139312,588.3536842105264,57
43097812,588.322380952381,28
35568582,588.2841807909605,59
35123389,588.2822222222222,9
42014298,588.2751724137931,29
26088070,588.2735714285715,28
29446767,588.2637209302326,43
33147507,588.2520000000001,10
35800200,588.1955555555555,18
60014424,588.1933333333333,9
33107297,588.1889361702127,47
29188229,588.1836363636364,33
33043663,588.1314285714286,14
53032012,588.1313043478261,23
35117821,588.1241379310344,29
41070887,588.122074074074,45
43089151,588.1042424242424,11
23071141,588.0741176470589,34
60015113,588.0719999999999,5
60020348,588.0266666666666,6
35101989,588.0122580645161,31
60013748,587.992,5
52047245,587.9870588235293,17
26440733,587.9857142857143,28
60015744,587.9666666666667,3
32063440,587.9663157894737,19
35144642,587.9545454545455,11
27007081,587.9381818181818,11
35153047,587.93625,16
41026241,587.8953650793651,105
35106811,587.8837878787879,44
23279508,587.8671428571428,14
35143273,587.8252631578947,19
15168654,587.8187387387387,37
35124862,587.8055652173913,115
43176801,587.7963636363637,11
14324636,587.7684523809523,56
60015832,587.7666666666667,7
29851785,587.7624242424242,11
29738628,587.7469565217391,23
23199407,587.7463636363636,22
27226530,587.739,20
60020555,587.7228571428572,7
35007868,587.704,15
35808489,587.698125,16
32063512,587.6887777777778,60
22124888,587.6828571428571,14
29455430,587.669090909091,22
33193053,587.61,30
35109198,587.6072727272727,11
23276169,587.6052380952381,14
33187959,587.5936842105264,19
60004279,587.5633333333334,6
42151775,587.4848000000001,25
43034250,587.4666666666667,36
33195420,587.422,10
23124598,587.3636363636364,22
51071673,587.3572972972974,37
42163781,587.3507999999999,75
23066199,587.3381818181819,22
60018858,587.328,5
14006740,587.3097674418605,43
35113372,587.2662068965518,29
22141200,587.2615384615385,39
35107645,587.2531282051282,65
21266158,587.2491666666666,24
33162999,587.2317624521072,174
21254184,587.2273170731708,41
41354931,587.2207407407408,9
33087555,587.216,10
60014761,587.1899999999999,4
15168581,587.1846153846154,13
33195757,587.1782352941177,34
15554139,587.1625,192
50018663,587.1471604938272,27
25071009,587.1076923076923,26
23162902,587.1066666666667,18
29135249,587.0910344827586,29
35142759,587.0739285714286,56
60029146,587.0559999999999,5
35108303,587.0384,50
35155287,587.0373333333333,15
51016435,587.0271111111111,45
35138733,586.9953333333334,60
27216748,586.9452631578947,19
35325983,586.9369230769231,13
28013654,586.8881578947369,38
24001295,586.8509090909091,11
33192650,586.8163636363637,11
28022009,586.7892307692308,13
41058569,586.7883950617284,27
35809287,586.7853333333334,15
35114561,586.7845454545454,44
29450640,586.78,19
35809895,586.7716666666666,16
35173685,586.7577777777777,9
29227968,586.756,15
33127352,586.7266666666666,11
35185061,586.7245454545455,22
43132243,586.7229411764706,34
32063563,586.7202222222222,30
33189846,586.7129166666666,16
41385667,586.7111111111111,27
35154003,586.6985714285714,14
60028819,586.6933333333333,3
29304490,586.6819047619048,21
51014467,586.6754954954955,37
35135549,586.6727927927928,37
43011993,586.6496774193548,62
35144526,586.6336363636364,22
52140202,586.6058333333333,24
60028408,586.5933333333334,6
35160854,586.5799999999999,10
32034288,586.5775000000001,56
29426146,586.5751724137931,29
35119192,586.5656410256411,13
35107682,586.5582677165354,254
51070111,586.5561111111111,12
26125404,586.555,12
35118588,586.5438888888889,36
29422264,586.5204761904762,21
60024145,586.52,4
35165542,586.5187878787879,22
17041830,586.51,28
35107906,586.4875862068965,29
41156269,586.4830769230769,13
25112139,586.4499999999999,22
16004779,586.4499999999999,28
35170112,586.4329577464788,71
23065893,586.4276793248945,79
35481105,586.3954666666667,25
23072741,586.358,20
35152511,586.3530434782608,23
35152961,586.3266666666667,27
24080411,586.2901176470589,85
33222401,586.2858064516129,31
35113268,586.2472727272727,33
43038867,586.2419672131148,61
31014494,586.2309090909091,11
15539962,586.224,25
53002652,586.205,20
41086627,586.1887755102041,49
35141057,586.1863768115942,23
11003081,586.156875,32
35168907,586.1552,25
35101813,586.1540350877193,19
24084140,586.1218918918919,74
33132690,586.0776,25
33018375,586.0705882352942,68
35440322,586.036,10
15141179,585.9968055555556,48
31255262,585.9911111111111,15
33135746,585.9709677419354,31
35118102,585.966,10
60019156,585.9555555555556,9
33172331,585.9253551912568,61
35159244,585.9168421052632,19
35132792,585.9148837209302,43
23185244,585.8814285714286,14
53017315,585.8792307692308,26
27222802,585.8783999999999,25
31005673,585.8776470588235,17
35196848,585.865,12
31334251,585.8642857142858,14
35140910,585.858,10
32070594,585.8264516129032,31
23025310,585.822,20
60019370,585.7971428571428,7
35299807,585.7775,8
25007564,585.7742857142857,21
35470582,585.7548148148148,27
35805701,585.7445454545455,22
60018780,585.7366666666667,6
29408156,585.7052873563218,29
41387538,585.6938461538462,13
60020910,585.69,2
25115006,585.6890909090909,11
60016351,585.685,4
35141689,585.6765517241379,29
35116221,585.6469565217391,23
35173236,585.6462068965518,29
35108832,585.6393333333333,30
43211984,585.6325,32
35166686,585.6290566037736,53
35810617,585.6125,32
60029243,585.61,6
35111661,585.6014814814815,27
35450935,585.5944927536232,69
22163409,585.59125,16
60004336,585.5688888888889,9
35168543,585.5302702702702,37
35268586,585.5266666666666,12
60019403,585.5257142857142,7
33193991,585.5192592592592,27
50012320,585.4422222222222,42
35108509,585.4093333333333,15
53018265,585.3942857142857,14
35144897,585.3936363636363,22
31230758,585.3853333333334,15
41015673,585.3753846153846,26
35111648,585.3633333333333,28
29182590,585.3547368421052,19
35120947,585.3467383512544,93
35101710,585.3409523809523,21
53003730,585.305625,32
33032777,585.279748427673,53
41616987,585.272,30
35125787,585.2471428571429,42
41020634,585.1712,25
35803170,585.164,10
60028818,585.1600000000001,1
21073880,585.1573333333333,25
35806420,585.15625,16
35130643,585.1389583333333,32
51052326,585.1321212121212,22
35130369,585.1303225806452,31
43295258,585.1141228070176,38
23165588,585.0840000000001,15
42136490,585.0822222222222,9
24057193,585.05625,16
33103160,585.051,20
33231249,585.0453333333334,15
23207477,585.0381818181818,11
23062495,585.0317333333334,50
35110668,585.0171428571429,14
41074076,585.0166666666667,12
43107389,585.0133333333333,11
33138079,585.0015384615385,26
35143789,584.9815384615384,13
33063974,584.96375,16
35108397,584.9546153846154,52
60021271,584.95,4
35450388,584.9485714285714,21
35188864,584.9457142857143,28
33187789,584.9358847736626,81
41160258,584.9191836734694,49
33044317,584.9128,25
25127101,584.9106666666667,15
60014948,584.9085714285715,7
26135811,584.884375,32
60004052,584.88,2
35108820,584.8682352941177,34
26125625,584.8384374999999,64
23268506,584.8349122807017,38
23277050,584.8171144278607,67
22118977,584.7924324324324,37
26151987,584.7673063973064,99
41159551,584.7591111111111,45
35811658,584.7588888888889,12
52060853,584.7551851851852,18
23073012,584.7515422885572,67
28021061,584.7305882352941,17
15058794,584.7295061728395,54
35117535,584.7257777777778,45
35160490,584.7115789473685,19
60005076,584.6825,8
33313210,584.6618181818183,11
35101618,584.5678888888889,60
32080778,584.5557575757576,11
42007437,584.5486274509803,17
53017820,584.494269005848,57
35112215,584.4898765432099,54
26107210,584.4768253968255,63
41380649,584.4690666666667,25
35480708,584.4155555555556,27
35113700,584.3955974842768,53
15167461,584.3891891891892,37
29396379,584.381935483871,31
33118949,584.3731578947369,38
33082472,584.3702127659575,47
60020650,584.3685714285714,7
33051828,584.3683333333333,36
60019734,584.3390476190476,7
33183970,584.2985964912281,19
17007860,584.2779310344828,29
42012198,584.2692952380952,175
31096393,584.2580555555555,12
35807825,584.2520833333333,16
42156297,584.2468,50
41160533,584.244705882353,17
43100260,584.2446666666667,30
33198926,584.2222222222222,9
35121368,584.2140384615385,52
43204767,584.2133333333334,19
60024112,584.1825,8
35139968,584.1771764705882,85
35800193,584.138,30
33053367,584.1288888888889,18
43206646,584.1191489361702,94
13025082,584.1,17
60012607,584.095,8
35449143,584.0944444444444,18
60027450,584.0600000000001,1
25093665,584.0208196721311,61
60015607,584.012,5
41354818,584.0117948717949,13
60007815,583.955,8
32019696,583.9075,32
35117420,583.9012121212122,33
35101916,583.8984615384616,13
60000847,583.8675000000001,8
60005054,583.865,8
41377540,583.8642857142856,28
33105189,583.8333333333334,13
35140600,583.82734082397,89
24052078,583.822,10
15176398,583.8218018018018,37
35156553,583.81875,16
28034759,583.7866666666666,15
60009283,583.784,5
29179564,583.7713043478261,23
35116798,583.7612280701754,38
35121447,583.7372043010753,31
41605950,583.7016666666667,24
60012634,583.6755555555555,9
35151920,583.654,10
35156619,583.6291954022988,29
35126615,583.6164102564103,39
25092448,583.6156521739131,46
33198837,583.5633333333333,42
35135434,583.5567741935483,31
35005116,583.5503508771931,57
60007388,583.5333333333333,6
35164100,583.5292307692308,13
60012322,583.5,5
41076311,583.4928571428571,14
60005165,583.4899999999999,6
60020089,583.4325,8
17013356,583.4148484848484,22
35010329,583.40625,16
26014688,583.40375,16
33173907,583.3983333333333,12
33125228,583.3780606060607,55
60014847,583.36,5
60019243,583.35,6
60014541,583.3433333333334,6
35810939,583.33,10
21498814,583.3254545454546,11
42158818,583.285925925926,9
11013737,583.2825225225224,37
35111173,583.2642666666667,50
26121514,583.2242857142858,42
60020405,583.1933333333333,6
35168531,583.1842857142857,14
52093069,583.1743209876544,27
31302520,583.1625,16
42071151,583.1533333333333,36
35116002,583.147,20
33088985,583.1426666666666,15
35157053,583.1307692307693,13
29448468,583.1109803921569,17
26112558,583.1057142857143,21
33182558,583.052,10
60013454,583.0425,8
60029377,583.04,1
33075565,583.028,10
60007996,583.0228571428571,7
27024075,583.0128571428571,28
60012510,583.008,5
31246905,583.0076923076923,26
21016437,582.9968181818182,176
33197946,582.9521428571428,28
33106460,582.9010256410256,13
31332780,582.8834782608695,23
51006952,582.8794444444444,12
23069791,582.8495114942529,232
35007008,582.805,12
29093490,582.78609375,128
22004700,582.7618181818182,11
26187329,582.74875,16
60029064,582.74,5
26058448,582.7052631578947,19
29340535,582.6974561403509,76
35811359,582.68,11
21261075,582.6259770114942,29
41071581,582.6020000000001,10
31367966,582.5893333333333,30
41377567,582.5886419753086,27
35805440,582.5804255319149,47
27053997,582.5627118644068,59
60006450,582.56,3
35582323,582.55875,16
24056278,582.5577777777778,33
60005780,582.54,2
50024302,582.5114285714286,14
35115307,582.4988235294118,17
60027793,582.4933333333333,3
35150344,582.4924528301887,53
60008297,582.49,6
35100024,582.478,20
35151048,582.476857142857,70
35115629,582.4638095238095,21
35114431,582.4623015873016,84
35137960,582.3986666666667,75
33041563,582.3933333333333,38
35811816,582.3675000000001,16
15173402,582.3646153846154,13
23276584,582.358947368421,19
27226514,582.3509090909091,11
23274654,582.342,10
33015082,582.3366666666667,12
25056522,582.3100000000001,20
60015121,582.284,5
35169328,582.2819999999999,30
35100043,582.2809090909091,22
60014614,582.28,8
35133401,582.2786666666667,55
43183034,582.2578947368421,19
24070300,582.2425,24
41128168,582.22,13
35151725,582.2092307692308,13
35153936,582.1966666666666,20
60012482,582.16,7
25001817,582.1066666666667,15
60019934,582.1033333333334,6
43107605,582.0505376344086,31
35449436,582.0500000000001,12
15179532,582.0316666666666,12
35117481,582.0072727272727,11
28033680,581.9762499999999,16
35112331,581.9683636363636,55
24083186,581.952,75
35141948,581.9266666666666,8
23243597,581.9266666666666,21
60013814,581.905,4
41130740,581.8778571428571,28
42142148,581.865,32
60013025,581.8583333333333,4
35185760,581.8345454545455,11
31261564,581.7647058823529,34
28035402,581.764,10
51062925,581.7493333333333,10
33140626,581.7193089430893,164
27220923,581.7036257309942,57
26095912,581.6610256410256,39
42064856,581.6114285714286,21
41158490,581.6074509803921,17
60014170,581.6,4
60028981,581.5829629629629,9
35124576,581.5619047619048,21
35113049,581.5580952380953,21
35154726,581.55,10
28033868,581.5384615384615,13
35810228,581.535,16
35109101,581.5182575757576,88
24059250,581.5167676767677,66
35004991,581.5095238095238,14
35111090,581.4916959064327,57
33055874,581.4897872340425,47
60019979,581.48,8
60019837,581.48,8
35153114,581.463076923077,13
31166375,581.4182608695653,23
52031713,581.41,16
60024086,581.395,4
43117252,581.3734199134199,77
35100730,581.3653750000001,80
35100833,581.3616666666667,12
41387945,581.2677272727273,44
41064801,581.2652173913044,23
43042929,581.2488888888888,9
35189443,581.2486274509804,51
35805063,581.2436111111111,24
35185607,581.2099999999999,20
41026039,581.1813725490196,51
35140740,581.168,10
41392272,581.1405172413794,58
60015531,581.13,2
26053993,581.1230651340996,87
35116385,581.11,44
60023420,581.0733333333334,6
23079843,581.0628571428572,21
29024544,581.0169230769231,13
41133501,581.0067665418227,267
35007664,581.0062222222222,15
35174828,581.0015384615384,13
35101266,580.9966037735849,53
35151026,580.992,10
35113281,580.9896153846154,156
35140041,580.9417391304348,23
35108182,580.9388095238095,70
33086320,580.9066666666666,18
33152721,580.9042028985507,46
35105053,580.890303030303,22
33040117,580.886511627907,43
32079320,580.8803278688524,61
60007408,580.86,6
26127750,580.8345454545455,44
60015427,580.8288888888889,9
35010308,580.7978947368421,19
43176364,580.7970588235294,34
35155111,580.7556666666667,20
43107613,580.7318181818182,22
33068534,580.710909090909,11
35110450,580.7099999999999,12
52086690,580.7042857142858,14
35116579,580.6725,24
42141257,580.6563636363636,11
35115812,580.6466666666666,17
51059282,580.595,52
33075620,580.5928571428572,42
29467659,580.5625454545454,55
60015615,580.5457142857143,7
60015065,580.5422222222222,9
60024208,580.516,5
33526249,580.4935897435897,104
51066297,580.4753846153847,26
22028790,580.4663636363637,22
41019105,580.4591111111112,15
60000928,580.4333333333333,3
33066540,580.4135294117648,34
35157442,580.3979999999999,10
35803844,580.3765714285714,35
60012483,580.364,5
22254722,580.3462068965517,29
35116774,580.3341666666666,32
41159136,580.3021428571428,56
35286138,580.2964705882354,17
35133541,580.2666666666667,12
33193495,580.2662222222223,15
60012777,580.2533333333333,6
35105824,580.239393939394,22
35116518,580.2375000000001,24
35113013,580.2325925925926,27
50029150,580.2314814814815,54
35134569,580.2057142857143,21
26168154,580.1909444444444,120
15150542,580.1848809523809,28
60008935,580.1688888888889,9
53004418,580.1423076923077,52
42223202,580.1412121212121,110
33157251,580.1245098039216,34
35118072,580.119375,32
35124515,580.1189473684211,19
52096807,580.11875,16
29470706,580.1145911949685,106
53014472,580.1049999999999,12
26122030,580.1017971014493,115
28027337,580.0648148148148,18
33183155,580.0466666666667,19
35141124,580.0461666666666,120
21226253,580.0266666666666,21
26130130,580.0072727272727,11
12001686,579.984,20
60020250,579.96,2
41379152,579.9524590163934,61
26181215,579.9493333333334,15
60018725,579.9355555555555,9
41152050,579.9184615384615,13
27339017,579.9155555555556,18
15560759,579.911875,32
60015835,579.9057142857142,7
35113153,579.8930909090909,55
25128450,579.89,46
50032712,579.8622222222222,12
23272864,579.86,18
35196685,579.8516666666667,12
15516423,579.8425,16
60015470,579.8088888888889,9
60015613,579.8,7
25093703,579.7975675675675,74
42116295,579.7945833333333,16
43135129,579.7902564102563,13
35480691,579.7852173913043,23
35150988,579.778954248366,51
35185632,579.7776470588235,17
35159438,579.7607843137256,17
60028908,579.76,2
26118149,579.7553846153846,39
35153825,579.7448780487805,41
24073784,579.7443243243243,148
50029258,579.7377777777779,18
52102548,579.7283333333334,12
33122245,579.6713043478261,46
35130758,579.6505513784462,133
35103123,579.6418181818182,11
25092260,579.6314285714285,35
23186704,579.608,10
60014425,579.5749999999999,6
35126895,579.5744,25
35139270,579.5650537634408,62
35118990,579.5011111111112,18
60012705,579.5,7
60018875,579.4955555555556,9
33457239,579.4901666666667,40
43069355,579.4569724770643,109
32039450,579.454,10
50044001,579.4180952380951,21
33186928,579.4135555555555,30
60023752,579.4044444444445,9
31279102,579.3953846153846,13
35099041,579.392,10
35171487,579.3909523809524,14
35108625,579.3674285714286,35
35133346,579.3317647058823,17
29398479,579.3266666666667,12
50000039,579.3186206896552,29
41353617,579.2948717948718,13
41049837,579.2736,25
35005406,579.2611764705882,17
35004863,579.2563636363636,22
22268715,579.2125,24
27016439,579.2094685990338,69
22144137,579.1983333333334,12
60020185,579.195,4
33175594,579.1942857142857,14
29192480,579.1785185185186,18
35102040,579.1764539007092,47
43126979,579.1738461538462,26
35150782,579.1733333333333,27
52080722,579.1625806451614,31
60006345,579.15,6
13107380,579.104358974359,26
60002336,579.0838095238095,7
60015071,579.0749999999999,8
35429156,579.0733333333333,9
60024172,579.0600000000001,5
60015770,579.0600000000001,3
33129005,579.0453623188406,46
35136463,579.0069565217391,23
21075603,578.9963636363636,33
60025185,578.995,4
31238180,578.9866666666667,12
22081615,578.9272,50
33187185,578.9,12
35568892,578.895,12
35125179,578.8618749999999,32
35125261,578.8577777777778,9
33105758,578.8512499999999,16
60019977,578.8366666666667,6
43162800,578.8110344827586,29
33183368,578.8101234567902,108
35113384,578.8084444444445,45
26191423,578.8037362637363,91
29180015,578.8000000000001,17
23236710,578.795,12
33055378,578.765,24
14001055,578.7635294117647,34
43155480,578.7621621621622,37
60020143,578.7560000000001,5
60004714,578.7560000000001,5
15539830,578.75,36
43041647,578.745641025641,26
33187770,578.7435275080907,103
35007831,578.74,11
52083870,578.7269565217391,23
35101564,578.72125,16
35159897,578.7152380952381,42
41024702,578.7111111111111,12
33179301,578.6933333333333,30
29184894,578.6826470588235,68
60020574,578.68,6
35142864,578.6704166666667,16
28034880,578.664705882353,17
35165621,578.6622916666666,32
51042371,578.6363888888889,24
35299649,578.5980952380952,14
33032114,578.5716666666667,12
35112461,578.552,25
60002624,578.5342857142857,7
35101503,578.5233333333333,12
35400336,578.5225,16
35187537,578.5219512195122,41
26129680,578.521052631579,19
26110130,578.517089201878,71
41375882,578.5090476190477,14
35135136,578.497610062893,106
35132883,578.4866666666666,15
60018835,578.4755555555555,9
60014129,578.46,6
26169886,578.443768115942,23
33115630,578.4159999999999,15
41144120,578.3975,8
35160441,578.393,20
43081584,578.3761261261261,74
52054268,578.36,23
35111788,578.36,17
35128200,578.3029498525074,113
27255018,578.2741666666667,24
21141908,578.2663333333334,20
23124849,578.2636363636364,22
35802050,578.2588,25
35811476,578.2579797979797,66
33196257,578.2571428571429,14
60013468,578.2544444444444,6
35161895,578.2538461538462,52
35131933,578.24125,16
32078820,578.236,15
33026378,578.2342857142856,14
35154283,578.2202985074628,67
31004898,578.2163636363637,11
35117092,578.1836363636364,55
35151075,578.169898989899,33
60019891,578.1647619047619,7
43139183,578.1618518518519,18
35810630,578.1390243902439,41
60026130,578.1366666666667,6
25130226,578.1211111111111,18
23275308,578.1188235294118,17
60026942,578.11,2
60003442,578.0666666666667,6
60009206,578.0542857142857,7
35139063,578.0430952380952,28
23165049,578.0209523809524,21
35439927,578.0172222222222,12
41133048,577.9756097560976,41
60006789,577.972,5
33231265,577.951,20
35806122,577.9472727272728,77
29470722,577.9050602409638,83
52034640,577.8985714285714,84
53008189,577.8924712643678,116
31371769,577.8857142857142,14
60015337,577.8799999999999,1
28017366,577.8782795698925,31
33175713,577.8726666666666,30
41131304,577.8615384615384,26
35133565,577.8536842105262,19
53019482,577.8507692307693,13
35008767,577.8046153846154,13
60027891,577.752,5
31306266,577.7432258064516,31
60029332,577.74,1
60006882,577.7314285714285,7
33155119,577.7309090909091,11
29412633,577.728,10
25109804,577.7173333333333,10
42130875,577.7082222222222,30
41366069,577.700625,32
43121888,577.6941176470588,17
50010530,577.6475,16
15570541,577.6381818181818,22
35123535,577.6355974842768,53
43167284,577.6349206349206,21
43180825,577.6316363636364,55
15577708,577.609243697479,119
60027783,577.6088888888888,9
35108844,577.565303030303,44
35004681,577.5607272727273,55
25062832,577.5555555555555,18
60003369,577.5533333333333,3
35123444,577.5481333333333,25
29442567,577.4928571428571,14
27216705,577.4842857142856,14
41037855,577.4711111111111,9
