codigo_escola,codigo_municipio_enem,qtd_participantes_enem,enem_media_cn,enem_media_ch,enem_media_lc,enem_media_mt,enem_media_redacao,enem_media_geral
35140144,3534401,73,534.674647887324,557.3027397260274,567.9246575342465,592.4957746478873,662.1917808219179,582.6271232876712
35140181,3528502,32,519.9599999999999,544.815625,560.7625,593.6233333333333,584.375,561.3158333333333
35140193,3554102,20,629.08,636.26,627.35,742.8149999999999,829.0,692.9010000000001
35140314,3550308,39,477.14054054054054,532.7131578947368,560.771052631579,511.05405405405406,612.6315789473684,538.5725641025641
35140338,3550308,79,619.1453333333334,634.4848101265823,629.1291139240506,737.5373333333333,774.1772151898734,677.8885232067511
35140348,3550308,28,551.0392857142857,556.7785714285714,584.3107142857143,628.3607142857143,778.5714285714286,619.8121428571428
35140351,3550308,133,579.593076923077,604.6375939849625,607.621052631579,670.3338461538461,694.7368421052631,631.4309273182957
35140582,3546306,20,582.7149999999999,574.9100000000001,574.1800000000001,657.415,794.0,636.644
35140600,3501608,75,536.5706666666667,554.6853333333333,568.0640000000001,612.216,690.4,592.3872
35140612,3545803,26,544.0153846153846,571.2038461538461,580.3115384615385,610.0423076923078,653.0769230769231,591.73
35140648,3525904,51,588.4387755102041,590.5686274509804,593.3803921568627,657.9836734693878,748.2352941176471,634.9766013071895
35140673,3530706,26,601.8919999999999,625.0769230769231,605.5384615384615,704.408,766.1538461538462,659.9258974358975
35140685,3530706,19,587.2421052631579,619.5631578947368,614.9631578947368,660.721052631579,770.5263157894736,650.6031578947369
35140703,3522307,62,563.8316666666667,567.8709677419355,582.5758064516128,646.7583333333333,753.2258064516129,622.7194623655914
35140740,3550308,17,514.0294117647059,569.5764705882352,554.5470588235294,584.0705882352942,604.7058823529412,565.3858823529412
35140806,3518800,48,571.86875,593.4729166666667,604.0958333333333,669.7312499999999,789.5833333333334,645.7504166666666
35140824,3518800,82,501.09875,505.9329268292683,545.9890243902439,535.30125,683.6585365853658,554.5208130081301
35140880,3550308,58,523.4178571428572,545.5473684210526,557.8350877192983,570.85,629.4736842105264,567.4933333333333
35140909,3547809,22,542.4136363636363,589.8636363636364,571.0181818181818,632.4636363636364,737.2727272727273,614.6063636363637
35140910,3548708,12,525.275,536.85,568.725,584.7,701.6666666666666,583.4433333333333
35140934,3513801,38,509.23421052631585,545.2131578947368,551.357894736842,545.2605263157895,665.7894736842105,563.3710526315789
35140995,3554102,31,653.7645161290322,633.7225806451613,631.8806451612903,746.7483870967742,815.483870967742,696.3199999999999
35141021,3533908,28,569.574074074074,601.4428571428572,587.1607142857143,683.5814814814815,691.4285714285714,626.0521428571428
35141057,3513405,16,533.1733333333334,541.4,578.04375,604.2666666666667,812.5,615.1904166666667
35141100,3506102,37,602.2918918918919,597.9972972972973,604.1378378378378,663.0864864864865,776.7567567567568,648.854054054054
35141112,3537305,35,588.9941176470588,579.7542857142857,596.5285714285715,671.614705882353,783.4285714285714,643.6144761904762
35141124,3534401,136,507.19166666666666,529.4507352941176,563.2242647058823,582.1643939393939,661.6176470588235,568.4172549019607
35141159,3515004,23,493.08260869565214,524.3217391304348,541.7086956521739,510.5565217391304,562.6086956521739,526.455652173913
35141240,3550308,62,687.7114754098361,684.0064516129032,653.3596774193549,787.0737704918033,850.6451612903226,732.3576344086022
35141264,3550308,13,614.525,580.0076923076923,609.5,705.3333333333334,735.3846153846154,648.4230769230769
35141297,3550308,12,526.38,505.45,549.025,600.0600000000001,596.6666666666666,548.156111111111
35141331,3550308,9,490.20000000000005,524.4777777777778,555.8777777777777,521.7666666666667,577.7777777777778,534.02
35141355,3547304,18,497.9647058823529,501.48333333333335,551.75,553.3529411764706,645.5555555555555,550.6629629629629
35141367,3547304,106,576.5702970297029,584.9433962264151,595.7415094339623,654.4475247524753,696.7924528301887,620.4066666666666
35141392,3534708,24,624.0625,642.2833333333333,644.0791666666667,768.5041666666666,821.6666666666666,700.1191666666667
35141409,3524303,11,592.9818181818182,582.4272727272727,620.1363636363636,640.1,807.2727272727273,648.5836363636364
35141434,3502804,66,592.9469696969697,600.1454545454545,604.8878787878788,693.3000000000001,789.3939393939394,656.1348484848485
35141483,3550308,48,513.625,547.3395833333333,563.0104166666666,564.7229166666667,660.4166666666666,569.8229166666666
35141495,3543303,12,526.6166666666667,566.6750000000001,568.1750000000001,548.6999999999999,631.6666666666666,568.3666666666667
35141501,3548708,22,505.6363636363636,549.8045454545455,556.9909090909091,554.209090909091,580.9090909090909,549.51
35141537,3543402,24,527.6695652173913,529.7782608695652,556.7739130434783,516.9782608695652,624.3478260869565,551.3372222222222
35141586,3552205,96,594.9395833333333,626.6822916666666,619.259375,722.1697916666667,767.7083333333334,666.151875
35141616,3540002,20,606.45,598.5649999999999,578.01,691.85,841.0,663.175
35141689,3550308,38,544.1583333333333,569.2921052631579,587.6815789473685,595.0999999999999,712.1052631578947,601.0264912280702
35141768,3550308,16,507.1933333333333,531.41875,549.075,582.6733333333334,611.25,554.6604166666667
35141773,3550308,25,538.656,570.9079999999999,567.396,572.596,636.0,577.1111999999999
35141811,3548708,49,537.730612244898,553.8551020408164,579.238775510204,591.7326530612245,701.6326530612245,592.8379591836735
35141948,3550308,14,538.0153846153846,545.4214285714286,573.5785714285714,595.2461538461538,631.4285714285714,576.6123809523809
35142098,3552502,30,576.4133333333334,596.5793103448276,582.8655172413793,631.4533333333333,662.0689655172414,610.8613333333334
35142311,3550308,17,536.2941176470588,570.7117647058824,580.0176470588235,630.7647058823529,682.3529411764706,600.0282352941176
35142359,3518800,22,533.6285714285715,528.8090909090909,564.7181818181817,605.1904761904761,744.5454545454545,595.0636363636363
35142360,3518800,14,557.0214285714286,568.3785714285715,582.5571428571428,600.9142857142857,727.1428571428571,607.2028571428572
35142505,3550308,19,507.37777777777774,560.7473684210527,571.9842105263158,595.7722222222222,635.7894736842105,573.8680701754387
35142529,3550308,26,544.7884615384615,540.2846153846153,586.0692307692308,630.1846153846153,656.1538461538462,591.4961538461538
35142612,3548708,88,594.4738636363636,607.415909090909,612.6909090909091,694.6386363636364,756.5909090909091,653.1620454545455
35142682,3513009,52,590.1408163265306,607.0134615384616,596.2807692307692,688.0877551020409,681.1538461538462,631.4532051282051
35142694,3549904,91,569.9877777777778,582.4252747252747,582.9571428571428,648.3822222222223,740.0,624.6733333333333
35142724,3550308,40,490.1769230769231,521.0564102564102,563.1410256410256,533.1743589743589,628.2051282051282,543.2515000000001
35142736,3550308,60,602.5931034482759,607.9300000000001,621.06,683.6810344827586,750.6666666666666,653.1287777777778
35142759,3550308,43,532.5571428571429,561.3697674418605,577.2395348837209,588.5809523809525,627.4418604651163,577.648992248062
35142761,3549102,17,509.80625,527.2470588235294,537.8117647058823,509.85625,617.6470588235294,541.8478431372549
35142797,3549102,105,610.7515151515152,604.0428571428571,600.5257142857142,687.9323232323233,765.1428571428571,652.608253968254
35142815,3517406,13,505.3230769230769,526.6769230769231,552.2153846153847,557.6384615384616,607.6923076923077,549.9092307692308
35142827,3505500,35,565.4533333333333,559.6028571428571,578.0885714285714,620.99,654.2857142857143,589.7201904761904
35142839,3505500,24,533.2434782608696,553.5958333333333,557.2791666666667,596.2,700.8333333333334,589.6722222222222
35142840,3531308,38,585.1184210526316,587.4263157894737,594.5105263157895,679.6973684210526,817.8947368421053,652.9294736842105
35142864,3550308,18,493.11875,528.8666666666667,542.3,537.1875,665.5555555555555,554.4344444444445
35142876,3550308,15,481.96666666666664,505.2066666666667,528.9066666666666,495.2733333333333,565.3333333333334,515.3373333333333
35142967,3548708,190,614.7851851851851,632.2626315789473,635.041052631579,735.9777777777778,826.0,688.7268421052632
35143029,3522505,50,555.4714285714285,563.254,580.234,592.8387755102041,730.8,603.8264
35143091,3548906,25,553.136,582.928,596.396,606.088,712.8,610.2696
35143112,3504107,21,569.8,579.9333333333334,591.5761904761905,700.4333333333334,749.5238095238095,638.2533333333333
35143157,3550308,41,555.8195121951219,566.3048780487804,592.4292682926829,634.3048780487804,719.5121951219512,613.6741463414634
35143170,3523909,25,543.2333333333333,567.668,578.548,613.55,664.8,593.2208
35143182,3538808,12,565.2916666666666,590.4666666666667,588.3583333333333,672.525,740.0,631.3283333333334
35143200,3550308,70,572.7014492753624,594.7385714285714,597.8771428571429,667.6608695652174,656.2857142857143,617.1741904761906
35143273,3509502,14,502.9428571428571,544.6142857142858,574.1142857142858,563.8071428571428,652.8571428571429,567.6671428571428
35143297,3554102,17,562.85625,585.3705882352941,576.0882352941177,627.75,745.8823529411765,618.466274509804
35143352,3523909,44,602.3886363636364,616.2681818181818,612.3613636363636,712.4909090909091,812.2727272727273,671.1563636363636
35143406,3550308,21,606.7190476190476,634.3523809523809,617.8047619047619,711.8857142857144,863.8095238095239,686.9142857142857
35143443,3557006,12,508.28333333333336,516.9666666666666,547.8833333333333,488.75833333333327,610.0,534.3783333333333
35143479,3533007,25,539.14,554.1519999999999,566.0,585.98,750.4,599.1344
35143571,3550308,20,523.03,575.64,566.58,605.875,622.0,578.625
35143595,3550308,33,556.5818181818182,576.3939393939394,587.1545454545454,641.8181818181819,733.3333333333334,619.0563636363637
35143613,3511102,15,596.6466666666668,618.6800000000001,597.66,666.2266666666667,804.0,656.6426666666666
35143625,3518404,51,557.3490196078432,580.9235294117647,590.6745098039216,613.2294117647059,725.4901960784314,613.5333333333333
35143650,3528403,10,563.1,561.8399999999999,557.88,608.78,766.0,611.52
35143736,3547809,15,581.26,567.08,603.8,653.9599999999999,800.0,641.2199999999999
35143789,3526902,21,557.7578947368421,568.1714285714286,563.7761904761904,616.5421052631579,645.7142857142857,587.2349206349206
35143820,3510401,29,542.4888888888889,536.7586206896551,559.9413793103448,583.8333333333334,694.4827586206897,581.6505747126437
35143959,3550308,77,514.0223684210526,543.1090909090909,569.9181818181818,566.2355263157895,648.3116883116883,568.1864069264069
35143972,3532603,35,534.7885714285713,561.28,563.8857142857142,622.86,824.0,621.3628571428571
35143996,3511102,27,550.1037037037037,562.837037037037,579.6222222222221,617.1222222222221,702.9629629629629,602.5296296296297
35144009,3525706,32,567.765625,577.16875,578.75625,638.08125,821.25,636.604375
35144034,3552809,40,599.6025,612.8875,603.655,688.7475000000001,832.5,667.4784999999999
35144058,3541000,18,471.94444444444446,477.7529411764706,511.88235294117646,495.62222222222226,528.2352941176471,497.54555555555555
35144071,3548500,25,540.548,564.772,584.724,607.744,689.6,597.4776
35144125,3513801,29,574.1428571428571,602.3172413793104,604.1620689655173,654.8249999999999,753.7931034482758,638.2928735632183
35144150,3503901,28,573.9678571428572,592.9642857142857,595.5142857142857,647.0571428571428,797.8571428571429,641.4721428571429
35144186,3550308,18,582.7277777777778,591.6166666666667,607.8222222222222,659.8499999999999,642.2222222222222,616.8477777777778
35144204,3513009,25,512.3,570.964,579.892,615.648,672.8,590.3208
35144216,3518800,38,592.878947368421,603.4783783783784,603.7972972972973,696.0710526315789,708.6486486486486,640.626052631579
35144228,3550308,54,566.5814814814815,588.4629629629629,586.3833333333333,688.5685185185184,732.2222222222222,632.4437037037037
35144241,3550308,31,495.15999999999997,533.9806451612903,554.9935483870968,531.63,634.1935483870968,549.7025806451612
35144320,3551009,16,510.69375,544.33125,587.9375,635.9125,652.5,586.275
35144381,3548708,16,505.02500000000003,517.65625,558.2125,542.18125,583.75,541.365
35144496,3549904,29,548.5214285714286,577.196551724138,570.8103448275862,614.1321428571429,702.0689655172414,603.2995402298851
35144502,3501608,27,595.6555555555556,610.8481481481482,602.2851851851852,678.088888888889,765.1851851851852,650.4125925925925
35144526,3533403,30,529.3724137931034,575.9033333333333,576.4699999999999,567.9620689655173,668.6666666666666,583.1171111111111
35144538,3556701,31,574.3633333333333,577.6451612903226,602.3612903225807,651.9599999999999,769.0322580645161,634.8664516129032
35144548,3519071,25,544.236,572.7040000000001,581.276,602.252,721.6,604.4136
35144617,3522406,24,541.1958333333333,578.8217391304348,582.4782608695652,639.2416666666667,727.8260869565217,607.71875
35144678,3504206,16,508.48125,531.9375,551.10625,579.04375,778.75,589.86375
35144721,3550308,28,540.8178571428572,577.8321428571428,590.1678571428572,608.2142857142857,739.2857142857143,611.2635714285715
35144733,3534401,51,516.0274509803921,557.5647058823529,573.0901960784313,587.2647058823529,681.5686274509804,583.103137254902
35144745,3534401,81,520.20625,554.0049382716049,569.2827160493828,584.2625,679.0123456790124,580.3802469135803
35144770,3515103,41,511.43999999999994,547.8487804878049,571.2682926829268,589.2375,687.3170731707318,582.0567479674797
35144885,3524808,51,588.8775510204082,589.8098039215686,593.5411764705882,660.4448979591837,740.7843137254902,633.3583006535948
35144897,3507506,13,549.2333333333333,561.1923076923077,570.376923076923,575.1666666666666,616.9230769230769,573.2071794871795
35144903,3550100,19,592.3947368421053,606.3894736842105,611.7894736842105,670.9578947368421,726.3157894736842,641.5694736842105
35144952,3550308,119,602.9777777777778,622.5781512605042,616.8949579831933,687.688888888889,766.7226890756302,659.4363585434173
35144997,3526902,64,543.5258064516129,574.0921875,582.3171875,627.3596774193549,640.3125,593.1059375
35148623,3550308,51,503.72549019607845,515.8196078431372,553.3,549.3470588235294,605.8823529411765,545.6149019607843
35148702,3550308,115,512.3455357142857,527.9634782608696,565.5895652173913,548.1580357142857,667.6521739130435,564.6411594202899
35148751,3548500,41,477.0024390243902,525.6804878048781,551.3634146341464,552.119512195122,680.0,557.2331707317073
35148799,3552205,44,494.06046511627903,497.5113636363636,536.9090909090909,561.9953488372092,607.2727272727273,539.8328787878788
35148805,3509502,98,505.70631578947365,533.5918367346939,559.0285714285715,561.3684210526316,642.0408163265306,559.57
35148866,3543402,48,497.65744680851066,501.2291666666667,552.7833333333333,564.2851063829787,667.9166666666666,556.6556944444445
35148878,3548906,40,509.22749999999996,543.9449999999999,571.7850000000001,570.48,696.0,578.2875
35148885,3506003,41,518.5682926829268,549.4975609756098,579.0,557.7,605.8536585365854,562.1239024390244
35148908,3549805,43,505.64285714285717,521.1,544.939534883721,528.3738095238095,606.5116279069767,541.251472868217
35148945,3549904,49,509.18297872340423,537.3775510204082,557.8775510204082,549.263829787234,639.5918367346939,558.5174149659864
35148957,3525904,33,511.890625,556.7454545454545,576.0454545454545,593.578125,659.3939393939394,578.8078787878787
35148970,3538709,48,480.5565217391304,527.0583333333333,545.9479166666666,535.8782608695652,544.1666666666666,524.2523611111111
35148994,3550308,68,503.72878787878784,526.9705882352941,564.5838235294117,548.7363636363636,627.9411764705883,553.8650980392157
35150022,3530706,18,635.6166666666667,631.7888888888889,615.1111111111111,740.7722222222222,791.1111111111111,682.88
35150034,3524709,11,533.1272727272727,560.9363636363637,578.5,573.2363636363636,670.9090909090909,583.3418181818182
35150061,3550308,21,512.6095238095238,568.7619047619048,570.8904761904762,575.995238095238,655.2380952380952,576.6990476190476
35150095,3509502,31,514.6612903225806,551.0709677419355,563.2709677419356,520.7677419354839,548.3870967741935,539.6316129032258
35150125,3507605,15,534.1866666666667,561.3533333333332,570.88,588.0066666666667,670.6666666666666,585.0186666666667
35150162,3518800,12,500.0916666666667,508.23333333333335,550.9916666666667,592.0833333333334,655.0,561.2800000000001
35150198,3518800,51,505.35625,536.89,549.418,526.4458333333333,576.8,537.3518954248366
35150228,3518800,17,516.125,535.6588235294118,556.7411764705882,543.8375,661.1764705882352,563.1490196078431
35150236,3555406,10,546.8199999999999,554.8199999999999,553.0600000000001,595.28,586.0,567.196
35150265,3550308,22,498.54090909090905,516.9499999999999,548.6409090909091,538.3590909090909,689.0909090909091,558.3163636363636
35150289,3523107,16,537.6625,514.2875,539.6125,558.175,637.5,557.4475
35150307,3525904,31,533.3333333333334,549.0419354838709,569.2225806451613,570.9166666666666,624.516129032258,568.9752688172043
35150344,3522208,68,508.6731343283582,545.65,558.3235294117648,564.6597014925372,737.9411764705883,582.8810784313725
35150373,3548708,35,502.74117647058824,506.3171428571428,553.0228571428571,553.6529411764706,574.8571428571429,537.8817142857143
35150393,3521309,10,621.78,613.9300000000001,596.53,656.1899999999999,818.0,661.286
35150435,3525904,32,587.525,606.14375,615.2375,693.603125,736.875,647.876875
35150459,3534708,16,527.8875,545.0,583.9,622.4875,698.75,595.605
35150484,3505500,15,539.0461538461539,562.2,584.3785714285715,587.0076923076923,671.4285714285714,583.6935555555556
35150514,3508603,14,541.1428571428571,573.5,586.8000000000001,614.6642857142857,675.7142857142857,598.3642857142858
35150548,3529401,19,497.2388888888888,535.2894736842105,547.778947368421,522.4055555555556,669.4736842105264,554.0543859649123
35150587,3538709,13,517.4818181818182,578.4538461538461,576.2153846153847,642.0636363636363,760.0,616.3358974358973
35150630,3520301,12,509.30833333333334,532.5749999999999,543.0666666666667,547.0166666666667,576.6666666666666,541.7266666666666
35150642,3545803,32,549.790625,596.25625,597.63125,644.05,802.5,638.045625
35150654,3529005,21,538.1190476190476,543.047619047619,565.8857142857144,660.2428571428571,702.8571428571429,602.0304761904762
35150745,3516705,23,605.6999999999999,582.8521739130435,596.7652173913044,667.4545454545455,752.1739130434783,638.704347826087
35150757,3516705,36,524.7151515151514,547.6342857142857,558.5228571428571,575.5787878787878,727.4285714285714,584.5569444444444
35150782,3541307,25,540.0,554.048,567.336,589.1,775.2,605.1368
35150836,3500303,11,555.3727272727273,557.4272727272727,589.1818181818181,597.3454545454546,730.9090909090909,606.0472727272728
35150848,3550605,15,502.4,490.22666666666663,535.32,508.64000000000004,604.0,528.1173333333334
35150885,3550308,74,562.8916666666667,586.4918918918919,598.4202702702703,651.375,711.6216216216217,620.2582882882883
35150964,3537107,21,527.6380952380953,550.2095238095238,561.7142857142857,597.3285714285714,677.1428571428571,582.8066666666667
35150988,3502804,65,545.7784615384616,552.1784615384615,569.78,591.1846153846154,686.4615384615385,589.0766153846155
35151026,3513009,13,494.90769230769234,556.5769230769231,570.3538461538462,578.3307692307692,623.0769230769231,564.6492307692307
35151048,3548708,72,525.3731343283582,545.7083333333334,569.5222222222222,578.1567164179105,728.6111111111111,590.0286111111111
35151063,3541000,11,515.9272727272727,531.4363636363637,560.9090909090909,524.8181818181819,694.5454545454545,565.5272727272727
35151075,3541000,52,496.14599999999996,515.5076923076923,549.0153846153846,508.078,595.0,532.3671794871796
35151130,3551009,23,514.3434782608696,536.3521739130435,547.008695652174,575.9434782608696,562.6086956521739,547.2513043478261
35151191,3550308,16,519.8000000000001,555.075,578.0125,596.525,733.75,596.6325
35151282,3554102,66,564.9333333333334,584.9272727272727,598.0424242424243,680.2095238095237,756.969696969697,636.2642424242424
35151324,3507506,25,534.8666666666667,544.624,563.384,547.6541666666667,610.4,559.3336
35151348,3550308,34,508.97878787878784,530.6823529411765,545.8882352941176,558.1121212121212,704.7058823529412,570.5223529411765
35151385,3550308,48,537.9499999999999,553.5617021276596,576.1063829787234,612.1333333333333,800.8510638297872,615.1679166666667
35151427,3504008,9,474.44444444444446,483.7444444444444,515.0222222222222,507.9555555555556,700.0,536.2333333333333
35151452,3548708,20,538.5157894736842,555.65,579.845,584.6473684210526,673.0,588.0966666666667
35151506,3550308,32,608.88125,598.165625,607.096875,702.590625,752.5,653.846875
35151518,3550308,27,526.1740740740742,560.8296296296296,575.8259259259258,576.6,709.6296296296297,589.8118518518519
35151531,3548500,22,531.3227272727273,546.9499999999999,561.459090909091,590.3409090909091,658.1818181818181,577.6509090909091
35151567,3509601,10,506.87,522.48,552.54,571.05,622.0,554.988
35151725,3550308,15,499.4266666666666,557.3466666666667,585.2866666666666,615.8,716.0,594.772
35151737,3550308,16,477.23125,492.5625,538.90625,463.31874999999997,517.5,497.90375
35151774,3552502,65,547.5938461538461,566.7692307692307,586.66,622.1938461538462,729.2307692307693,610.4895384615385
35151798,3552502,46,573.0521739130435,594.354347826087,602.3065217391304,683.0260869565218,783.4782608695652,647.2434782608696
35151841,3550308,16,528.50625,537.0,567.2375,654.7125,705.0,598.49125
35151889,3550308,21,501.51500000000004,514.447619047619,552.2666666666667,537.03,606.6666666666666,543.8257142857143
35151907,3539806,16,501.0625,564.51875,573.76875,574.36875,612.5,565.24375
35151993,3536505,16,539.7,536.55,553.75,580.5933333333334,732.5,588.3191666666667
35152031,3503208,16,617.7125,624.11875,612.58125,692.325,672.5,643.8475000000001
35152110,3530607,15,498.2857142857143,498.08,532.3,514.2,602.6666666666666,529.4173333333333
35152195,3530607,10,480.4222222222222,495.84,545.9300000000001,486.8222222222222,512.0,504.4166666666667
35152249,3530607,18,530.8941176470589,567.5222222222222,592.6055555555555,565.1529411764706,693.3333333333334,588.4966666666666
35152407,3552205,16,554.4133333333333,506.96875,551.825,563.3733333333333,642.5,563.5979166666667
35152420,3537800,15,560.5,556.6466666666668,580.3266666666666,587.2416666666667,696.0,597.9177777777778
35152432,3552205,73,537.5571428571428,558.9684931506849,570.5835616438357,604.1771428571428,709.5890410958904,596.779086757991
35152444,3550209,9,532.9222222222222,553.9555555555556,556.8555555555555,636.0222222222222,624.4444444444445,580.84
35152473,3514403,31,546.2827586206897,545.6161290322581,566.6645161290322,604.4758620689655,660.6451612903226,581.635053763441
35152493,3555109,28,553.837037037037,565.3107142857143,576.9071428571428,596.3555555555556,802.8571428571429,619.1792857142857
35152511,3550308,23,511.4782608695652,533.895652173913,545.6,567.0043478260869,698.2608695652174,571.2478260869565
35152523,3550308,13,541.8076923076923,531.6,570.0076923076923,570.4153846153846,638.4615384615385,570.4584615384615
35152638,3504503,13,601.1692307692308,606.6076923076923,613.0384615384615,653.3615384615385,750.7692307692307,644.9892307692309
35152729,3548708,101,609.2524752475248,614.1659999999999,614.738,718.7891089108911,738.4,659.2620792079208
35152785,3518800,74,498.7575342465754,522.3581081081081,552.6594594594595,539.141095890411,623.5135135135135,547.5379279279279
35152791,3547601,32,540.775,563.903125,572.403125,622.690625,707.5,601.454375
35152812,3526902,23,578.6434782608695,579.6086956521739,592.9304347826087,661.1869565217391,733.9130434782609,629.2565217391304
35152821,3526902,48,532.8104166666667,563.9125,572.3166666666667,582.6333333333333,616.25,573.5845833333334
35152894,3543402,21,564.915,545.7,567.8619047619047,556.13,710.4761904761905,589.7501587301588
35152900,3518800,30,534.7533333333333,565.4833333333333,588.1866666666666,572.4833333333333,706.0,593.3813333333333
35152924,3502507,15,501.44,521.88,552.14,515.64,569.3333333333334,532.0866666666666
35152961,3511102,21,531.6095238095238,531.447619047619,559.2428571428571,576.0857142857143,740.952380952381,587.867619047619
35152973,3545605,10,514.0666666666667,549.5899999999999,553.29,564.7111111111111,578.0,550.172
35153023,3553708,32,541.51,557.18125,560.50625,623.64,736.875,604.7039583333333
35153047,3555000,13,507.95384615384614,521.7923076923078,542.5769230769231,525.7615384615384,653.8461538461538,550.3861538461539
35153060,3550308,10,529.95,546.42,553.48,538.62,548.0,543.294
35153084,3550308,12,527.6833333333333,548.6750000000001,544.625,557.6833333333333,630.0,561.7333333333333
35153126,3523404,35,584.6971428571429,589.5685714285714,599.8142857142857,678.8257142857143,797.7142857142857,650.124
35153151,3544202,9,473.1333333333333,437.5777777777778,492.4333333333333,464.3333333333333,633.3333333333334,500.1622222222222
35153163,3547304,41,604.0658536585366,597.5463414634147,607.8439024390243,706.080487804878,810.2439024390244,665.1560975609757
35153217,3533403,16,502.3125,562.18125,581.0125,581.85,607.5,566.97125
35153285,3550308,31,540.5066666666667,555.3677419354839,576.4290322580645,644.1066666666667,669.0322580645161,596.3206451612903
35153291,3538808,14,543.0571428571428,568.1,596.1,591.5428571428572,794.2857142857143,618.6171428571428
35153308,3515400,20,538.25,589.505,593.635,655.0,688.0,612.8779999999999
35153345,3509700,17,504.2133333333333,526.2235294117646,527.6058823529411,560.8933333333333,668.2352941176471,558.7713725490196
35153394,3549904,19,504.5105263157895,543.5578947368422,547.4736842105264,552.9842105263158,613.6842105263158,552.4421052631578
35153473,3539509,18,542.0388888888889,537.7277777777778,555.3222222222222,626.6055555555555,738.8888888888889,600.1166666666667
35153564,3550308,19,494.55263157894734,509.0947368421053,546.5263157894736,528.1842105263158,670.5263157894736,549.7768421052632
35153631,3550308,25,580.868,609.26,614.5880000000001,694.084,753.6,650.48
35153692,3550308,17,539.6764705882352,534.8352941176471,585.3294117647059,624.1,675.2941176470588,591.8470588235294
35153771,3518800,27,529.4615384615385,540.5962962962963,569.3481481481481,576.0846153846154,627.4074074074074,564.4955555555556
35153795,3525300,31,587.23,584.3387096774194,598.0258064516129,686.0666666666667,811.6129032258065,651.6701075268818
35153801,3518800,40,484.89250000000004,527.05,550.7125,540.0375,616.0,543.7385
35153825,3550308,80,514.34375,538.2012658227849,558.3759493670885,574.87,729.1139240506329,582.9205
35153936,3531902,13,538.8249999999999,552.6923076923077,537.1461538461539,603.8166666666667,770.7692307692307,601.6728205128205
35153989,3550308,94,571.8521739130435,588.5521276595745,598.7382978723405,653.2641304347826,729.5744680851063,628.4259574468085
35154003,3552809,15,505.35333333333335,547.8199999999999,566.0733333333334,563.3666666666667,573.3333333333334,551.1893333333334
35154106,3550308,35,519.1142857142858,508.57714285714286,546.24,556.3114285714286,675.4285714285714,561.1342857142857
35154180,3515186,19,558.6941176470588,597.5263157894736,602.0052631578948,664.3294117647059,713.6842105263158,625.9350877192983
35154210,3550308,22,561.02,582.9818181818182,603.1227272727273,658.865,638.1818181818181,607.9084848484849
35154258,3552403,56,568.2363636363636,597.7285714285715,600.1446428571428,666.5981818181818,741.0714285714286,635.0230952380953
35154271,3513504,54,518.8716981132076,530.5722222222222,550.4666666666667,571.3075471698113,702.5925925925926,573.1540740740741
35154283,3513801,50,499.87916666666666,516.9428571428572,544.534693877551,589.9979166666667,646.1224489795918,558.4404
35154295,3548500,128,610.5222222222222,617.11953125,614.559375,741.0793650793651,853.125,686.8668229166667
35154337,3550308,9,524.1444444444445,570.1222222222223,592.588888888889,568.7333333333332,706.6666666666666,592.4511111111111
35154398,3548500,11,514.4363636363637,534.1090909090909,536.1909090909091,526.7272727272727,605.4545454545455,543.3836363636364
35154404,3548500,62,548.2016129032259,572.2887096774194,583.5629032258065,633.1693548387096,687.0967741935484,604.863870967742
35154436,3518404,12,545.7666666666667,568.5416666666666,570.1666666666666,652.3666666666667,668.3333333333334,601.035
35154441,3550308,28,517.5107142857142,559.3214285714286,565.6964285714286,573.5428571428572,600.0,563.2142857142857
35154507,3555406,40,617.4300000000001,615.0899999999999,610.7125,696.1225000000001,745.5,656.971
35154573,3517703,17,536.6588235294118,566.3588235294118,575.0705882352942,616.6588235294118,842.3529411764706,627.42
35154581,3518800,16,498.3066666666667,530.85,568.76875,600.5,690.0,575.835
35154593,3536703,8,585.175,596.0,601.0,681.1375,817.5,656.1625
35154611,3526803,21,528.2095238095238,530.895238095238,563.2619047619048,562.5380952380953,760.0,588.9809523809524
35154684,3550308,13,477.87692307692305,497.65384615384613,530.6538461538462,487.7153846153846,567.6923076923077,512.3184615384615
35154726,3540200,11,546.8000000000001,504.32727272727277,538.709090909091,553.1363636363636,661.8181818181819,560.9581818181819
35154775,3548807,59,640.1983050847457,631.0,640.2118644067797,772.7864406779661,802.7118644067797,697.3816949152543
35154817,3550308,31,543.6451612903226,560.9096774193548,577.1290322580645,601.0,682.5806451612904,593.0529032258064
35154842,3515509,35,583.4727272727272,559.7542857142857,581.3228571428572,657.7818181818182,773.1428571428571,630.9373333333333
35154854,3550308,15,537.0785714285714,529.0066666666667,575.2933333333333,549.7857142857143,612.0,556.6008888888888
35154908,3534401,144,503.74857142857144,527.3520833333333,546.6118055555556,523.3607142857143,704.4444444444445,561.3693981481481
35155019,3550308,29,512.7655172413794,532.1703703703704,559.4185185185185,562.096551724138,615.5555555555555,557.9613793103448
35155044,3511508,14,591.0214285714285,594.5428571428572,596.6,657.1142857142858,714.2857142857143,630.7128571428572
35155073,3550308,13,545.0384615384615,594.6307692307693,608.9692307692308,654.9461538461538,784.6153846153846,637.64
35155100,3527207,47,545.9695652173913,553.0,573.5489361702128,640.4369565217391,735.3191489361702,607.3459574468085
