CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_MANT_ESCOLA_PRIVADA_EMP,IN_MANT_ESCOLA_PRIVADA_ONG,IN_MANT_ESCOLA_PRIVADA_SIND,IN_MANT_ESCOLA_PRIVADA_SIST_S,IN_MANT_ESCOLA_PRIVADA_S_FINS,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,IN_SALA_ATENDIMENTO_ESPECIAL,IN_ACESSIBILIDADE_RAMPAS,QT_SALAS_UTILIZADAS,IN_INTERNET,IN_EXAME_SELECAO,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio,NO_DISTRITO,DS_ENDERECO,NU_ENDERECO,NO_BAIRRO,CO_CEP,LATITUDE,LONGITUDE,NU_CNPJ_MANTENEDORA
2611606,COLEGIO DE SAO JOSE,26121514,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,358.0,222.0,27.75,2611606,Recife,CONDE DA BOA VISTA,921,BOA VISTA,50060002,-8.057348,-34.88912,10847747000133.0
2611606,COLEGIO DAS DAMAS DA INSTRUCAO CRISTA,26122081,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,132.0,1.0,1.0,25.0,41.0,29.0,14.0,9.0,0.0,2711.0,501.0,3.7954545454545454,2611606,Recife,RUI BARBOSA,1426,GRACAS,52050000,-8.0410292,-34.9027144,10847762000181.0
2611606,COLEGIO PRESBITERIANO AGNES ERSKINE,26122090,4,3.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,11.0,15.0,12.0,6.0,0.0,0.0,1114.0,236.0,7.375,2611606,Recife,RUI BARBOSA,704,GRAÇAS,52011040,-8.04688796,-34.90074134,118331000473.0
2611606,COLEGIO DE SANTA CATARINA,26122154,4,4.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,1.0,5.0,10.0,7.0,3.0,3.0,0.0,401.0,73.0,2.3548387096774195,2611606,Recife,DO ARRAIAL,2740,TAMARINEIRA,52051380,-8.029974,-34.90705,15156557000193.0
2611606,COLEGIO MARISTA SAO LUIS,26122162,4,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,68.0,1.0,1.0,12.0,20.0,20.0,15.0,0.0,0.0,1809.0,535.0,7.867647058823529,2611606,Recife,RUI BARBOSA,1104,GRACAS,52050000,-8.043255,-34.9019,10847382000147.0
2611606,COLEGIO VERA CRUZ RECIFE,26122170,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,5.0,10.0,7.0,3.0,0.0,0.0,460.0,70.0,2.8,2611606,Recife,RUI BARBOSA,57,GRACAS,52011040,-8.05169,-34.89604,15223043000103.0
2611606,COLEGIO MODELO DO RECIFE,26122235,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,362.0,86.0,5.375,2611606,Recife,RAMIZ GALVAO,83,ARRUDA,52120020,,,1046041000181.0
2611606,COLEGIO AUXILIADORA,26122359,4,4.0,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,253.0,65.0,2.8260869565217392,2611606,Recife,JOAQUIM NABUCO,237,DERBY,52010300,-8.052976667,-34.898785,10809838000265.0
2611606,COLEGIO SANTA MARIA,26124220,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122.0,1.0,1.0,26.0,30.0,17.0,9.0,0.0,0.0,1831.0,328.0,2.6885245901639343,2611606,Recife,PADRE BERNARDINO PESSOA,512,BOA VIAGEM,51020210,-8.112038,-34.89819,47768602000157.0
2611606,COLEGIO PINHEIROS,26125234,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,0.0,8.0,10.0,5.0,3.0,0.0,0.0,548.0,91.0,5.6875,2611606,Recife,ARQUITETO LUIZ NUNES,673,IMBIRIBEIRA,51170435,-8.0900253,-34.9103609,70079447000183.0
2611606,COLEGIO AVANCE,26125404,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,1.0,0.0,6.0,9.0,5.0,3.0,0.0,0.0,237.0,33.0,2.2,2611606,Recife,RIO MAJU,130,IPSEP,51190470,-8.113034,-34.91754,11546363000143.0
2611606,COLEGIO ELO,26125625,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,56.0,1.0,0.0,11.0,18.0,15.0,11.0,0.0,0.0,1441.0,393.0,7.017857142857143,2611606,Recife,JOSE PARAISO,189,BOA VIAGEM,51030390,-8.13463,-34.90514,2648094000135.0
2611606,COLEGIO MOTIVO - CASA FORTE,26125668,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,1.0,1.0,7.0,7.0,5.0,4.0,0.0,0.0,515.0,141.0,6.130434782608695,2611606,Recife,DEZESSETE DE AGOSTO,1872,CASA FORTE,52061540,-8.032751,-34.9231,9793548000100.0
2611606,COLEGIO DOURADO,26127091,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,27.0,1.0,0.0,12.0,9.0,4.0,3.0,0.0,0.0,467.0,66.0,2.4444444444444446,2611606,Recife,VINTE DE JANEIRO,1245,BOA VIAGEM,51030160,-8.143687,-34.91504,9943564000132.0
2611606,COLEGIO CONHECER,26127580,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,0.0,9.0,14.0,6.0,3.0,0.0,0.0,517.0,56.0,1.5555555555555556,2611606,Recife,ZEZITO COSTA REGO,130,VÁRZEA,50740010,-8.039529,-34.94375,8124976000188.0
2611606,COLEGIO DULCE DE SOUZA LEAO LTDA,26127750,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,1.0,0.0,0.0,8.0,6.0,3.0,2.0,0.0,336.0,85.0,4.473684210526316,2611606,Recife,GREGORIO JUNIOR,261,ZUMBI,50720742,-8.053238,-34.91972,40892036000141.0
2611606,INSTITUTO HELENA LUBIENSKA,26127890,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,26.0,1.0,0.0,6.0,10.0,7.0,3.0,0.0,0.0,605.0,75.0,2.8846153846153846,2611606,Recife,RUA PARAGUASSU,255,ZUMBI,50711020,-8.049648,-34.91739,9771916000110.0
2611606,INSTITUTO EDUCACIONAL PEDRO HERMINIO,26127903,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,150.0,3.0,0.375,2611606,Recife,OCIDENTAL,560,CORDEIRO,50721610,-8.053316461,-34.93796022,41089244000170.0
2611606,90 GRAUS COLEGIO E CURSO,26128829,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,0.0,3.0,5.0,4.0,3.0,0.0,0.0,177.0,25.0,1.7857142857142858,2611606,Recife,BEBERIBE,3878,ÁGUA FRIA,52130000,-8.0057331,-34.8921196,24762696000151.0
2611606,COLEGIO ADVENTISTA DO ARRUDA,26128853,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,21.0,1.0,0.0,9.0,14.0,8.0,4.0,0.0,0.0,1023.0,179.0,8.523809523809524,2611606,Recife,ZEFERINO AGRA,268,ÁGUA FRIA,52120183,-8.02164,-34.89207167,17763911001307.0
2611606,COLEGIO INOVACAO,26133199,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,16.0,1.0,0.0,4.0,10.0,8.0,3.0,0.0,0.0,360.0,55.0,3.4375,2611606,Recife,PADRE LIMA E SA,407,IPSEP,51350300,-8.1118624,-34.9257588,11297295000126.0
2611606,CENTRO EDUCACIONAL MONTE SINAI,26133776,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,4.0,9.0,8.0,3.0,1.0,0.0,420.0,94.0,5.875,2611606,Recife,ODILON ARAUJO,241,IPUTINGA,50680150,-8.034468,-34.93236,6083474000120.0
2611606,COLEGIO NUCLEO,26137631,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,37.0,1.0,1.0,0.0,8.0,14.0,13.0,1.0,0.0,1143.0,496.0,13.405405405405403,2611606,Recife,RUI BARBOSA,1680,GRAÇAS,52050000,-8.038625,-34.90445,18070960000193.0
2611606,ESCOLA VILA SEZAMO,26140870,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,28.0,1.0,1.0,2.0,10.0,10.0,6.0,0.0,0.0,478.0,116.0,4.142857142857143,2611606,Recife,RUA MURICI,46,CASA AMARELA,52071070,-8.021179,-34.92809,27849034000101.0
2611606,EDUCANDARIO MENEZES,26143178,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,0.0,3.0,7.0,8.0,3.0,0.0,0.0,286.0,38.0,3.4545454545454546,2611606,Recife,CARNAIBA,64,NOVA DESCOBERTA,52090121,-8.018241667,-34.92682833,878291000115.0
2611606,COLEGIO MULTIPLO ENSINO,26143330,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,1.0,1.0,8.0,10.0,8.0,3.0,0.0,0.0,865.0,96.0,6.0,2611606,Recife,GUANABARA,99,COQUEIRAL,50791001,-8.087551,-34.96499,40818270000129.0
2611606,COLEGIO ALBERT SABIN,26145103,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,23.0,1.0,0.0,0.0,7.0,4.0,3.0,1.0,0.0,263.0,33.0,1.434782608695652,2611606,Recife,INACIO MONTEIRO,208,CORDEIRO,50721321,-8.048164,-34.93076,2231465000189.0
2611606,ESCOLA AMERICANA DO RECIFE,26146690,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,1.0,0.0,9.0,10.0,8.0,6.0,2.0,0.0,613.0,102.0,1.8214285714285716,2611606,Recife,SA E SOUZA,408,BOA VIAGEM,51030065,-8.136111,-34.90628,10833408000106.0
2611606,COLEGIO E CURSO SENHOR DO BONFIM,26147386,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,3.0,5.0,4.0,2.0,0.0,0.0,103.0,10.0,0.625,2611606,Recife,TIUMA,26,VÁRZEA,50960240,-8.037779,-34.98066,41228180000140.0
2611606,EDUCANDARIO TANIA BEZERRA,26147483,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,1.0,0.0,1.0,9.0,4.0,1.0,0.0,0.0,127.0,9.0,0.75,2611606,Recife,MOSTARDAS,120,TORRÕES,50640670,-8.062405,-34.93547,40850703000123.0
2611606,COLEGIO FAZER CRESCER LTDA,26148773,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,24.0,1.0,1.0,0.0,13.0,14.0,2.0,0.0,0.0,631.0,52.0,2.1666666666666665,2611606,Recife,SANTOS DUMONT,1181,GRAÇAS,52050050,-8.0313434,-34.8954701,9565854000190.0
2611606,GGE VESTIBULARES,26152630,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,53.0,1.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,661.0,259.0,4.886792452830188,2611606,Recife,BENFICA,286/314,MADALENA,50720001,-8.059118,-34.90194,1934404000468.0
2611606,GRUPO EDUC DO RECIFE ANGLO LIDER,26152819,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,435.0,179.0,16.272727272727273,2611606,Recife,CAMILO COLIER,136,CORDEIRO,50721220,-8.052944,-34.92863,1820932000143.0
2611606,COLEGIO LOGOS,26153050,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,104.0,55.0,7.857142857142857,2611606,Recife,ZEFERINO PINHO,1920,IMBIRIBEIRA,51170570,-8.093723,-34.91039,23035889000148.0
2611606,ESCOLA BLUE SCHOOL,26153084,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,0.0,6.0,8.0,4.0,3.0,0.0,0.0,416.0,76.0,3.04,2611606,Recife,BENFICA,197,MADALENA,50720001,-8.060097,-34.90182,48082188001243.0
2611606,MD EDUCACIONAL- COLEGIO MADRE DE DEUS UNIDADE II,26156202,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,1.0,0.0,0.0,0.0,21.0,12.0,8.0,0.0,1168.0,450.0,10.975609756097562,2611606,Recife,JOAO CARDOSO AIRES,705,BOA VIAGEM,51130300,-8.141370965,-34.91082293,2315241000155.0
2611606,COLEGIO MOTIVO,26160307,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,1.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,624.0,294.0,5.653846153846154,2611606,Recife,TENENTE MANOEL BARBOSA,32,IMBIRIBEIRA,51160180,-8.116343357,-34.90583402,3953723000101.0
2611606,SENAI CENTRO DE FORMACAO PROFISSIONAL JOSEPH TURTON JUNIOR,26160340,4,1.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,52.0,1.0,0.0,0.0,0.0,0.0,1.0,102.0,0.0,1000.0,0.0,0.0,2611606,Recife,DOUTOR JOSE RUFINO,1099,AREIAS,50870015,-8.08978,-34.93349,3789272000534.0
2611606,COLEGIO PONTUAL CENTRO EDUCACIONAL LTDA,26162016,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,30.0,1.0,0.0,7.0,10.0,7.0,3.0,0.0,0.0,433.0,61.0,2.033333333333333,2611606,Recife,MARECHAL MANOEL LUIS OSORIO,495,VÁRZEA,50740450,-8.041487471,-34.94554882,3477024000124.0
2611606,COLEGIO GGE,26163039,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,61.0,1.0,0.0,22.0,31.0,21.0,13.0,0.0,0.0,2110.0,500.0,8.19672131147541,2611606,Recife,JOSE DA SILVA LUCENA,20,IMBIRIBEIRA,51150430,-8.115460117,-34.90465105,1934404000115.0
2611606,COLEGIO CASAFORTE,26166976,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,0.0,9.0,8.0,5.0,2.0,0.0,0.0,335.0,31.0,1.4090909090909092,2611606,Recife,PRACA DE CASA FORTE,548,CASA FORTE,52061420,-8.034488,-34.91957,4684274000106.0
2611606,SESI VASCO DA GAMA,26167115,4,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,8.0,8.0,4.0,32.0,1416.0,334.0,37.11111111111112,2611606,Recife,VASCO DA GAMA,145,VASCO DA GAMA,52081005,-8.01913578,-34.92156183,3910210000105.0
2611606,SESI IBURA,26168154,4,1.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,1.0,0.0,0.0,10.0,12.0,8.0,0.0,795.0,472.0,39.333333333333336,2611606,Recife,MINISTRO OLIVEIRA SALAZAR,228,IBURA,51220040,,,3910210000377.0
2611606,NIP - ESCOLA DE EDUCACAO APLICADA,26170469,4,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,5.0,5.0,3.0,1.0,0.0,188.0,45.0,4.5,2611606,Recife,FERNANDO GRIZ,S/N,AREIAS,50780350,-8.09578271,-34.93848676,943430000147.0
2611606,CTM COLEGIO E CURSO LTDA,26170515,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,12.0,6.0,0.0,0.0,456.0,155.0,19.375,2611606,Recife,DOUTOR GERALDO DE ANDRADE,146,ESPINHEIRO,52021220,-8.042476,-34.88866,3412843000193.0
2611606,ESCOLA GERACAO ATUAL,26172739,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,16.0,1.0,0.0,3.0,7.0,4.0,3.0,0.0,0.0,246.0,43.0,2.6875,2611606,Recife,DO ARRAIAL,4341,CASA AMARELA,52070230,-8.026442,-34.91523,5356130000185.0
2611606,INVEST CENTRO EDUCACIONAL,26172852,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,315.0,150.0,10.714285714285714,2611606,Recife,BEBERIBE,3607,PORTO DA MADEIRA,52130547,-8.007415,-34.89073,5010390000102.0
2611606,COLEGIO GRANDE PASSO,26173280,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,34.0,1.0,1.0,0.0,21.0,15.0,7.0,0.0,0.0,930.0,214.0,6.294117647058823,2611606,Recife,RUA PROFESSOR AURELIO DE CASTRO CAVALCANTIA,97,BOA VIAGEM,51130280,-8.141515625,-34.91293856,4228221000172.0
2611606,COLEGIO E CURSO ATITUDE,26175339,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0,5.0,4.0,2.0,0.0,0.0,103.0,17.0,1.8888888888888888,2611606,Recife,DOUTOR TOME DIAS,75,CASA AMARELA,52070370,-8.023114,-34.91891,5211567000120.0
2611606,ESCOLA ARCA DE NOE,26176580,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,13.0,1.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,297.0,16.0,1.2307692307692308,2611606,Recife,DOUTOR ADELINO,289,AFOGADOS,50820590,,,1828101000118.0
2611606,COLEGIO INCENTIVO,26178133,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0,1.0,1.0,5.0,5.0,4.0,3.0,0.0,0.0,263.0,54.0,2.8421052631578947,2611606,Recife,DOUTOR JOSE RUFINO,1545,BARRO,50780300,-8.092952,-34.93657,22985685000105.0
2611606,ESCOLA INTERNACIONAL ABA,26179989,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,1.0,1.0,16.0,18.0,6.0,1.0,1.0,0.0,728.0,10.0,0.2564102564102564,2611606,Recife,CONSELHEIRO ROSA E SILVA,1510,ESPINHEIRO,52020220,-8.038092,-34.89995,12588034000128.0
2611606,CFI-COLEGIO DE FORMACAO INTEGRAL,26180200,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,22.0,1.0,0.0,0.0,8.0,7.0,3.0,3.0,0.0,538.0,128.0,5.818181818181818,2611606,Recife,CAXANGA,460,MADALENA,50610230,-8.054748,-34.91299,8283591000163.0
2611606,COLEGIO ANGLO LIDER,26180863,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,5.0,11.0,6.0,4.0,0.0,0.0,519.0,121.0,6.05,2611606,Recife,VISCONDE DE ABAETE,200,TAMARINEIRA,52110010,-8.029213,-34.89793,13042204000137.0
2611606,COLEGIO FAZER CRESCER - ENSINO MEDIO,26181231,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,111.0,111.0,18.5,2611606,Recife,SALVADOR DE SA,475,ROSARINHO,52041055,-8.0314406,-34.8960361,14989911000106.0
2611606,COLEGIO SANTA EMILIA,26181266,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,1.0,1.0,8.0,20.0,22.0,14.0,0.0,0.0,1460.0,369.0,8.2,2611606,Recife,ADELMAR TAVARES,25,CORDEIRO,50630660,-8.052648,-34.92714,13407723000151.0
2611606,COLEGIO TEMPO DE CRESCER,26181363,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,81.0,26.0,2.6,2611606,Recife,ENGENHO NOVA VILA,15,COHAB,51270580,-8.110663,-34.951,6246096000230.0
2611606,COLEGIO CARLOS MURAKAMI,26187310,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,32.0,32.0,2.6666666666666665,2611606,Recife,PADRE JOSE EDWALDO GOMES,52,CASA FORTE,52061460,-8.0344542,-34.9252418,8439805000148.0
2611606,COLEGIO NUCLEO - BOA VIAGEM,26187353,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,1.0,1.0,0.0,0.0,6.0,8.0,4.0,0.0,465.0,266.0,16.625,2611606,Recife,ENGENHEIRO DOMINGOS FERREIRA,2142,BOA VIAGEM,51020030,,,18070960000193.0
2611606,COLEGIO E CURSO DESAFIO,26187507,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,27.0,1.0,0.0,10.0,13.0,11.0,6.0,0.0,0.0,775.0,136.0,5.037037037037037,2611606,Recife,PROFESSOR ANTONIO COELHO,50,VÁRZEA,50740020,,,10445886000211.0
2611606,COLEGIO CBV JAQUEIRA,26187604,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,40.0,1.0,0.0,11.0,14.0,8.0,6.0,0.0,0.0,797.0,119.0,2.975,2611606,Recife,DOUTOR JOSE MARIA,1106,TAMARINEIRA,52041800,,,26155626000160.0
2611606,ESCOLA SANTA TEREZINHA,26189020,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,570.0,116.0,6.444444444444445,2611606,Recife,CAPITAO ADOLFO TAQUIS,5767,AFOGADOS,50760002,-8.074442935,-34.91661759,26315998000107.0
2611606,COLEGIO COGNITIVO,26189569,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,22.0,1.0,1.0,0.0,0.0,14.0,8.0,0.0,0.0,761.0,305.0,13.863636363636363,2611606,Recife,ANTONIO TORRES GALVAO,283,IMBIRIBEIRA,51160330,-8.039320121,-34.91656747,11175175000318.0
2611606,COLEGIO GGE,26190451,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,54.0,1.0,0.0,9.0,14.0,10.0,17.0,0.0,0.0,1317.0,586.0,10.851851851851851,2611606,Recife,DESEMBARGADOR GOIS CAVALCANTE,460,PARNAMIRIM,52060145,-8.03247093,-34.9099559,1934404000891.0
2611606,ESCOLA ELEVA,26191857,4,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0,1.0,1.0,13.0,19.0,12.0,2.0,0.0,0.0,847.0,47.0,0.7121212121212122,2611606,Recife,ALAMEDA DAS HORTENCIAS,312,IMBIRIBEIRA,51160400,-8.11646455,-34.90773413,20151362000514.0
2611606,CENTRO DE EDUCACAO PROFISSIONAL MEDIOTEC,26192632,4,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,14.0,14.0,0.0,494.0,494.0,49.4,2611606,Recife,JOAO DE BARROS,561,BOA VISTA,50050180,,,3485324000155.0
2611606,COLEGIO MULTIPLO ESCOLHA,26193221,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,10.0,8.0,3.0,0.0,0.0,581.0,143.0,14.3,2611606,Recife,LOURENCO BEZERRA,32,COQUEIRAL,50791020,,,24782602000106.0
