CO_MUNICIPIO,NO_ENTIDADE,CO_ENTIDADE,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_SITUACAO_FUNCIONAMENTO,IN_AUDITORIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_LABORATORIO_CIENCIAS,IN_LABORATORIO_INFORMATICA,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,QT_SALAS_UTILIZADAS,IN_INTERNET,QT_TUR_INF,QT_TUR_FUND_AI,QT_TUR_FUND_AF,QT_TUR_MED,QT_TUR_PROF,QT_TUR_EJA,QT_MAT_BAS,QT_MAT_MED,mat_por_sala,codigo_municipio,DS_ENDERECO,NU_ENDERECO,CO_CEP,NU_CNPJ_MANTENEDORA
2111078,CASA FAMILIAR RURAL VIVENDO A ESPERANCA,21247021,4,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,48.0,48.0,16.0,2111078,POVOADO PEDRAS - MA 127 KM 30,S/N,65615000,4298096000177.0
2111201,COLEGIO MARISTA DO ARACAGY,21265585,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,41.0,1.0,9.0,14.0,10.0,6.0,1.0,0.0,1055.0,265.0,6.463414634146342,2111201,MA-203,48,65125532,10847382002190.0
2111201,COLEGIO O BOM PASTOR JUNIOR,21268894,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,24.0,1.0,0.0,0.0,17.0,8.0,0.0,0.0,616.0,273.0,11.375,2111201,RUA 07,04,65121048,43198968000187.0
2111201,ESCOLA RENASCER KIDS - COLEGIO PRASSI,21273588,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,16.0,1.0,2.0,7.0,4.0,3.0,0.0,0.0,335.0,61.0,3.8125,2111201,ESTRADA DE RIBAMAR KM 08,20,65118481,5216542000110.0
2111201,ESCOLA RECANTO DO SABER LTDA,21281351,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,53.0,1.0,12.0,23.0,16.0,5.0,0.0,0.0,1544.0,189.0,3.5660377358490565,2111201,05,13,65123259,2250930000129.0
2111201,ESCOLA SESI ARACAGI,21292086,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.0,1.0,20.0,30.0,24.0,9.0,3.0,0.0,2158.0,215.0,5.0,2111201,MA-203,01,65125532,3770020000130.0
2111201,ESCOLA CRISTA TRINUM,21293422,4,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,1.0,7.0,10.0,4.0,1.0,0.0,0.0,364.0,13.0,0.5909090909090909,2111201,CAROLINA,29,65124697,56130753000176.0
2111300,CENTRO EDUCACIONAL MONTESSORIANO REINO INFANTIL,21009902,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54.0,1.0,14.0,17.0,15.0,8.0,2.0,0.0,1242.0,226.0,4.185185185185185,2111300,RUA DOS SAPOTIS,01,65075350,6350896000115.0
2111300,UPAON EDUCACIONAL LTDA,21010064,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,1.0,0.0,0.0,14.0,8.0,3.0,0.0,693.0,283.0,5.66,2111300,D,05,65070630,18961346000111.0
2111300,COLEGIO ADVENTISTA DE SAO LUIS,21010200,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,1.0,11.0,15.0,13.0,9.0,0.0,0.0,1425.0,371.0,4.364705882352941,2111300,DANIEL DE LA TOUCHE,51,65061021,83367326000340.0
2111300,COLEGIO BATISTA DANIEL DE LA TOUCHE,21010250,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,41.0,1.0,5.0,5.0,4.0,3.0,0.0,0.0,408.0,118.0,2.8780487804878048,2111300,JOAO PESSOA,214,65040000,6286710000106.0
2111300,COLEGIO DOM BOSCO LTDA,21010331,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,19.0,20.0,13.0,7.0,0.0,0.0,1310.0,216.0,5.4,2111300,CORONEL COLARES MOREIRA,443,65075441,41478561000188.0
2111300,COLEGIO SANTA TERESA,21011052,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,6.0,12.0,8.0,6.0,0.0,0.0,885.0,240.0,7.272727272727272,2111300,DO EGITO,71,65010190,10847747000133.0
2111300,ESC SAO JOSE,21013748,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,306.0,54.0,3.857142857142857,2111300,SILVIO ROMERO,85,65031650,6012363000123.0
2111300,ESCOLA CRISTA RENASCER,21014302,4,3.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,20.0,1.0,4.0,10.0,5.0,1.0,1.0,0.0,399.0,13.0,0.65,2111300,SANTA ROSA,15,65068460,41777898000196.0
2111300,ESCOLA SESI SAO LUIS,21016437,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,1.0,12.0,22.0,24.0,18.0,16.0,4.0,2489.0,599.0,13.021739130434783,2111300,DOM JOSE DELGADO,SN,65036810,3770020000130.0
2111300,CENTRO EDUCACIONAL DOM ORIONI,21017166,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,17.0,1.0,8.0,10.0,6.0,1.0,0.0,0.0,311.0,13.0,0.7647058823529411,2111300,RUA UM,08,65072230,12492948000190.0
2111300,COLEGIO SANTA FE,21017506,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,26.0,1.0,0.0,10.0,8.0,3.0,3.0,0.0,341.0,54.0,2.076923076923077,2111300,JOAO PESSOA,300,65040003,12515946000170.0
2111300,COMPLEXO EDUCACIONAL LAUNE,21017549,4,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,42.0,1.0,10.0,19.0,8.0,6.0,0.0,0.0,432.0,79.0,1.880952380952381,2111300,ESTE,8,65058182,9156745000119.0
2111300,ESC TIA ANNA,21019533,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,56.0,7.0,0.7777777777777778,2111300,205 SE,08,65058004,12107041000160.0
2111300,COL VINICIUS DE MORAES E JI BALAO MAGICO,21195516,4,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36.0,1.0,8.0,12.0,9.0,5.0,1.0,0.0,700.0,136.0,3.7777777777777777,2111300,DOZE,04,65066760,7634967000174.0
2111300,ESCOLA CRESCIMENTO,21195534,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,19.0,16.0,13.0,6.0,0.0,0.0,1262.0,244.0,1.207920792079208,2111300,RUA JORNALISTA  AV DO VALE,2,65075675,28580065000172.0
2111300,COLEGIO APRENDER COHATRAC CAC,21199053,4,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,1.0,3.0,10.0,5.0,3.0,0.0,0.0,228.0,47.0,3.1333333333333333,2111300,NOSSA SENHORA DE NAZARE,07,65054690,2435032000145.0
2111300,COLEGIO EDUCALLIS,21199090,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,32.0,1.0,6.0,13.0,10.0,10.0,0.0,0.0,916.0,327.0,10.21875,2111300,ANTONIO RAPOSO,437,65045215,53512697000146.0
2111300,COL EXITUS,21199221,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,10.0,8.0,3.0,0.0,0.0,534.0,97.0,8.083333333333334,2111300,OSWALDO CRUZ,1215,65020251,41499542000138.0
2111300,EDUCATOR FUNDAMENTAL E ENSINO MEDIO INVICTUS - CALHAU,21199274,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,17.0,1.0,5.0,5.0,4.0,3.0,1.0,0.0,232.0,50.0,2.9411764705882355,2111300,DUQUE BACELAR,25,65072023,24917561000118.0
2111300,COLEGIO LITERATO,21199809,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,33.0,1.0,0.0,19.0,21.0,13.0,0.0,0.0,1636.0,473.0,14.333333333333334,2111300,MARIO ANDREAZZA,10,65068500,5762497000107.0
2111300,ESCOLA RAIO DE SOL,21239843,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,4.0,10.0,8.0,3.0,0.0,0.0,585.0,83.0,5.1875,2111300,PLANALTO PINGAO,04,65060290,41477001000109.0
2111300,CENTRO DE ENSINO PARALELO LTDA,21248478,4,1.0,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,3.0,5.0,4.0,3.0,1.0,0.0,155.0,25.0,1.5625,2111300,NOVE,10,65071110,4821130000146.0
2111300,UNIVERSIDADE INFANTIL RIVANDA BERENICE LTDA,21261253,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,27.0,1.0,10.0,10.0,4.0,3.0,0.0,0.0,451.0,87.0,3.2222222222222223,2111300,CANOPUS,120,65070150,23675234000134.0
2111300,CENTRO EDUCACIONAL RENASCER,21265216,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,8.0,10.0,8.0,3.0,0.0,0.0,335.0,49.0,3.0625,2111300,ELIZABETH KERTH,9,65055020,6208104000172.0
2111300,CENTRO EDUCACIONAL SOUSA FERRAZ,21269955,4,2.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,20.0,1.0,4.0,6.0,4.0,2.0,0.0,0.0,248.0,12.0,0.6,2111300,101,19A,65058021,5962771000183.0
2111300,MAPLE BEAR SAO LUIS,21273456,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,40.0,1.0,18.0,19.0,10.0,4.0,0.0,0.0,971.0,76.0,1.9,2111300,VALE,23,65075770,99999999999999.0
2111300,D PEDRO II EMPREENDIMENTOS EDUCACIONAIS LTDA,21274231,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,85.0,85.0,28.33333333333333,2111300,EUCLIDES FARIAS,59,65074080,9251899000190.0
2111300,COLEGIO CRISTO REI LTDA ME,21274819,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,18.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,204.0,54.0,3.0,2111300,SEIS,19,65055322,1043824000101.0
2111300,COLEGIO CIENCIAS,21275947,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,4.0,7.0,4.0,3.0,0.0,0.0,171.0,34.0,2.125,2111300,AV. DOIS,33,65073139,4755079000111.0
2111300,COLEGIO SOL,21278962,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,24.0,1.0,10.0,15.0,6.0,2.0,0.0,0.0,496.0,32.0,1.3333333333333333,2111300,PIAUI,236,65066873,19601404000169.0
2111300,ESCOLA CRESCIMENTO,21279446,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,202.0,1.0,14.0,11.0,11.0,3.0,0.0,0.0,820.0,118.0,0.5841584158415841,2111300,RUA OITO,8,65071670,28580065000172.0
2111300,COLEGIO O BOM PASTOR,21279810,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,25.0,1.0,0.0,5.0,6.0,8.0,3.0,0.0,442.0,232.0,9.28,2111300,SEIS,48,65054320,40562521000157.0
2111300,CENTRO EDUCACIONAL SAGRES,21280746,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,276.0,85.0,4.722222222222222,2111300,BOA ESPERANCA,911,65066190,4659453000185.0
2111300,ESCOLA LIRIO DO VALE,21283818,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,1.0,5.0,5.0,4.0,1.0,0.0,0.0,237.0,1.0,0.0625,2111300,PROJETADA,3,65042500,19870910000153.0
2111300,COLEGIO COEDUCAR,21284300,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,19.0,1.0,8.0,10.0,7.0,3.0,2.0,0.0,424.0,55.0,2.8947368421052637,2111300,PARAIBA,52,65066870,11584118000120.0
2111300,SINGULAR ESCOLA BILINGUE,21284377,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,49.0,1.0,30.0,21.0,8.0,2.0,0.0,0.0,755.0,32.0,0.6530612244897959,2111300,DOS SAMBAQUIS,01,65071390,23439693000119.0
2111300,CENTRO EDUCACIONAL NAZARE II,21285241,4,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,10.0,5.0,0.0,0.0,294.0,89.0,8.090909090909092,2111300,LESTE,01,65051872,26238559000148.0
2111300,COLEGIO BATISTA MARANHENSE,21286175,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,18.0,1.0,8.0,10.0,6.0,3.0,0.0,0.0,474.0,90.0,5.0,2111300,DANIEL DE LA TOUCHE,90,65074115,6286710000106.0
2111300,COLEGIO OBJETIVO,21287120,4,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,174.0,68.0,5.666666666666667,2111300,DA MANGUEIRA,200,65063600,30286210000159.0
2111300,COLEGIO O BOM BASTOR CALHAU,21287660,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,1.0,5.0,7.0,5.0,1.0,0.0,0.0,279.0,15.0,0.8823529411764706,2111300,PROJETADA,18,65072000,23736345000103.0
2111300,CENTRO EDUCACIONAL ROSA DE SARON,21288380,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,22.0,1.0,6.0,17.0,12.0,5.0,0.0,0.0,899.0,137.0,6.227272727272728,2111300,UM,20,65065580,19865795000129.0
2111300,COLEGIO MAGNIFICAT - UNIDADE PADRE JOAO DIAS,21288496,4,3.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,206.0,8.0,0.5333333333333333,2111300,DEPUTADO NAGIB HAICKEL,2,65071370,27600293000366.0
2111300,LABORO COLEGIO,21289999,4,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,9.0,11.0,2.0,0.0,0.0,510.0,62.0,31.0,2111300,AV 01 QUADRA 01 APACO,7,65058284,99999999999999.0
2111300,RF ENSINO MEDIO LTDA,21290229,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,469.0,469.0,26.05555555555556,2111300,DOS HOLANDESES,17,65071380,43085266000197.0
2111300,COLEGIO BATISTA MARANHENSE CALHAU,21290695,4,3.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,26.0,1.0,9.0,9.0,5.0,3.0,0.0,0.0,423.0,92.0,3.5384615384615383,2111300,QUARENTA,8A,65077380,35563251000240.0
2111300,COLEGIO MAX,21292647,4,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,10.0,5.0,3.0,0.0,0.0,235.0,39.0,5.571428571428571,2111300,UM,23,65065580,11868139000178.0
2111300,IPEG EDUACACAO,21292957,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,194.0,60.0,4.285714285714286,2111300,DOS HOLANDESES,22,65071380,57264615000142.0
2111300,AUDAZ COLEGIO LTDA,21292990,4,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,43.0,34.0,8.5,2111300,RUA MARACACUME,24,65075045,99999999999999.0
2111300,INSTITUTO EDUCACIONAL MAGNOLIA,21317402,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,6.0,9.0,5.0,3.0,0.0,0.0,284.0,67.0,3.35,2111300,RUA PROJETADA,10,65054000,63425086000114.0
2111300,COLEGIO IMPERIAL,21318433,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,10.0,9.0,3.0,0.0,0.0,328.0,45.0,4.5,2111300,OSWALDO CRUZ,,65020250,5969915000123.0
2111300,SISTEMA EDUCACIONAL MASTER,21331669,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,111.0,63.0,2.863636363636364,2111300,AVENIDA JOAO PESSOA,391,65040003,5762554000140.0
2111300,ESCOLA PORTAL DO SABER,21455201,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,1.0,14.0,21.0,12.0,3.0,0.0,0.0,903.0,69.0,1.568181818181818,2111300,OITO,14,65072595,5263391000150.0
2111300,EDUCANDARIO AGAPE,21470200,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,8.0,10.0,6.0,3.0,0.0,0.0,351.0,46.0,2.555555555555556,2111300,RUA 11 QD 10,20,65058303,9325356000170.0
2111300,ESCOLA NOSSO MUNDO,21519676,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,292.0,79.0,4.9375,2111300,CINQUENTA E UM,21,65062470,7620834000149.0
2111300,COLEGIO CONEXAO MARANHENSE,21612668,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,211.0,17.0,1.7,2111300,JOAO PESSOA,26O A,65040003,8660860000163.0
2111300,JI ROSA MENINA E COLEGIO SANTO EXPEDITO,21617660,4,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,21.0,1.0,8.0,10.0,8.0,5.0,0.0,0.0,596.0,117.0,5.571428571428571,2111300,E,56,65053620,35200252000149.0
2111508,CENTRO EDUCACIONAL EXITUS,21265283,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,386.0,56.0,2.5454545454545454,2111508,RUA DA MANGUEIRA,143,65470000,13241555000177.0
2111607,ESCOLA MORANGUINHO,21188793,4,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,374.0,50.0,4.545454545454546,2111607,RUA RIO BRANCO,SN,65840000,35163674000191.0
2111607,ESCOLA INFANTIL ESPACO EDUCAR,21284598,4,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,4.0,7.0,4.0,3.0,0.0,0.0,343.0,39.0,3.25,2111607,RUA URBANO SANTOS,,65840000,29369966000182.0
2111904,ESCOLA FAMILIA AGRICOLA NOSSA SENHORA MARIA ROSA MISTICA,21260818,4,2.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,85.0,65.0,13.0,2111904,SITIO TIGRE,12,65860000,6056664000159.0
2112209,COL MULTIPLO,21162719,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,0.0,0.0,3.0,2.0,1.0,7.0,79.0,7.0,0.7777777777777778,2112209,JAMIL DE MIRANDA GEDEON,955,65631140,3179805000132.0
2112209,COLEGIO AUGUSTO BATISTA,21267073,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,5.0,4.0,3.0,0.0,0.0,228.0,43.0,2.8666666666666667,2112209,JAIME RIOS,479,65630370,6779573000141.0
2112209,COLEGIO GLAUCIA COSTA,21267324,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,1.0,5.0,8.0,4.0,3.0,0.0,0.0,341.0,52.0,1.8571428571428568,2112209,JAMIL DE MIRANDA GEDEON,625,65631140,63568802000112.0
2112209,COLEGIO CRISTO REI,21270376,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,7.0,10.0,6.0,3.0,0.0,0.0,432.0,54.0,3.6,2112209,JOSE INACIO DA SILVA FILHO,12,65636190,12559654000139.0
2112209,CASA FAMILIAR RURAL TAMANDUA DE TIMON,21344809,4,2.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,30.0,30.0,6.0,2112209,BRASIL,S/N,65630330,6242925000125.0
2112209,UE EDEN LTDA,21498814,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,15.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,144.0,30.0,2.0,2112209,RUA PERNAMBUCO,610,65631200,5809074000278.0
2112407,ESCOLA FAMILIA AGRICOLA SANTA CECILIA,21290008,4,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,64.0,49.0,9.8,2112407,POVOADO SANTA CECILIA,,65278000,2503145000130.0
2112506,CENTRO ESCOLAR EDUCARE,21285578,4,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,1.0,6.0,7.0,4.0,1.0,0.0,0.0,254.0,8.0,0.6666666666666666,2112506,RUA TEOTONIO REIS,71,65580000,32674485000195.0
2112506,INSTITUTO EDUCACIONAL MARIA MADALENA,21584788,4,1.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,1.0,6.0,6.0,4.0,3.0,0.0,0.0,292.0,59.0,4.214285714285714,2112506,RUA CELSO FONSECA,230,65580000,11290174000152.0
2112506,CENTRO DE EDUCACAO MARIA JOANA DA SILVA,21584796,4,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,2.0,5.0,4.0,3.0,0.0,0.0,81.0,13.0,1.625,2112506,RUA ALARICO CUNHA,184,65580000,10423919000141.0
2112605,EC STA MARIA BERTILLA,21144028,4,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,3.0,15.0,9.0,3.0,0.0,0.0,824.0,95.0,5.588235294117647,2112605,AVENIDA NOSSA SENHORA,07,65530000,12526240000103.0
2112605,INST INF O PEQUENO PRINCIPE,21145270,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,338.0,33.0,3.3,2112605,RUA 10 DE JUNHO,115,65530000,12493672000165.0
2114007,CASA FAMILIAR RURAL DE ZE DOCA,21345007,4,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,38.0,38.0,19.0,2114007,BR 316 KM 201 VILA BOA ESPERANCA,S/N,65365000,9006568000194.0
2200202,EDUCANDARIO BONUS LTDA,22106954,4,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,3.0,6.0,4.0,3.0,0.0,0.0,453.0,72.0,6.0,2200202,"RUA SAO PEDRO,96",CENTRO,64460000,944073000131.0
2200202,COLEGIO CURSO METAS,22142827,4,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,276.0,16.0,1.0666666666666669,2200202,RUA JOSE RIBEIRO,63,64460000,37929792000193.0
2200400,EDUCANDARIO SAO JOSE,22118640,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,122.0,8.0,0.6666666666666666,2200400,RUA LUDGERO RAULINO,374,64290000,3651274000139.0
2201200,COLEGIO OLGA FERNANDES,22000046,4,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,5.0,4.0,2.0,0.0,0.0,92.0,14.0,1.1666666666666667,2201200,RUA DESEMBARGADOR WALTER MIRANDA,215,64100000,32562602000129.0
2201200,EDUCANDARIO SANTO ANTONIO,22110836,4,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,13.0,1.0,6.0,6.0,4.0,3.0,0.0,0.0,307.0,37.0,2.8461538461538463,2201200,RUA MARECHAL PIRES FERREIRA,125,64100000,1622453000112.0
2201200,COTEB - COOPERATIVA DE TRABALHO EDUCACIONAL DE BARRAS,22134662,4,2.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.0,1.0,6.0,7.0,6.0,3.0,0.0,0.0,375.0,73.0,4.294117647058823,2201200,RUA SAO JOSE,149,64100000,5490346000139.0
2201200,CENTRO EDUCACIONAL TRES IRMAS - CETI,22143904,4,1.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,23.0,1.0,4.0,5.0,2.0,1.0,16.0,0.0,398.0,3.0,0.1304347826086956,2201200,RUA GERVASIO PIRES,1146,64100000,11832054000130.0
2201408,INSTITUTO EDUCACIONAL MENINO JESUS,22138269,4,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,252.0,41.0,4.1,2201408,RUA MANOEL SAORES TEIXIERA,401,64455000,5545100000117.0
2201903,COOPERATIVA EDUC ACIONAL PENIEL,22061762,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,3.0,7.0,5.0,3.0,0.0,0.0,321.0,15.0,1.25,2201903,RUA JOSE PARENTE,S/N,64900000,2318802000170.0
2201903,COOPERATIVA DE TRABALHO EDUCACIONAL LUZ DO GIRASSOL,22143599,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,3.0,5.0,4.0,3.0,0.0,0.0,220.0,40.0,4.444444444444445,2201903,RUA IZILDINHA PIAUILINO,1480,64900000,28245539000120.0
2202208,COLEGIO ALFABETOC,22032762,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,21.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,264.0,63.0,3.0,2202208,AVENIDA JOSE PAULINO,598,64280000,7100597000195.0
2202208,INSTITUTO DE ENSINO INTELLECTUS,22126988,4,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,15.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,403.0,84.0,5.6,2202208,RUA ANTONINO FREIRE,241,64280000,1542139000120.0
2202406,INSTITUTO XAVIER,22143033,4,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,4.0,4.0,3.0,0.0,0.0,190.0,75.0,9.375,2202406,RUA TIRADENTES,04,64270000,26859540000119.0
2203701,ESCOLA TIA ERINELDA,22003576,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,218.0,45.0,5.0,2203701,RUA PATRIOTINO LAGES,388,64180000,6575526000186.0
2203701,UNIDADE ESCOLAR PEQUENO PRINCIPE,22004700,4,1.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,10.0,1.0,4.0,5.0,4.0,3.0,0.0,0.0,288.0,35.0,3.5,2203701,RUA PATRIOTINO LAGES,663,64180000,35156132000191.0
2203909,COLEGIO INDUSTRIAL SAO FRANCISCO DE ASSIS,22056955,4,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,1.0,0.0,7.0,7.0,5.0,0.0,0.0,370.0,93.0,8.454545454545455,2203909,COELHO RODRIGUES,,64803030,23518673000133.0
