codigo_escola;faixa_rank_cidade;faixa_ordem
22144412;Demais escolas;3
22144978;Demais escolas;3
22146199;Demais escolas;3
22326715;Demais escolas;3
22022406;Demais escolas;3
22022481;Demais escolas;3
22022503;Demais escolas;3
22022899;Demais escolas;3
22023658;Demais escolas;3
22023771;Demais escolas;3
22023810;Demais escolas;3
22025383;Demais escolas;3
22025391;Demais escolas;3
22025448;Demais escolas;3
22025715;Demais escolas;3
22025740;Demais escolas;3
22026029;Demais escolas;3
22026037;Demais escolas;3
22026088;Demais escolas;3
22027173;Demais escolas;3
22028790;Demais escolas;3
22115820;Demais escolas;3
22124888;Demais escolas;3
22129529;Demais escolas;3
22130756;Demais escolas;3
22131027;Demais escolas;3
22136398;Demais escolas;3
22136800;Demais escolas;3
22138544;Demais escolas;3
22138560;Demais escolas;3
22141006;Demais escolas;3
22141154;Demais escolas;3
22141197;Demais escolas;3
22141251;Demais escolas;3
22141693;Demais escolas;3
22141901;Demais escolas;3
22142363;Demais escolas;3
22142517;Demais escolas;3
22142622;Demais escolas;3
22143459;Demais escolas;3
22144137;Demais escolas;3
22144153;Demais escolas;3
22144188;Demais escolas;3
22144196;Demais escolas;3
22144668;Demais escolas;3
22144714;Demais escolas;3
22144811;Demais escolas;3
22144919;Demais escolas;3
22146040;Demais escolas;3
22146636;Demais escolas;3
22163409;Demais escolas;3
22164219;Demais escolas;3
22254722;Demais escolas;3
22268715;Demais escolas;3
22310762;Demais escolas;3
23062541;Demais escolas;3
23062622;Demais escolas;3
23063440;Demais escolas;3
23232390;Demais escolas;3
23275448;Demais escolas;3
23062495;Demais escolas;3
23162902;Demais escolas;3
23163240;Demais escolas;3
23163348;Demais escolas;3
23350628;Demais escolas;3
23065591;Demais escolas;3
23065672;Demais escolas;3
23065893;Demais escolas;3
23066148;Demais escolas;3
23066644;Demais escolas;3
23066814;Demais escolas;3
23067071;Demais escolas;3
23067845;Demais escolas;3
23068140;Demais escolas;3
23069864;Demais escolas;3
23070064;Demais escolas;3
23070153;Demais escolas;3
23070340;Demais escolas;3
23070722;Demais escolas;3
23070730;Demais escolas;3
23071036;Demais escolas;3
23071133;Demais escolas;3
23071141;Demais escolas;3
23071346;Demais escolas;3
23071400;Demais escolas;3
23071923;Demais escolas;3
23071958;Demais escolas;3
23072741;Demais escolas;3
23072873;Demais escolas;3
23072881;Demais escolas;3
23073012;Demais escolas;3
23073209;Demais escolas;3
23073233;Demais escolas;3
23073306;Demais escolas;3
23074248;Demais escolas;3
23074264;Demais escolas;3
23075961;Demais escolas;3
23076046;Demais escolas;3
23076208;Demais escolas;3
23076259;Demais escolas;3
23076658;Demais escolas;3
23077042;Demais escolas;3
23077409;Demais escolas;3
23077484;Demais escolas;3
23077549;Demais escolas;3
23077557;Demais escolas;3
23078081;Demais escolas;3
23078251;Demais escolas;3
23185244;Demais escolas;3
23186259;Demais escolas;3
23186704;Demais escolas;3
23186763;Demais escolas;3
23187867;Demais escolas;3
23190710;Demais escolas;3
23194669;Demais escolas;3
23199407;Demais escolas;3
23206373;Demais escolas;3
23211237;Demais escolas;3
23212020;Demais escolas;3
23225890;Demais escolas;3
23232242;Demais escolas;3
23235250;Demais escolas;3
23235497;Demais escolas;3
23235543;Demais escolas;3
23235900;Demais escolas;3
23235950;Demais escolas;3
23236051;Demais escolas;3
23236710;Demais escolas;3
23243163;Demais escolas;3
23243350;Demais escolas;3
23243597;Demais escolas;3
23245468;Demais escolas;3
23245573;Demais escolas;3
23245980;Demais escolas;3
23246561;Demais escolas;3
23246847;Demais escolas;3
23246871;Demais escolas;3
23246880;Demais escolas;3
23247088;Demais escolas;3
23251832;Demais escolas;3
23251859;Demais escolas;3
23252464;Demais escolas;3
23252499;Demais escolas;3
23258748;Demais escolas;3
23259159;Demais escolas;3
23263741;Demais escolas;3
23265892;Demais escolas;3
23267151;Demais escolas;3
23267194;Demais escolas;3
23267658;Demais escolas;3
23268506;Demais escolas;3
23269065;Demais escolas;3
23269316;Demais escolas;3
23271469;Demais escolas;3
23272015;Demais escolas;3
23272333;Demais escolas;3
23272430;Demais escolas;3
23274719;Demais escolas;3
23274859;Demais escolas;3
23275189;Demais escolas;3
23275308;Demais escolas;3
23275871;Demais escolas;3
23275936;Demais escolas;3
23275987;Demais escolas;3
23276002;Demais escolas;3
23276142;Demais escolas;3
23277050;Demais escolas;3
23277467;Demais escolas;3
23280859;Demais escolas;3
23282339;Demais escolas;3
23282720;Demais escolas;3
23334266;Demais escolas;3
23395630;Demais escolas;3
23462442;Demais escolas;3
23462450;Demais escolas;3
23462604;Demais escolas;3
23491035;Demais escolas;3
23498994;Demais escolas;3
23182016;Demais escolas;3
23165049;Demais escolas;3
23165391;Demais escolas;3
23165901;Demais escolas;3
23165952;Demais escolas;3
23192020;Demais escolas;3
23276649;Demais escolas;3
23079843;Demais escolas;3
23081430;Demais escolas;3
23081457;Demais escolas;3
23276320;Demais escolas;3
23082321;Demais escolas;3
23082585;Demais escolas;3
23232234;Demais escolas;3
23232307;Demais escolas;3
23024690;Demais escolas;3
23025255;Demais escolas;3
23025310;Demais escolas;3
23025530;Demais escolas;3
23025646;Demais escolas;3
24056243;Demais escolas;3
24056278;Demais escolas;3
24080411;Demais escolas;3
24080462;Demais escolas;3
24083453;Demais escolas;3
24083550;Demais escolas;3
24085081;Demais escolas;3
24085499;Demais escolas;3
24086770;Demais escolas;3
24087181;Demais escolas;3
24089303;Demais escolas;3
24281301;Demais escolas;3
24344320;Demais escolas;3
24001260;Demais escolas;3
24001295;Demais escolas;3
24002526;Demais escolas;3
24003492;Demais escolas;3
24003581;Demais escolas;3
24003638;Demais escolas;3
24003646;Demais escolas;3
24003662;Demais escolas;3
24073784;Demais escolas;3
24074667;Demais escolas;3
24089150;Demais escolas;3
24090034;Demais escolas;3
24091260;Demais escolas;3
24057002;Demais escolas;3
24057061;Demais escolas;3
24057096;Demais escolas;3
24057126;Demais escolas;3
24057134;Demais escolas;3
24057169;Demais escolas;3
24057193;Demais escolas;3
24057207;Demais escolas;3
24057444;Demais escolas;3
24059250;Demais escolas;3
24059277;Demais escolas;3
24059293;Demais escolas;3
24059323;Demais escolas;3
24059340;Demais escolas;3
24059692;Demais escolas;3
24059706;Demais escolas;3
24059935;Demais escolas;3
24064068;Demais escolas;3
24067911;Demais escolas;3
24069140;Demais escolas;3
24069191;Demais escolas;3
24069329;Demais escolas;3
24069388;Demais escolas;3
24069515;Demais escolas;3
24078131;Demais escolas;3
24078140;Demais escolas;3
24078450;Demais escolas;3
24080837;Demais escolas;3
24083186;Demais escolas;3
24084140;Demais escolas;3
24084263;Demais escolas;3
24085634;Demais escolas;3
24087114;Demais escolas;3
24087157;Demais escolas;3
24087505;Demais escolas;3
24088439;Demais escolas;3
24088846;Demais escolas;3
24089133;Demais escolas;3
24089214;Demais escolas;3
24089397;Demais escolas;3
24089478;Demais escolas;3
24090115;Demais escolas;3
24097004;Demais escolas;3
24097403;Demais escolas;3
24285323;Demais escolas;3
24294306;Demais escolas;3
24334308;Demais escolas;3
24350303;Demais escolas;3
25071009;Demais escolas;3
25071068;Demais escolas;3
25071106;Demais escolas;3
25071491;Demais escolas;3
25071513;Demais escolas;3
25073214;Demais escolas;3
25075551;Demais escolas;3
25107909;Demais escolas;3
25125672;Demais escolas;3
25127020;Demais escolas;3
25130676;Demais escolas;3
25131176;Demais escolas;3
25133519;Demais escolas;3
25134167;Demais escolas;3
25134426;Demais escolas;3
25135430;Demais escolas;3
25135660;Demais escolas;3
25206800;Demais escolas;3
25213806;Demais escolas;3
25092260;Demais escolas;3
25092448;Demais escolas;3
25092901;Demais escolas;3
25093037;Demais escolas;3
25093061;Demais escolas;3
25093088;Demais escolas;3
25093096;Demais escolas;3
25093665;Demais escolas;3
25093703;Demais escolas;3
25097326;Demais escolas;3
25097539;Demais escolas;3
25097628;Demais escolas;3
25097784;Demais escolas;3
25097938;Demais escolas;3
25098080;Demais escolas;3
25098306;Demais escolas;3
25098314;Demais escolas;3
25098349;Demais escolas;3
25098578;Demais escolas;3
25115260;Demais escolas;3
25117050;Demais escolas;3
25117254;Demais escolas;3
25119826;Demais escolas;3
25120298;Demais escolas;3
25123785;Demais escolas;3
25124170;Demais escolas;3
25124528;Demais escolas;3
25125494;Demais escolas;3
25125605;Demais escolas;3
25125958;Demais escolas;3
25125966;Demais escolas;3
25126210;Demais escolas;3
25126229;Demais escolas;3
25128213;Demais escolas;3
25128558;Demais escolas;3
25129139;Demais escolas;3
25129899;Demais escolas;3
25130730;Demais escolas;3
25131036;Demais escolas;3
25132059;Demais escolas;3
25132369;Demais escolas;3
25132598;Demais escolas;3
25132687;Demais escolas;3
25133012;Demais escolas;3
25133454;Demais escolas;3
25133748;Demais escolas;3
25133861;Demais escolas;3
25133985;Demais escolas;3
25134027;Demais escolas;3
25153811;Demais escolas;3
25153820;Demais escolas;3
25154001;Demais escolas;3
25266942;Demais escolas;3
25306936;Demais escolas;3
25020684;Demais escolas;3
25021885;Demais escolas;3
25132750;Demais escolas;3
25164805;Demais escolas;3
25226800;Demais escolas;3
25098829;Demais escolas;3
25098896;Demais escolas;3
25099540;Demais escolas;3
25099868;Demais escolas;3
25118102;Demais escolas;3
25118374;Demais escolas;3
26129680;Demais escolas;3
26183366;Demais escolas;3
26186896;Demais escolas;3
26193230;Demais escolas;3
26107503;Demais escolas;3
26163454;Demais escolas;3
26174588;Demais escolas;3
26179350;Demais escolas;3
26182076;Demais escolas;3
26193825;Demais escolas;3
26234610;Demais escolas;3
26053837;Demais escolas;3
26053861;Demais escolas;3
26053993;Demais escolas;3
26055198;Demais escolas;3
26055686;Demais escolas;3
26151553;Demais escolas;3
26179890;Demais escolas;3
26184419;Demais escolas;3
26184834;Demais escolas;3
26185539;Demais escolas;3
26441713;Demais escolas;3
26075431;Demais escolas;3
26075440;Demais escolas;3
26075458;Demais escolas;3
26075474;Demais escolas;3
26105810;Demais escolas;3
26147505;Demais escolas;3
26108585;Demais escolas;3
26110091;Demais escolas;3
26110105;Demais escolas;3
26111632;Demais escolas;3
26137950;Demais escolas;3
26138565;Demais escolas;3
26138590;Demais escolas;3
26139146;Demais escolas;3
26168243;Demais escolas;3
26171414;Demais escolas;3
26175240;Demais escolas;3
26177536;Demais escolas;3
26191423;Demais escolas;3
26193450;Demais escolas;3
26529807;Demais escolas;3
26109549;Demais escolas;3
26110130;Demais escolas;3
26110598;Demais escolas;3
26111772;Demais escolas;3
26146290;Demais escolas;3
26157373;Demais escolas;3
26175207;Demais escolas;3
26112558;Demais escolas;3
26112680;Demais escolas;3
26135465;Demais escolas;3
26135490;Demais escolas;3
26135811;Demais escolas;3
26137968;Demais escolas;3
26138611;Demais escolas;3
26142716;Demais escolas;3
26150760;Demais escolas;3
26162210;Demais escolas;3
26190494;Demais escolas;3
26224658;Demais escolas;3
26320614;Demais escolas;3
26115450;Demais escolas;3
26115557;Demais escolas;3
26116499;Demais escolas;3
26116987;Demais escolas;3
26117282;Demais escolas;3
26117525;Demais escolas;3
26137255;Demais escolas;3
26157233;Demais escolas;3
26171155;Demais escolas;3
26179199;Demais escolas;3
26179679;Demais escolas;3
26182157;Demais escolas;3
26182211;Demais escolas;3
26190265;Demais escolas;3
26033909;Demais escolas;3
26033925;Demais escolas;3
26033950;Demais escolas;3
26036070;Demais escolas;3
26132028;Demais escolas;3
26186225;Demais escolas;3
26192713;Demais escolas;3
26193957;Demais escolas;3
26110504;Demais escolas;3
26117584;Demais escolas;3
26117991;Demais escolas;3
26118149;Demais escolas;3
26118165;Demais escolas;3
26118181;Demais escolas;3
26118211;Demais escolas;3
26118262;Demais escolas;3
26118270;Demais escolas;3
26120208;Demais escolas;3
26120224;Demais escolas;3
26120968;Demais escolas;3
26121182;Demais escolas;3
26121328;Demais escolas;3
26121379;Demais escolas;3
26121484;Demais escolas;3
26121506;Demais escolas;3
26121514;Demais escolas;3
26122081;Demais escolas;3
26122090;Demais escolas;3
26122154;Demais escolas;3
26122162;Demais escolas;3
26122170;Demais escolas;3
26122235;Demais escolas;3
26122359;Demais escolas;3
26124220;Demais escolas;3
26125234;Demais escolas;3
26125404;Demais escolas;3
26125625;Demais escolas;3
26125668;Demais escolas;3
26127091;Demais escolas;3
26127580;Demais escolas;3
26127750;Demais escolas;3
26127890;Demais escolas;3
26128853;Demais escolas;3
26133199;Demais escolas;3
26133776;Demais escolas;3
26137631;Demais escolas;3
26140870;Demais escolas;3
26143178;Demais escolas;3
26143330;Demais escolas;3
26152630;Demais escolas;3
26152819;Demais escolas;3
26153050;Demais escolas;3
26153084;Demais escolas;3
26156202;Demais escolas;3
26160307;Demais escolas;3
26162016;Demais escolas;3
26163039;Demais escolas;3
26170469;Demais escolas;3
26170515;Demais escolas;3
26172852;Demais escolas;3
26173280;Demais escolas;3
26178133;Demais escolas;3
26180200;Demais escolas;3
26180863;Demais escolas;3
26181231;Demais escolas;3
26181266;Demais escolas;3
26187353;Demais escolas;3
26187507;Demais escolas;3
26187604;Demais escolas;3
26189020;Demais escolas;3
26189569;Demais escolas;3
26190451;Demais escolas;3
26193221;Demais escolas;3
26194236;Demais escolas;3
26194619;Demais escolas;3
26197405;Demais escolas;3
26205602;Demais escolas;3
26289601;Demais escolas;3
26440733;Demais escolas;3
26489716;Demais escolas;3
26534711;Demais escolas;3
26174774;Demais escolas;3
26177552;Demais escolas;3
26094681;Demais escolas;3
26095882;Demais escolas;3
26095904;Demais escolas;3
26095912;Demais escolas;3
26144840;Demais escolas;3
26156318;Demais escolas;3
26188090;Demais escolas;3
27016315;Demais escolas;3
27016439;Demais escolas;3
27049035;Demais escolas;3
27053431;Demais escolas;3
27055043;Demais escolas;3
27056589;Demais escolas;3
27215083;Demais escolas;3
27215180;Demais escolas;3
27224821;Demais escolas;3
27227189;Demais escolas;3
27230619;Demais escolas;3
27234606;Demais escolas;3
27235009;Demais escolas;3
27255018;Demais escolas;3
27258009;Demais escolas;3
27034780;Demais escolas;3
27034844;Demais escolas;3
27034895;Demais escolas;3
27035000;Demais escolas;3
27035018;Demais escolas;3
27035514;Demais escolas;3
27035816;Demais escolas;3
27036510;Demais escolas;3
27037169;Demais escolas;3
27037380;Demais escolas;3
27038440;Demais escolas;3
27046362;Demais escolas;3
27046443;Demais escolas;3
27046877;Demais escolas;3
27046907;Demais escolas;3
27047270;Demais escolas;3
27047431;Demais escolas;3
27048225;Demais escolas;3
27049140;Demais escolas;3
27050289;Demais escolas;3
27051625;Demais escolas;3
27051889;Demais escolas;3
27053008;Demais escolas;3
27053717;Demais escolas;3
27053997;Demais escolas;3
27054195;Demais escolas;3
27054500;Demais escolas;3
27054551;Demais escolas;3
27054578;Demais escolas;3
27055388;Demais escolas;3
27056910;Demais escolas;3
27214400;Demais escolas;3
27214737;Demais escolas;3
27214915;Demais escolas;3
27215512;Demais escolas;3
27216381;Demais escolas;3
27216705;Demais escolas;3
27216845;Demais escolas;3
27218180;Demais escolas;3
27218198;Demais escolas;3
27218244;Demais escolas;3
27220885;Demais escolas;3
27223213;Demais escolas;3
27223361;Demais escolas;3
27224953;Demais escolas;3
27225909;Demais escolas;3
27226115;Demais escolas;3
27226220;Demais escolas;3
27226620;Demais escolas;3
27230015;Demais escolas;3
27230430;Demais escolas;3
27230627;Demais escolas;3
27285006;Demais escolas;3
27320022;Demais escolas;3
27321010;Demais escolas;3
27321029;Demais escolas;3
27324028;Demais escolas;3
27326012;Demais escolas;3
27342018;Demais escolas;3
27347010;Demais escolas;3
27368017;Demais escolas;3
28017242;Demais escolas;3
28017366;Demais escolas;3
28017463;Demais escolas;3
28017480;Demais escolas;3
28017757;Demais escolas;3
28017773;Demais escolas;3
28017781;Demais escolas;3
28017803;Demais escolas;3
28017820;Demais escolas;3
28017919;Demais escolas;3
28017943;Demais escolas;3
28017986;Demais escolas;3
28018052;Demais escolas;3
28018109;Demais escolas;3
28019547;Demais escolas;3
28019814;Demais escolas;3
28020049;Demais escolas;3
28020065;Demais escolas;3
28031970;Demais escolas;3
28032063;Demais escolas;3
28032322;Demais escolas;3
28032772;Demais escolas;3
28032799;Demais escolas;3
28033639;Demais escolas;3
28034414;Demais escolas;3
28035119;Demais escolas;3
28035135;Demais escolas;3
28035470;Demais escolas;3
28035488;Demais escolas;3
28036174;Demais escolas;3
28037570;Demais escolas;3
28037723;Demais escolas;3
28037812;Demais escolas;3
28042204;Demais escolas;3
28042417;Demais escolas;3
28067401;Demais escolas;3
28072430;Demais escolas;3
28075412;Demais escolas;3
28075420;Demais escolas;3
28106407;Demais escolas;3
28006992;Demais escolas;3
28007042;Demais escolas;3
28007050;Demais escolas;3
28031563;Demais escolas;3
28032250;Demais escolas;3
28033450;Demais escolas;3
28037863;Demais escolas;3
28020863;Demais escolas;3
28076400;Demais escolas;3
28079400;Demais escolas;3
28110404;Demais escolas;3
29149860;Demais escolas;3
29149894;Demais escolas;3
29149908;Demais escolas;3
29332249;Demais escolas;3
29392349;Demais escolas;3
29399262;Demais escolas;3
29641608;Demais escolas;3
29353556;Demais escolas;3
29433002;Demais escolas;3
29436168;Demais escolas;3
29472440;Demais escolas;3
29482240;Demais escolas;3
29398053;Demais escolas;3
29398479;Demais escolas;3
29422370;Demais escolas;3
29455430;Demais escolas;3
29478901;Demais escolas;3
29480620;Demais escolas;3
29396379;Demais escolas;3
29569605;Demais escolas;3
29318297;Demais escolas;3
29318335;Demais escolas;3
29318653;Demais escolas;3
29354900;Demais escolas;3
29093490;Demais escolas;3
29093619;Demais escolas;3
29093627;Demais escolas;3
29093643;Demais escolas;3
29094046;Demais escolas;3
29342872;Demais escolas;3
29342880;Demais escolas;3
29365791;Demais escolas;3
29365813;Demais escolas;3
29380740;Demais escolas;3
29380790;Demais escolas;3
29383293;Demais escolas;3
29410991;Demais escolas;3
29417546;Demais escolas;3
29437261;Demais escolas;3
29441730;Demais escolas;3
29446104;Demais escolas;3
29447208;Demais escolas;3
29460166;Demais escolas;3
29494605;Demais escolas;3
29301505;Demais escolas;3
29301513;Demais escolas;3
29301521;Demais escolas;3
29388341;Demais escolas;3
29406579;Demais escolas;3
29450640;Demais escolas;3
29304229;Demais escolas;3
29304385;Demais escolas;3
29304393;Demais escolas;3
29304407;Demais escolas;3
29304490;Demais escolas;3
29456096;Demais escolas;3
29478448;Demais escolas;3
29227720;Demais escolas;3
29408148;Demais escolas;3
29408156;Demais escolas;3
29467950;Demais escolas;3
29024498;Demais escolas;3
29024595;Demais escolas;3
29441064;Demais escolas;3
29178223;Demais escolas;3
29359287;Demais escolas;3
29428289;Demais escolas;3
29456444;Demais escolas;3
29460441;Demais escolas;3
29468329;Demais escolas;3
29530210;Demais escolas;3
29609607;Demais escolas;3
29427924;Demais escolas;3
29432359;Demais escolas;3
29451876;Demais escolas;3
29480370;Demais escolas;3
29034981;Demais escolas;3
29365406;Demais escolas;3
29389992;Demais escolas;3
29343747;Demais escolas;3
29439833;Demais escolas;3
29451990;Demais escolas;3
29714630;Demais escolas;3
29738628;Demais escolas;3
29447674;Demais escolas;3
29179530;Demais escolas;3
29179564;Demais escolas;3
29179580;Demais escolas;3
29180015;Demais escolas;3
29180147;Demais escolas;3
29180686;Demais escolas;3
29181062;Demais escolas;3
29181640;Demais escolas;3
29181658;Demais escolas;3
29181755;Demais escolas;3
29181801;Demais escolas;3
29181895;Demais escolas;3
29181925;Demais escolas;3
29182301;Demais escolas;3
29182344;Demais escolas;3
29182387;Demais escolas;3
29182409;Demais escolas;3
29182433;Demais escolas;3
29182441;Demais escolas;3
29182581;Demais escolas;3
29182590;Demais escolas;3
29182654;Demais escolas;3
29183464;Demais escolas;3
29183790;Demais escolas;3
29184894;Demais escolas;3
29188229;Demais escolas;3
29189993;Demais escolas;3
29190886;Demais escolas;3
29191432;Demais escolas;3
29191467;Demais escolas;3
29192480;Demais escolas;3
29195608;Demais escolas;3
29196302;Demais escolas;3
29198984;Demais escolas;3
29199530;Demais escolas;3
29199549;Demais escolas;3
29199603;Demais escolas;3
29200091;Demais escolas;3
29343232;Demais escolas;3
29343410;Demais escolas;3
29364060;Demais escolas;3
29365023;Demais escolas;3
29393140;Demais escolas;3
29393248;Demais escolas;3
29396174;Demais escolas;3
29422248;Demais escolas;3
29422256;Demais escolas;3
29422264;Demais escolas;3
29422272;Demais escolas;3
29422299;Demais escolas;3
29422353;Demais escolas;3
29427347;Demais escolas;3
29436710;Demais escolas;3
29441676;Demais escolas;3
29442710;Demais escolas;3
29442818;Demais escolas;3
29442826;Demais escolas;3
29446767;Demais escolas;3
29447518;Demais escolas;3
29448808;Demais escolas;3
29451604;Demais escolas;3
29452589;Demais escolas;3
29454980;Demais escolas;3
29458757;Demais escolas;3
29459230;Demais escolas;3
29459540;Demais escolas;3
29461324;Demais escolas;3
29463289;Demais escolas;3
29471583;Demais escolas;3
29473128;Demais escolas;3
29475708;Demais escolas;3
29477271;Demais escolas;3
29478430;Demais escolas;3
29478871;Demais escolas;3
29482445;Demais escolas;3
29483964;Demais escolas;3
29483999;Demais escolas;3
29485274;Demais escolas;3
29485541;Demais escolas;3
29486963;Demais escolas;3
29487250;Demais escolas;3
29488591;Demais escolas;3
29494109;Demais escolas;3
29642612;Demais escolas;3
29806623;Demais escolas;3
29171644;Demais escolas;3
29171652;Demais escolas;3
29400340;Demais escolas;3
29406080;Demais escolas;3
29472466;Demais escolas;3
29480310;Demais escolas;3
29201969;Demais escolas;3
29469287;Demais escolas;3
29327822;Demais escolas;3
29328560;Demais escolas;3
29478952;Demais escolas;3
29489504;Demais escolas;3
29277744;Demais escolas;3
29277825;Demais escolas;3
29279011;Demais escolas;3
29279240;Demais escolas;3
29279577;Demais escolas;3
29433380;Demais escolas;3
29452414;Demais escolas;3
29458382;Demais escolas;3
29459729;Demais escolas;3
29470153;Demais escolas;3
29486696;Demais escolas;3
29542618;Demais escolas;3
29608600;Demais escolas;3
31170208;Demais escolas;3
31170216;Demais escolas;3
31239666;Demais escolas;3
31278912;Demais escolas;3
31340367;Demais escolas;3
31166090;Demais escolas;3
31166103;Demais escolas;3
31218553;Demais escolas;3
31371777;Demais escolas;3
31018767;Demais escolas;3
31018864;Demais escolas;3
31371769;Demais escolas;3
31376850;Demais escolas;3
31003875;Demais escolas;3
31004031;Demais escolas;3
31004111;Demais escolas;3
31004138;Demais escolas;3
31004162;Demais escolas;3
31004171;Demais escolas;3
31004197;Demais escolas;3
31004278;Demais escolas;3
31004359;Demais escolas;3
31004499;Demais escolas;3
31004511;Demais escolas;3
31004651;Demais escolas;3
31004731;Demais escolas;3
31004812;Demais escolas;3
31004871;Demais escolas;3
31004880;Demais escolas;3
31004936;Demais escolas;3
31004952;Demais escolas;3
31004979;Demais escolas;3
31005037;Demais escolas;3
31005088;Demais escolas;3
31005134;Demais escolas;3
31005371;Demais escolas;3
31005592;Demais escolas;3
31005614;Demais escolas;3
31005622;Demais escolas;3
31005673;Demais escolas;3
31005797;Demais escolas;3
31005916;Demais escolas;3
31005975;Demais escolas;3
31006009;Demais escolas;3
31006092;Demais escolas;3
31006157;Demais escolas;3
31006165;Demais escolas;3
31006238;Demais escolas;3
31006386;Demais escolas;3
31006394;Demais escolas;3
31006424;Demais escolas;3
31006491;Demais escolas;3
31006513;Demais escolas;3
31006629;Demais escolas;3
31006998;Demais escolas;3
31007111;Demais escolas;3
31007153;Demais escolas;3
31007196;Demais escolas;3
31007498;Demais escolas;3
31007561;Demais escolas;3
31210048;Demais escolas;3
31217123;Demais escolas;3
31217263;Demais escolas;3
31244457;Demais escolas;3
31253995;Demais escolas;3
31257397;Demais escolas;3
31257583;Demais escolas;3
31258644;Demais escolas;3
31260631;Demais escolas;3
31290157;Demais escolas;3
31294039;Demais escolas;3
31294110;Demais escolas;3
31300454;Demais escolas;3
31309711;Demais escolas;3
31309753;Demais escolas;3
31314749;Demais escolas;3
31320404;Demais escolas;3
31322873;Demais escolas;3
31324663;Demais escolas;3
31329282;Demais escolas;3
31332780;Demais escolas;3
31340391;Demais escolas;3
31346420;Demais escolas;3
31350664;Demais escolas;3
31351725;Demais escolas;3
31358428;Demais escolas;3
31358541;Demais escolas;3
31362417;Demais escolas;3
31363294;Demais escolas;3
31364860;Demais escolas;3
31365424;Demais escolas;3
31365874;Demais escolas;3
31365904;Demais escolas;3
31368342;Demais escolas;3
31369772;Demais escolas;3
31369977;Demais escolas;3
31370258;Demais escolas;3
31373990;Demais escolas;3
31374180;Demais escolas;3
31374555;Demais escolas;3
31374865;Demais escolas;3
31377503;Demais escolas;3
31377759;Demais escolas;3
31378313;Demais escolas;3
31379832;Demais escolas;3
31380342;Demais escolas;3
31384275;Demais escolas;3
31385433;Demais escolas;3
31387860;Demais escolas;3
31388220;Demais escolas;3
31005789;Demais escolas;3
31294047;Demais escolas;3
31007587;Demais escolas;3
31246468;Demais escolas;3
31375233;Demais escolas;3
31013935;Demais escolas;3
31223123;Demais escolas;3
31235555;Demais escolas;3
31276651;Demais escolas;3
31353906;Demais escolas;3
31196177;Demais escolas;3
31210595;Demais escolas;3
31305235;Demais escolas;3
31339989;Demais escolas;3
31014061;Demais escolas;3
31014150;Demais escolas;3
31014206;Demais escolas;3
31236926;Demais escolas;3
31236934;Demais escolas;3
31265578;Demais escolas;3
31267007;Demais escolas;3
31277177;Demais escolas;3
31279099;Demais escolas;3
31279102;Demais escolas;3
31310891;Demais escolas;3
31376310;Demais escolas;3
31014087;Demais escolas;3
31277185;Demais escolas;3
31357120;Demais escolas;3
31193020;Demais escolas;3
31193038;Demais escolas;3
31238180;Demais escolas;3
31041181;Demais escolas;3
31041190;Demais escolas;3
31041262;Demais escolas;3
31281921;Demais escolas;3
31291986;Demais escolas;3
31371726;Demais escolas;3
31374644;Demais escolas;3
31376051;Demais escolas;3
31053953;Demais escolas;3
31054011;Demais escolas;3
31054071;Demais escolas;3
31054135;Demais escolas;3
31280135;Demais escolas;3
31329762;Demais escolas;3
31193071;Demais escolas;3
31193097;Demais escolas;3
31193160;Demais escolas;3
31251763;Demais escolas;3
31261564;Demais escolas;3
31349720;Demais escolas;3
31193216;Demais escolas;3
31105899;Demais escolas;3
31105902;Demais escolas;3
31293181;Demais escolas;3
31361496;Demais escolas;3
31368113;Demais escolas;3
31377767;Demais escolas;3
31198846;Demais escolas;3
31332721;Demais escolas;3
31382698;Demais escolas;3
31074098;Demais escolas;3
31074101;Demais escolas;3
31074250;Demais escolas;3
31074292;Demais escolas;3
31074331;Demais escolas;3
31074373;Demais escolas;3
31074390;Demais escolas;3
31074411;Demais escolas;3
31074454;Demais escolas;3
31230308;Demais escolas;3
31256285;Demais escolas;3
31306266;Demais escolas;3
31310735;Demais escolas;3
31317101;Demais escolas;3
31324515;Demais escolas;3
31353990;Demais escolas;3
31354910;Demais escolas;3
31356816;Demais escolas;3
31367036;Demais escolas;3
31378291;Demais escolas;3
31205231;Demais escolas;3
31205265;Demais escolas;3
31246018;Demais escolas;3
31292451;Demais escolas;3
31328294;Demais escolas;3
31346314;Demais escolas;3
31354848;Demais escolas;3
31374628;Demais escolas;3
31096253;Demais escolas;3
31096261;Demais escolas;3
31096270;Demais escolas;3
31096326;Demais escolas;3
31213845;Demais escolas;3
31260541;Demais escolas;3
31346209;Demais escolas;3
31348465;Demais escolas;3
31365920;Demais escolas;3
31367710;Demais escolas;3
31370100;Demais escolas;3
31371750;Demais escolas;3
31385069;Demais escolas;3
31102563;Demais escolas;3
31305847;Demais escolas;3
31377899;Demais escolas;3
31014443;Demais escolas;3
31229865;Demais escolas;3
31249483;Demais escolas;3
31266655;Demais escolas;3
31276413;Demais escolas;3
31333921;Demais escolas;3
31341550;Demais escolas;3
31354600;Demais escolas;3
31296261;Demais escolas;3
31342122;Demais escolas;3
31118320;Demais escolas;3
31118346;Demais escolas;3
31223883;Demais escolas;3
