nome_escola,codigo_municipio,pib_per_capita,quantidade_salas,score_potencial
5055 IEI VOVO IDA,4314902,78586.94,5.0,0.7335
5040 IEI SAGRADA FAMILIA,4314902,78586.94,5.0,0.7335
EEI MAIS ACAO,4314902,78586.94,5.0,0.7335
ESC EDUC INF CIA DA CRIANCA,4314902,78586.94,5.0,0.7335
5153 EEI MEU DENGO,4314902,78586.94,5.0,0.7335
5150 ECEI PE LUIZ PEDROLLO,4314902,78586.94,5.0,0.7335
5166 EEI ABRASCE PARTENON,4314902,78586.94,5.0,0.7335
5035 EEI NOSSA SENHORA APARECIDA VILA PINTO,4314902,78586.94,5.0,0.7335
CENTRO INFANTIL TURMA DO GIZ DE CERA,4314902,78586.94,5.0,0.7335
EEI CRIARTE,4314902,78586.94,5.0,0.7335
EEI PEQUENOS BRILHANTES,4314902,78586.94,5.0,0.7335
CENTRO INFANTIL A PEQUENA SEREIA,4314902,78586.94,5.0,0.7335
ESTACAO CRIANCA,4314902,78586.94,5.0,0.7335
ESCOLA DE EDUCACAO INFANTIL CORUJINHA SAPECA LTDA,4314902,78586.94,5.0,0.7335
QI ESCOLA DE EDUCACAO PROFISSIONAL SALGADO FILHO,4314902,78586.94,5.0,0.7335
ESC EDUC INF A TURMA DO BARULHO,4314902,78586.94,5.0,0.7335
5051 EEI TURMA DO BARULHO,4314902,78586.94,5.0,0.7335
5042 IEI PIU PIU,4314902,78586.94,5.0,0.7335
5004 EEI ESTRELINHA DO AMANHA,4314902,78586.94,5.0,0.7335
5154 IEI MUNDO COLORIDO,4314902,78586.94,5.0,0.7335
CRECHE BANZE - BEATRIZ REGINA BIFFI,4314902,78586.94,5.0,0.7335
ESCOLA DE EDUCACAO INFANTIL COTIDIANA,4314902,78586.94,5.0,0.7335
EEI CAMBALHOTA KIDS,4314902,78586.94,5.0,0.7335
5145 IEI PRINCESA ISABEL,4314902,78586.94,5.0,0.7335
CENTRO INFANTIL RECANTO MIMOSO LTDA,4314902,78586.94,5.0,0.7335
5026 IEI CRIANCA ESPERANCA,4314902,78586.94,5.0,0.7335
CENTRO DE ESTUDOS EDUCARE,4314902,78586.94,5.0,0.7335
INFANCIAS ESCOLA DE EDUCACAO INFANTIL LTDA,4314902,78586.94,5.0,0.7335
5067 IEI NOSSA SENHORA DA GLORIA,4314902,78586.94,5.0,0.7335
EEI LUDICA INFANCIA - CESI JUNIOR ZONA SUL,4314902,78586.94,5.0,0.7335
CLUBINHO DA CRIANCA - BERENICE AMORIM DE AMORIM -ME,4314902,78586.94,5.0,0.7335
5008 EEI JOANA DARC,4314902,78586.94,5.0,0.7335
5031 IEI TIA ROSA,4314902,78586.94,5.0,0.7335
5033 IEI ALAN MARIA TEREZA,4314902,78586.94,5.0,0.7335
EEI PEQUENO APRENDIZ,4314902,78586.94,5.0,0.7335
ESCOLA GAIA EDUCACAO INFANTIL,4314902,78586.94,5.0,0.7335
BERCARIO CRECHE E RECREACAO NENECA,4314902,78586.94,5.0,0.7335
5002 IEI JOAO PAULO II,4314902,78586.94,5.0,0.7335
EEI GENTE MIUDA,4314902,78586.94,5.0,0.7335
SABER INTEGRAL C EI EF M,4118501,63350.93,18.0,0.7335
COLEGIO OSWALDO TOGNINI,5002704,47065.77,45.0,0.7331
COLEGIO ANN MACKENZIE,3170206,71598.38,30.0,0.7329
INSTITUTO EDUCACIONAL DUQUE DE CAXIAS UNIDADE II,3503208,60643.28,20.0,0.7328
APICE INSTITUTO EDUCACIONAL LTDA,3552205,81273.66,17.0,0.7325
VERITAS COLEGIO INTEGRADO,3552205,81273.66,17.0,0.7325
COLEGIO GALILEU,3552205,81273.66,17.0,0.7325
GENESIS COLEGIO,3543402,74869.27,12.0,0.7323
CENTRO DE ENSINO GRAU TECNICO UNIDADE RIBEIRAO PRETO,3543402,74869.27,12.0,0.7323
MARIA DE NAZARE CENTRO EDUCACIONAL INFANTIL,3543402,74869.27,12.0,0.7323
ESCOLA SEB UNIDADE ALVARES CABRAL,3543402,74869.27,12.0,0.7323
ESCOLA DE EDUCACAO INFANTIL PEQUENO CONSTRUTOR UNIDADE II,3543402,74869.27,12.0,0.7323
QUEIROZ BRUNELLI PRIMEIROS PASSOS UNID IV LAGOINHA COLEGIO,3543402,74869.27,12.0,0.7323
CONSTRUINDO CONHECIMENTO EEIEF,3543402,74869.27,12.0,0.7323
RAIO DE SOL ENCANTADO BERCARIO E ESCOLA DE EDUCACAO INFANTIL,3543402,74869.27,12.0,0.7323
COC RIBEIRAO PRETO REDE UNICA EDUCACAO,3543402,74869.27,12.0,0.7323
CENTRO EDUC PEQUENO INFANTE LTDA,2800308,36983.19,14.0,0.7322
ESCOLINHA ALEGRIA DO SABER,2800308,36983.19,14.0,0.7322
CEA - CENTRO EDUCACIONAL DE APRENDIZAGEM LTDA-ME,2800308,36983.19,14.0,0.7322
CENTRO EDUCACIONAL MORONI,2800308,36983.19,14.0,0.7322
PARQUE ECOLOGICO INSTITUTO DE EDUCACAO,3520509,110518.41,11.0,0.7321
EPISTEME COLEGIO,3520509,110518.41,11.0,0.7321
ESCOLA E HOTELZINHO TIA GE,3520509,110518.41,11.0,0.7321
SENAI CETIND,2919207,43861.88,50.0,0.7321
JARDIM DE INFANCIA CURUPIRA,4209102,80828.33,18.0,0.732
COLEGIO AQUARELA,4209102,80828.33,18.0,0.732
COLEGIO EXATHUM,4209102,80828.33,18.0,0.732
EXATHUM CURSO E COLEGIO,4209102,80828.33,18.0,0.732
ONDINHAZUL ENSINO FUNDAMENTAL,3501608,74188.86,15.0,0.732
ILIMIT KIDS,3501608,74188.86,15.0,0.732
AMERICANA COLEGIO,3501608,74188.86,15.0,0.732
ALPHA ESCOLA TECNICA,3548708,88766.77,13.0,0.7318
CARINHO DA VOVO,3548708,88766.77,13.0,0.7318
COLEGIO OBJETIVO PRIME,3548708,88766.77,13.0,0.7318
CENTRO DE ENS NOSSA SENHORA AUXILIADORA,5002704,47065.77,40.0,0.7314
CENTRO EDUCACIONAL TITANIA,2927408,31724.15,23.0,0.7313
CRECHE ESCOLA COMUNITARIA CRISTO E A VIDA,2927408,31724.15,23.0,0.7313
CENTRO EDUCACIONAL GERACAO VIDA - UNIDADE CENTRO II,4304606,83895.04,20.0,0.7311
ASSOCIACAO BENEFICENTE E EDUCADORA VO MARIA,4304606,83895.04,20.0,0.7311
SESC ESCOLA HORTO,5002704,47065.77,39.0,0.7309
CENT DE ED BAS FRANCISCO DE ASSIS,4310207,72012.79,16.0,0.7306
SENAI SC - CRICIUMA,4204608,57528.91,47.0,0.7306
COLEGIO SANTA MONICA ALTOS DO LARANJAL,4314407,38322.06,34.0,0.7306
ESC PEQUENO GENIO,5300108,129790.44,6.0,0.7304
ESC TECNICA DE SAUDE,5300108,129790.44,6.0,0.7304
ESC LAZARO LUIZ ZAMENHOF-CURUMIM,5300108,129790.44,6.0,0.7304
NOVA FENIX INSTITUTO DE EDUCACAO,5300108,129790.44,6.0,0.7304
ESC CRIANCA EM ACAO,5300108,129790.44,6.0,0.7304
CED INTERAGINDO,5300108,129790.44,6.0,0.7304
COL NOSSA SENHORA DA PIEDADE,5300108,129790.44,6.0,0.7304
ESC RECREANDO,5300108,129790.44,6.0,0.7304
CR HORA DE AVENTURA,5300108,129790.44,6.0,0.7304
COL GONCALVES DIAS,5300108,129790.44,6.0,0.7304
COLEGIO CENESC,5300108,129790.44,6.0,0.7304
COL FLEMING,5300108,129790.44,6.0,0.7304
ESC BRINCANDO E CONSTRUINDO O FUTURO,5300108,129790.44,6.0,0.7304
ESC COLINHO DA VOVO,5300108,129790.44,6.0,0.7304
COL CRESCER,5300108,129790.44,6.0,0.7304
COL RECREIO,5300108,129790.44,6.0,0.7304
COL CULTURAL,5300108,129790.44,6.0,0.7304
C DE ENS MEDIO DELTA,5300108,129790.44,6.0,0.7304
COL LE JARDIM,5300108,129790.44,6.0,0.7304
COL SABER- EDUC INF,5300108,129790.44,6.0,0.7304
SIBIPIRUNA - ESC INF,5300108,129790.44,6.0,0.7304
ESC MUNDO ENCANTADO,5300108,129790.44,6.0,0.7304
ESC FREE KIDS,5300108,129790.44,6.0,0.7304
COLEGIO PIRLIMPIMPIM SAO PASCHOALL,3170206,71598.38,28.0,0.7303
COLEGIO MENDEL VILAS,2919207,43861.88,42.0,0.7301
ESPACO CIRANDARTE BERCARIO EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,3538709,104770.09,17.0,0.73
PORTAL DO ENGENHO COLEGIO,3538709,104770.09,17.0,0.73
FAG C EI EF M,4104808,55176.33,65.0,0.73
SESI 108 CENTRO EDUCACIONAL,3548906,72146.03,14.0,0.7299
ESCOLA DE EDUCACAO INFANTIL BABY DISNEY,3548906,72146.03,14.0,0.7299
SAMARAH INSTITUTO EDUCACIONAL,3513009,69460.17,18.0,0.7299
SESI SC - BLUMENAU II,4202404,68847.51,12.0,0.7298
LUMIERE ESPACO EDUCACIONAL INFANTIL,4202404,68847.51,12.0,0.7298
SESC - CENTRO DE EDUCACAO INFANTIL,4202404,68847.51,12.0,0.7298
CESB CENTRO EDUCACIONAL SANTA BARBARA,3205200,42143.26,13.0,0.7298
CEIC,3205200,42143.26,13.0,0.7298
CE MOVIMENTO DO SABER,3205200,42143.26,13.0,0.7298
CENTRO EDUCACIONAL PARA A VIDA DO SESC - VILA VELHA,3205200,42143.26,13.0,0.7298
CE OCEANO ATLANTICO,3205200,42143.26,13.0,0.7298
CEAE CENTRO DE ENSINO ALBERT EINSTEIN,3205200,42143.26,13.0,0.7298
GRAU TECNICO UNIDADE VILA VELHA,3205200,42143.26,13.0,0.7298
CE ERLACH,3205200,42143.26,13.0,0.7298
SECULO COLEGIO E CURSO,2507507,34106.06,30.0,0.7298
ALFA BETA COLEGIO,3506003,54477.06,16.0,0.7297
C EDUC RAS,3136702,43035.36,15.0,0.7295
COL CECON JUIZ DE FORA,3136702,43035.36,15.0,0.7295
COLEGIO CONEXAO KIDS DE ENSINO FUNDAMENTAL E ENSINO MEDIO,3136702,43035.36,15.0,0.7295
INSTITUTO REGINA MATER DE EDUCACAO,3136702,43035.36,15.0,0.7295
ESCOLA INTEGRA,3136702,43035.36,15.0,0.7295
IDEAL C EI F M,4104808,55176.33,55.0,0.7293
COLEGIO DEHON,4218707,54566.42,75.0,0.7292
ESCOLA EDUCACAO INFANTIL TOQUINHO DE GENTE,4307005,80385.09,17.0,0.7291
CENTRO DE FORMACAO PROFISSIONAL SENAI JOSE OSCAR SALAZAR,4307005,80385.09,17.0,0.7291
CENTRO EDUCACIONAL DAVID CARNEIRO -CEDAC - JD ESCOLA FONTE DE DAVID,3304557,67371.97,9.0,0.729
INSTITUTO EDUCACIONAL LUANA,3304557,67371.97,9.0,0.729
SOC EDUC SEBASTIAO OLIVEIRA,3304557,67371.97,9.0,0.729
CENTRO EDUC STA ROSA LTDA,3304557,67371.97,9.0,0.729
UNIVERSIDADE DA CRIANCA,3304557,67371.97,9.0,0.729
ESCOLA MARIA DE FATIMA,3304557,67371.97,9.0,0.729
CENTRO EDUC SEIXAS MOTA,3304557,67371.97,9.0,0.729
GRUPO DE EDUC MODERNA,3304557,67371.97,9.0,0.729
CENTRO CULTURAL MONTESSORI,3304557,67371.97,9.0,0.729
COLEGIO E CURSO MATRIZ EDUCACAO,3304557,67371.97,9.0,0.729
ESCOLA TECNICA ELECTRA,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL VIANA DO COUTO,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL PROFª ZILAH TERRA DE FARIA,3304557,67371.97,9.0,0.729
SOC DE ENSINO ANTONIO AUGUSTO M LTDA ME,3304557,67371.97,9.0,0.729
ESCOLINHA COMUNITARIA ANCT,3304557,67371.97,9.0,0.729
COLEGIO CRIAR,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL BOA ESPERANCA,3304557,67371.97,9.0,0.729
INSTITUTO BRASILEIRO DE ENSINO E SERVICOS TECNICOS LTDA,3304557,67371.97,9.0,0.729
CENTRO DE PROFISSIONALIZACAO ADV INFORMATICA,3304557,67371.97,9.0,0.729
MINHA ESCOLA,3304557,67371.97,9.0,0.729
COLEGIO PORTO REAL - UNIDADE III,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL MEUS PRIMEIROS PASSOS,3304557,67371.97,9.0,0.729
JARDIM ESCOLA ABELHINHA FELIZ,3304557,67371.97,9.0,0.729
JARDIM INFANTIL CRECHE LTDA,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL LIMA NASCIMENTO MATRIZ,3304557,67371.97,9.0,0.729
CRECHE JACAREZINHO,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL ESTELINHA MAGICA DO MILLENIUM,3304557,67371.97,9.0,0.729
EXTERNATO SANTO ANTONIO,3304557,67371.97,9.0,0.729
ESCOLA CANADENSE DA TIJUCA LTDA,3304557,67371.97,9.0,0.729
CRECHE ESCOLA AQUARELA DA FREGUESIA LTDA,3304557,67371.97,9.0,0.729
COL VASCO DA GAMA,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL RAMIRO,3304557,67371.97,9.0,0.729
CRECHE ESCOLA FURA BOLO,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL MATERNAL E PRE ESCOLA FERNANDES LARCHER LTDA-ME,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL COUTINHO,3304557,67371.97,9.0,0.729
COLEGIO MONTE ALTO,3304557,67371.97,9.0,0.729
COL FREITAS,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL DESPERTAR PARA O SABER,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL LIMA NASCIMENTO,3304557,67371.97,9.0,0.729
OS BATUTINHAS ESPACO DE EDUC INFANTIL,3304557,67371.97,9.0,0.729
CENTRO EDUC PAULO RAMOS LTDA-ME,3304557,67371.97,9.0,0.729
CRECHE ESCOLA COMUNITARIA GENTE INOCENTE II,3304557,67371.97,9.0,0.729
JARDIM ESCOLA PINTANDO O SETE,3304557,67371.97,9.0,0.729
COLEGIO VILA VALQUEIRE LTDA,3304557,67371.97,9.0,0.729
COLEGIO CURSO ATIVIDADE,3304557,67371.97,9.0,0.729
CRECHE ESCOLA PINTANDO O FUTURO,3304557,67371.97,9.0,0.729
JD DE INF PIRRALHO LTDA,3304557,67371.97,9.0,0.729
ESCOLA SESI JACAREPAGUA - FREGUESIA,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL RIBEIRO SILVA,3304557,67371.97,9.0,0.729
ESCOLA CHINESA INTERNACIONAL,3304557,67371.97,9.0,0.729
COLEGIO SOLDADINHO DE CHUMBO,3304557,67371.97,9.0,0.729
CEDRO-CENTRO EDUCACIONAL DANIEL RODRIGUES,3304557,67371.97,9.0,0.729
CRECHE ESCOLA PIMPOLHO,3304557,67371.97,9.0,0.729
JARDIM ESCOLA TEMPO DE CONSTRUIR SIMPLES LTDA,3304557,67371.97,9.0,0.729
ASSOCIACAO PROJETO OVELHINHAS,3304557,67371.97,9.0,0.729
COLEGIO ISRAELITA BRASILEIRO A LIESSIN -SCHOLEM ALEICHEM,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL MIRANDA,3304557,67371.97,9.0,0.729
ESCOLA PEDRA DA GAVEA,3304557,67371.97,9.0,0.729
COLEGIO PORTO REAL - UNIDADE IV,3304557,67371.97,9.0,0.729
CENTRO EDUC EDUCRIANDO,3304557,67371.97,9.0,0.729
CRECHE E ESCOLA CURIO - EIRELI,3304557,67371.97,9.0,0.729
ESCOLA JARDIM SEMENTE HEBROM,3304557,67371.97,9.0,0.729
JARDIM ESCOLA NOSSA SENHORA DA AJUDA,3304557,67371.97,9.0,0.729
DENTINHO DE LEITE CRECHE LTDA,3304557,67371.97,9.0,0.729
CENTRO CULTURAL PEDRO II,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL FELIPPO DE OLIVEIRA,3304557,67371.97,9.0,0.729
DINAMIS,3304557,67371.97,9.0,0.729
TECNIM ESCOLA TECNICA,3304557,67371.97,9.0,0.729
COLEGIO SABER,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL DA TIJUCA SC LTDA,3304557,67371.97,9.0,0.729
CENTRO DE REABILITACAO INFANTIL ALBANO REIS,3304557,67371.97,9.0,0.729
COL AMIGOS DA INFANCIA,3304557,67371.97,9.0,0.729
CRECHE ESCOLA COMUNITARIA SITIO ALEGRE,3304557,67371.97,9.0,0.729
JARDIM ESCOLA CANTINHO DO TOUCHE,3304557,67371.97,9.0,0.729
COLEGIO DE A A Z - UNIDADE BOTAFOGO,3304557,67371.97,9.0,0.729
COLEGIO PARANAPUA,3304557,67371.97,9.0,0.729
CRECHE ESCOLA NANA NANINHA,3304557,67371.97,9.0,0.729
JARDIM ESCOLA PERALTINHA - CENTRO EDUCACIONAL MENDES ZANE LTDA-ME,3304557,67371.97,9.0,0.729
JD ESC ENSINANDO COM AMOR E CARINHO LTDA,3304557,67371.97,9.0,0.729
COLEGIO CURSO GAU SISTEMA GAU DE ENSINO,3304557,67371.97,9.0,0.729
DELTA 3 EDUCACAO INFANTIL A C PEDAGOGICA S C LTDA,3304557,67371.97,9.0,0.729
EDUCANDARIO SYLLABATIM,3304557,67371.97,9.0,0.729
ACAO COMUNITARIA PRO FAVELA DR MARCELLO CANDIA - CRECHE SANTA MONICA,3304557,67371.97,9.0,0.729
COLEGIO CURSO INTELLECTUS - UNIDADE BOTAFOGO,3304557,67371.97,9.0,0.729
RANCHO DOS PEQUENINOS CHECHE JD ESC LTDA,3304557,67371.97,9.0,0.729
COLEGIO E CURSO ESSENCIAL,3304557,67371.97,9.0,0.729
GRUPO INTEGRADO EDNA PONCIONI FERREIRA,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL KWASINSKY,3304557,67371.97,9.0,0.729
COLEGIO PH,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL ARMINDA BARBOSA,3304557,67371.97,9.0,0.729
COLEGIO SANTOS MOURA,3304557,67371.97,9.0,0.729
JD INF CANTINHO DA CAMILA LTDA,3304557,67371.97,9.0,0.729
CENTRO ESCOLAR MARQUES RODRIGUES LTDA,3304557,67371.97,9.0,0.729
CENTRO EDUC EDUCACAO E ARTE,3304557,67371.97,9.0,0.729
TRAMPOLIM EDUCACAO INFANTIL,3304557,67371.97,9.0,0.729
CRECHE ESCOLA PLANETA DA CRIANCA 1,3304557,67371.97,9.0,0.729
CRECHE ESCOLA SANTO ANTAO LTDA,3304557,67371.97,9.0,0.729
CHILDREN CRECHE E ESCOLA LTDA,3304557,67371.97,9.0,0.729
ESCOLA BRINCANDO E APRENDENDO LTDA - ME,3304557,67371.97,9.0,0.729
COLEGIO ALCANTARA,3304557,67371.97,9.0,0.729
ESC LINEAR,3304557,67371.97,9.0,0.729
JD ESC ROSA ALVES MOREIRA,3304557,67371.97,9.0,0.729
COL ARTE DO SABER,3304557,67371.97,9.0,0.729
COL CAMPOS SALES LTDA,3304557,67371.97,9.0,0.729
ESCOLA LICENCIADA AZ MEIER,3304557,67371.97,9.0,0.729
COL PONTO DE PARTIDA,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL APRENDIZ DA MARE,3304557,67371.97,9.0,0.729
JD DE INF ESTRELINHA DOURADA,3304557,67371.97,9.0,0.729
CRECHE ESCOLA CANTINHO FELIZ DO ITANHANGA LTDA,3304557,67371.97,9.0,0.729
CRECHE ESCOLA REI LEAO,3304557,67371.97,9.0,0.729
JD ESC RECREARTE LTDA - COLEGIO RECREARTE,3304557,67371.97,9.0,0.729
INSTITUTO DE EDUCACAO EUCLIDES DOS SANTOS,3304557,67371.97,9.0,0.729
COLEGIO EDUCACAO E ARTE DE ENSINO PRE ESCOLAR E FUNDAMENTAL LTDA,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL ITABIRA LTDA,3304557,67371.97,9.0,0.729
EDUCANDARIO LUSO,3304557,67371.97,9.0,0.729
ESCOLA ARAUJO,3304557,67371.97,9.0,0.729
JD ESC MENINO JESUS,3304557,67371.97,9.0,0.729
SOCIEDADE EDUC VILA DA PENHA,3304557,67371.97,9.0,0.729
ESCOLA GISS - GRUPO INTEGRADO SOUZA SEQUEIRA,3304557,67371.97,9.0,0.729
COLEGIO E CURSO INTELLECTUS - UNIDADE RIBEIRO GUIMARAES,3304557,67371.97,9.0,0.729
CENTRO CULTURAL PEDACINHO DO CEU,3304557,67371.97,9.0,0.729
AEMMAC ROCHA MIRANDA,3304557,67371.97,9.0,0.729
CEPEB - CENTRO DE ESTUDOS E PESQUISAS DE EDUCACAO BRASILEIRA LTDA,3304557,67371.97,9.0,0.729
CRECHE ESCOLA CASTELINHO DO SABER SC LTDA,3304557,67371.97,9.0,0.729
CRECHE JARDIM E ESCOLA ESTRELINHA ENCANTADA LTDA,3304557,67371.97,9.0,0.729
COLEGIO E CURSO SONNART,3304557,67371.97,9.0,0.729
CEM-ESCOLA CRECHE LTDA,3304557,67371.97,9.0,0.729
CENTRO EDUC ESPACO DO SABER DE CAMPO GRANDE,3304557,67371.97,9.0,0.729
BAHIENSE EDUCACAO INFANTIL,3304557,67371.97,9.0,0.729
A VILA VENTURI EDUCACIONAL LTDA,3304557,67371.97,9.0,0.729
COLEGIO SANTAMARINHA,3304557,67371.97,9.0,0.729
CRECHE KIDS BABIES LTDA ME,3304557,67371.97,9.0,0.729
CRIANCARTES,3304557,67371.97,9.0,0.729
CELO EL ELYON,3304557,67371.97,9.0,0.729
SAPIENTIA SOCIEDADE DE PART E PESQUISA EDUC LTDA,3304557,67371.97,9.0,0.729
INSTITUTO EDUCACIONAL R FC LAGO - ME LTDA,3304557,67371.97,9.0,0.729
LAPIS DE COR,3304557,67371.97,9.0,0.729
ESCOLA TECNICA ELECTRA,3304557,67371.97,9.0,0.729
CRECHE ESCOLA PETER PAN,3304557,67371.97,9.0,0.729
COLEGIO E CURSO ZEROHUM MADUREIRA,3304557,67371.97,9.0,0.729
CRECHE COMUNITARIA DEUS E FIEL -UNIDADE VIII,3304557,67371.97,9.0,0.729
COLEGIO PINHEIRO GUIMARAES LTDA,3304557,67371.97,9.0,0.729
VIDAE ESCOLA DE EDUCACAO INTEGRAL LTDA -ME,3304557,67371.97,9.0,0.729
CENTRO EDUCACIONAL REYNALDO NASCIMENTO,3304557,67371.97,9.0,0.729
GRUPO IMAGINE DE EDUCACAO,3304557,67371.97,9.0,0.729
ESTACAO FUTURO CENTRO EDUCACIONAL LTDA,3304557,67371.97,9.0,0.729
CENTRO EDU A BATISTA-JD GALINHO DE OURO,3304557,67371.97,9.0,0.729
INST METODISTA DE ENS SUZANA WESLEY AMAS ROCINHA,3304557,67371.97,9.0,0.729
CRECHE COMUNITARIA ALEM DO ARCO IRIS,3304557,67371.97,9.0,0.729
COLEGIO E CURSO CARPA,3304557,67371.97,9.0,0.729
AVANCO CURSO E COLEGIO LTDA,3304557,67371.97,9.0,0.729
TRINITY CHRISTIAN SCHOOL LTDA,3304557,67371.97,9.0,0.729
CENTRO DE ATIVIDADES EDUCACIONAIS E CULTURAIS ARCA DE NOE,3304557,67371.97,9.0,0.729
COLEGIO REBECA LTDA,3304557,67371.97,9.0,0.729
INSTITUTO SAGRADO CORACAO DE MARIA,3304557,67371.97,9.0,0.729
ESC FLORA EDUCACAO INFANTIL,3304557,67371.97,9.0,0.729
JARDIM ESCOLA TIA SAHRA,3304557,67371.97,9.0,0.729
CRECHE ESCOLA PROFESSOR PICA PAU,3304557,67371.97,9.0,0.729
COLEGIO ANGULO DE VICOSA,3171303,29239.36,47.0,0.729
ESCOLA SESI GUIOMAR DE FREITAS COSTA,3170206,71598.38,27.0,0.7289
CENTRO DE EDUCACAO PROFISSIONAL - SENAC CAMPO GRANDE,5002704,47065.77,35.0,0.7288
SENAC,4214805,63673.98,17.0,0.7287
CENT EDUC ADVENTISTA PEDRO II,2927408,31724.15,22.0,0.7287
COLEGIO KENNEDY,2927408,31724.15,22.0,0.7287
ESCOLA ARCO-IRIS,2927408,31724.15,22.0,0.7287
CURSO E COLEGIO FORTUNATO,2927408,31724.15,22.0,0.7287
HENRIQUE LUPO ESCOLA SENAI,3503208,60643.28,19.0,0.7286
COLEGIO DOM ALBERTO,4316808,100540.49,16.0,0.7285
CENTRO DE FORMACAO PROFISSIONAL SENAI CARLOS TANNHAUSER,4316808,100540.49,16.0,0.7285
1O MUNDO JOAO PESSOA,2507507,34106.06,29.0,0.7285
ALFA AGUIA PATO BRANCO C EI EF M,4118501,63350.93,17.0,0.7282
UNICOLEGIO ARACATUBA,3502804,57253.2,41.0,0.728
COLEGIO AME MAIS,5103403,59997.13,13.0,0.7279
COLEGIO SUPREMUS,5103403,59997.13,13.0,0.7279
ESCOLA GASPARZINHO LTDA,5103403,59997.13,13.0,0.7279
FACULDADE SENAC CRICIUMA,4204608,57528.91,39.0,0.7279
SENAI SC - CHAPECO,4204202,69153.54,19.0,0.7277
SESI SC - CHAPECO III,4204202,69153.54,19.0,0.7277
A TURMA DO SNOOPY,4113700,50362.05,12.0,0.7276
ESCOLA DAS AMERICAS EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,4113700,50362.05,12.0,0.7276
COLEGIO VILLASBOAS EDUCACAO INFANTIL E ENSINO FUNDAMENTAL,4113700,50362.05,12.0,0.7276
BAOBA-VIVENCIAS PELO BRINCAR CEI,4113700,50362.05,12.0,0.7276
COLEGIO EDUCAR EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,4113700,50362.05,12.0,0.7276
PONTUAL JARDINS C E I,4113700,50362.05,12.0,0.7276
UEPT 42 - UNIDADE DE EDUCACAO PRO E TECNOLOGICA DE LONDRINA NORTE- SENAC,4113700,50362.05,12.0,0.7276
CEI NAVEGANTES,4113700,50362.05,12.0,0.7276
COLEGIO NACIONAL - UNIDADE IV,3170206,71598.38,26.0,0.7274
SESI 349 CENTRO EDUCACIONAL,3502804,57253.2,39.0,0.7269
ESCOLA FONTE DO SABER EIRELI ME,5208707,52722.02,10.0,0.7268
ESCOLA DE EDUCACAO BILINGUE LTDA,5208707,52722.02,10.0,0.7268
ESCOLA ABELHINHA LTDA,5208707,52722.02,10.0,0.7268
ESCOLA INTELECTUAL PICA PAU E MAX COLLEGE,5208707,52722.02,10.0,0.7268
ESCOLA AMERICANA,5208707,52722.02,10.0,0.7268
ESCOLA LUZES DO SABER,5208707,52722.02,10.0,0.7268
BERCARIO E ESCOLA SAGRADA FAMILIA,5208707,52722.02,10.0,0.7268
COLEGIO ACAO,5208707,52722.02,10.0,0.7268
COLEGIO INTERATIVA - UNIDADE SAO JUDAS TADEU,5208707,52722.02,10.0,0.7268
ESCOLA ZARA,5208707,52722.02,10.0,0.7268
ESCOLA ACLIVE EXCLUSIVE,5208707,52722.02,10.0,0.7268
ESCOLA ALDEIA EIRELI,5208707,52722.02,10.0,0.7268
COLEGIO SAGRADA FAMILIA LTDA,5208707,52722.02,10.0,0.7268
ESCOLA DINAMICA 13 DE MAIO,5208707,52722.02,10.0,0.7268
ESCOLA SOL DOURADO,5208707,52722.02,10.0,0.7268
COLEGIO INTEGRADO KIDS FLAMBOYANT,5208707,52722.02,10.0,0.7268
CENTRO EDUCACIONAL IMPACTUS,5208707,52722.02,10.0,0.7268
COLEGIO PREVEST UNIDADE CENTRO ENSINO FUNDAMENTAL,5208707,52722.02,10.0,0.7268
COLEGIO EXECUTIVO,5208707,52722.02,10.0,0.7268
COLEGIO VETRUS,5208707,52722.02,10.0,0.7268
COLEGIO ANHANGUERA,5208707,52722.02,10.0,0.7268
ESCOLA PROGRESSIVO,5208707,52722.02,10.0,0.7268
CENTRO DE EDUCACAO E CULTURA METROPOLITANO JUNIOR,5208707,52722.02,10.0,0.7268
