codigo_escola,NO_ENTIDADE,codigo_municipio,rank_municipio,n_escolas_confiaveis_municipio,segmento_comercial,rede_propria_poliedro,enem_media_geral,qtd_participantes_enem,indice_infra,QT_MAT_MED,score_destaque
31118346,COL STATUS,3147907,3,4,Desafiante (2º-5º local),False,641.186875,32.0,4.0,88.0,0.749
29456096,COLEGIO IEPROL,2914802,2,6,Desafiante (2º-5º local),False,650.817037037037,27.0,3.0,83.0,0.748
28033450,ALTERNATIVO CURSO E COLEGIO,2802908,2,5,Desafiante (2º-5º local),False,668.117037037037,54.0,2.0,191.0,0.7477
35197440,COLEGIO AZ INTERNACIONAL,3507605,3,9,Desafiante (2º-5º local),False,659.1357142857142,14.0,1.0,61.0,0.7465
35153126,LITTERATUS COLEGIO,3523404,2,6,Desafiante (2º-5º local),False,650.124,35.0,3.0,123.0,0.746
35467066,NOVO ANGLO BAURU,3506003,4,16,Desafiante (2º-5º local),False,658.9160563380282,71.0,2.0,179.0,0.7457
31346314,COLEGIO IMP LTDA,3138203,2,5,Desafiante (2º-5º local),False,666.78,21.0,1.0,95.0,0.7453
12030058,ESC DE ENSINO MEDIO E TECNICO PLACIDO DE CASTRO,1200401,4,9,Desafiante (2º-5º local),False,635.9234782608695,46.0,4.0,161.0,0.7449
41063015,COLEGIO POSITIVO MASTER - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,4119905,3,9,Desafiante (2º-5º local),False,640.3889743589743,78.0,4.0,296.0,0.7441
35113207,DIVINO SALVADOR COLEGIO,3525904,5,24,Desafiante (2º-5º local),False,640.2714492753623,46.0,4.0,140.0,0.7434
43215572,COLEGIO FLEMING PELOTAS,4314407,4,8,Desafiante (2º-5º local),False,658.2059090909091,44.0,2.0,148.0,0.7431
43176852,CENTRO TECNOLOGICO UNIVERSIDADE CAXIAS DO SUL - UNIDADE DE ENSINO DE CAXIAS DO SUL,4305108,3,8,Desafiante (2º-5º local),False,625.6244444444444,183.0,5.0,648.0,0.743
31371777,COLEGIO GABARITO,3104007,2,4,Desafiante (2º-5º local),False,648.966875,32.0,3.0,109.0,0.7429
35135148,SINGULAR COLEGIO,3547809,3,29,Desafiante (2º-5º local),False,648.8620606060606,220.0,3.0,814.0,0.7426
35165773,MULTIPLUS SCHOOL,3541406,3,9,Desafiante (2º-5º local),False,640.1169642857143,56.0,4.0,199.0,0.7423
52090388,CENTRO EDUCACIONAL IMPACTO LTDA- COLEGIO EXITO,5211909,2,3,Desafiante (2º-5º local),False,634.2524999999999,24.0,4.0,89.0,0.7423
41386329,ALDEIA DO SOL CEI EF M,4109401,2,8,Desafiante (2º-5º local),False,639.9945454545455,11.0,4.0,13.0,0.7419
35108339,SANTA MONICA COLEGIO,3530607,4,21,Desafiante (2º-5º local),False,648.7136363636364,33.0,3.0,101.0,0.7417
43037682,COLEGIO LA SALLE,4304606,2,7,Desafiante (2º-5º local),False,626.3922222222222,120.0,5.0,407.0,0.7415
26033950,COLEGIO NOSSA SENHORA AUXILIADORA,2611101,3,8,Desafiante (2º-5º local),False,626.2894358974359,130.0,5.0,420.0,0.7412
35165943,ATLANTICO DE ENSINO INSTITUTO,3538709,3,14,Desafiante (2º-5º local),False,648.4619047619047,21.0,3.0,88.0,0.7411
35439368,COLEGIO PROGRESSO BILINGUE,3520509,5,10,Desafiante (2º-5º local),False,648.3925490196078,51.0,3.0,139.0,0.7406
35007668,DELTA EDUCACIONAL,3502804,3,11,Desafiante (2º-5º local),False,668.5461538461539,39.0,0.0,189.0,0.7404
41099605,ALIANCA CEI EF M,4109401,3,8,Desafiante (2º-5º local),False,625.8157142857143,56.0,5.0,230.0,0.7388
35113724,CIDADE DE PIRACICABA COLEGIO,3538709,4,14,Desafiante (2º-5º local),False,647.8616666666667,72.0,3.0,210.0,0.7384
29486696,CENTRO EDUCACIONAL OPCAO,2933307,4,12,Desafiante (2º-5º local),False,639.0511111111111,21.0,4.0,84.0,0.7383
31184349,COLEGIO LOSANGO DE UBA,3169901,2,3,Desafiante (2º-5º local),False,653.4424875621891,67.0,3.0,231.0,0.7382
31210595,COL QUELUZ DE MINAS,3118304,3,4,Desafiante (2º-5º local),False,647.672,10.0,3.0,18.0,0.7375
15561313,CENTRO EDUCACIONAL COLEGIO MONTE CASTELO,1504208,4,8,Desafiante (2º-5º local),False,629.7657861635221,53.0,5.0,167.0,0.737
35121381,PRUDENTINA ESCOLA DE EDUCACAO BASICA,3541406,4,9,Desafiante (2º-5º local),False,647.4916384180791,59.0,3.0,198.0,0.7364
41075927,COLEGIO ANGLO AMERICANO,4108304,2,9,Desafiante (2º-5º local),False,629.4648979591836,49.0,5.0,188.0,0.736
25130676,CENTRO DE ENSINO E EDUCACAO DA BORBOREMA LDTA,2504009,2,17,Desafiante (2º-5º local),False,662.2959999999999,65.0,1.0,168.0,0.7355
51072823,LAVOISIER CENTRO DE ENSINO,5107602,2,7,Desafiante (2º-5º local),False,655.3106666666666,20.0,2.0,77.0,0.7355
35152812,JANDYRA ANTUNES ROSA PROFESSORA COLEGIO,3526902,3,13,Desafiante (2º-5º local),False,629.2565217391304,23.0,5.0,85.0,0.7349
33009783,INST DOM BOSCO,3301009,2,15,Desafiante (2º-5º local),False,624.8458823529411,17.0,5.0,72.0,0.7346
35143352,CIDADE DE ITU COLEGIO,3523909,2,8,Desafiante (2º-5º local),False,671.1563636363636,44.0,1.0,189.0,0.7344
51027909,COLEGIO LA SALLE ATEC,5107958,3,4,Desafiante (2º-5º local),False,649.14,23.0,2.0,88.0,0.7344
31354848,COLEGIO LOSANGO DE LAVRAS,3138203,3,5,Desafiante (2º-5º local),False,661.4272,25.0,2.0,66.0,0.7326
29408148,COLEGIO MATISSE,2918001,2,4,Desafiante (2º-5º local),False,644.5497959183673,49.0,3.0,145.0,0.7324
50015877,ESCOLA PRESBITERIANA ERASMO BRAGA,5003702,4,5,Desafiante (2º-5º local),False,628.7627868852459,61.0,5.0,288.0,0.7324
32083343,SEB ESCOLAS DE ALTA PERFORMANCE S A,3205200,2,17,Desafiante (2º-5º local),False,631.7739215686274,102.0,4.0,372.0,0.7323
35159013,COLEGIO OBJETIVO DE RIO CLARO,3543907,2,6,Desafiante (2º-5º local),False,628.7387301587302,63.0,5.0,238.0,0.732
33088780,CENTRO EDUCACIONAL PEREIRA ROCHA,3304904,2,27,Desafiante (2º-5º local),False,633.2328571428571,28.0,4.0,31.0,0.7318
17055962,COLEGIO PRESBITERIANO MACKENZIE PALMAS,1721000,3,12,Desafiante (2º-5º local),False,628.40125,16.0,5.0,113.0,0.7306
33199558,COLEGIO CENTRO DE ESTUDOS,3301009,3,15,Desafiante (2º-5º local),False,652.0584810126583,79.0,1.0,229.0,0.7302
35118564,CASSIANO RICARDO COLEGIO,3554102,4,14,Desafiante (2º-5º local),False,645.4371929824562,76.0,3.0,238.0,0.7302
43043666,COLEGIO LA SALLE,4305108,4,8,Desafiante (2º-5º local),False,623.9843010752688,31.0,5.0,158.0,0.7301
11049073,COLEGIO SAPIENS - UNIDADE INTENSIVO,1100205,3,8,Desafiante (2º-5º local),False,628.2610810810811,37.0,5.0,73.0,0.73
35140673,INTEGRADO DE MOGI GUACU COLEGIO,3530706,3,8,Desafiante (2º-5º local),False,659.9258974358975,26.0,1.0,104.0,0.7297
25134167,CENTRO DE ENSINO E SERVICOS PREPARATORIOS DE VESTIBULARES LTDA,2504009,3,17,Desafiante (2º-5º local),False,644.78,74.0,3.0,249.0,0.7287
35500033,CIDADE RIO PRETO COLEGIO,3549805,5,23,Desafiante (2º-5º local),False,644.7588461538461,52.0,3.0,211.0,0.7286
33120544,COLEGIO E CURSO PENSI,3301009,4,15,Desafiante (2º-5º local),False,632.2663670411985,89.0,4.0,247.0,0.7285
33196770,COLEGIO E CURSO CARVALHO BRAGA,3305802,4,8,Desafiante (2º-5º local),False,644.68,22.0,3.0,108.0,0.7282
43219616,COLEGIO FLEMING CANOAS,4304606,3,7,Desafiante (2º-5º local),False,663.0533333333333,36.0,0.0,112.0,0.7282
29149860,COLEGIO DINAMO,2900702,2,6,Desafiante (2º-5º local),False,632.1979629629631,54.0,4.0,190.0,0.7279
35126044,CURSOS PROVE ESCOLA DE ENSINO FUNDAMENTAL E MEDIO,3529005,2,8,Desafiante (2º-5º local),False,644.5392857142857,28.0,3.0,94.0,0.7271
29433002,COOPERATIVA EDUCACIONAL DE BARREIRAS,2903201,3,5,Desafiante (2º-5º local),False,631.6961904761904,14.0,4.0,57.0,0.7263
35006190,COLEGIO PROGRESSO ITU,3523909,3,8,Desafiante (2º-5º local),False,658.6659999999999,20.0,1.0,78.0,0.7262
42003903,COLEGIO ELISA ANDREOLI,4216602,2,9,Desafiante (2º-5º local),False,627.3997037037037,135.0,5.0,443.0,0.726
21182345,COLEGIO EDUCAR DOM BOSCO,2101400,2,5,Desafiante (2º-5º local),False,625.6721505376344,62.0,4.0,264.0,0.7248
41377370,COLGIO BOM JESUS MARINGA - EDUCAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,4115200,2,17,Desafiante (2º-5º local),False,622.438,10.0,5.0,64.0,0.7248
22135790,ORGANIZACAO EDUCACIONAL APOIO LTDA,2207702,4,10,Desafiante (2º-5º local),False,644.0141935483871,31.0,3.0,104.0,0.7246
35125490,LICEU TERRAS DO ENGENHO EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,3538709,5,14,Desafiante (2º-5º local),False,649.31375,32.0,3.0,125.0,0.7242
24003662,COLEGIO MENINO DEUS LTDA,2408003,5,13,Desafiante (2º-5º local),False,622.2292307692308,13.0,5.0,86.0,0.7241
31361500,COLEGIO PROFESSOR ROBERTO HERBSTER GUSMAO,3167202,5,11,Desafiante (2º-5º local),False,616.9931782945736,43.0,5.0,198.0,0.7241
42015588,ESC BARAO DO RIO BRANCO,4202404,2,5,Desafiante (2º-5º local),False,626.6836815920398,67.0,5.0,371.0,0.724
26529807,COLEGIO E CURSO CP,2607901,3,21,Desafiante (2º-5º local),False,633.8665517241379,58.0,3.0,195.0,0.7233
35161861,PROGRESSAO COLEGIO,3554102,5,14,Desafiante (2º-5º local),False,669.098947368421,76.0,0.0,255.0,0.7224
35153795,ELITE REDE DE ENSINO,3525300,5,8,Desafiante (2º-5º local),False,651.6701075268818,31.0,2.0,125.0,0.7216
35466761,ESQUEMA UNICO EDUCACIONAL DE PRESIDENTE PRUDENTE,3541406,5,9,Desafiante (2º-5º local),False,634.0464516129033,31.0,4.0,110.0,0.7214
25213806,COLEGIO E CURSO PETRONIO FIGUEIREDO LTDA,2504009,4,17,Desafiante (2º-5º local),False,634.7988888888889,54.0,4.0,161.0,0.7203
23276649,COLEGIO EVOLUCAO,2307304,3,6,Desafiante (2º-5º local),False,643.8975,72.0,2.0,195.0,0.72
31371696,COLEGIO UNIVERSITARIO,3148004,4,5,Desafiante (2º-5º local),False,621.0204347826086,46.0,5.0,184.0,0.7191
42091578,COLEGIO EVANGELICO JARAGUA,4208906,2,4,Desafiante (2º-5º local),False,625.6751219512195,41.0,5.0,173.0,0.7186
35155664,CIDADE DE ATIBAIA COLEGIO,3504107,3,11,Desafiante (2º-5º local),False,663.6046666666666,30.0,1.0,108.0,0.7182
29439833,CENTRO DE EDUCACAO MARIA CELINA,2925303,2,5,Desafiante (2º-5º local),False,634.3046153846153,13.0,4.0,67.0,0.7179
35139208,ATENEU DE SAO CAETANO DO SUL COLEGIO UNIDADE III,3548807,3,9,Desafiante (2º-5º local),False,666.8223076923077,26.0,0.0,102.0,0.7169
43205542,ESCOLA DE ENSINO MEDIO CAMINHO,4305108,5,8,Desafiante (2º-5º local),False,629.102156862745,34.0,4.0,166.0,0.7157
32034377,COLEGIO CASTRO ALVES,3201308,2,5,Desafiante (2º-5º local),False,633.6989189189189,37.0,4.0,116.0,0.7152
31368520,CENTRO EDUCACIONAL EUROPA,3152501,5,8,Desafiante (2º-5º local),False,624.7514285714286,14.0,5.0,61.0,0.7151
35172625,CEI - COLEGIO DE EDUCACAO INTEGRAL,3516200,2,11,Desafiante (2º-5º local),False,649.1364705882353,17.0,2.0,64.0,0.7151
32038720,ESCOLA SANTA ADAME,3205200,3,17,Desafiante (2º-5º local),False,633.6369230769232,13.0,4.0,62.0,0.7148
21092761,COMPLEXO EDUCACIONAL DOM BOSCO,2105302,2,8,Desafiante (2º-5º local),False,614.8595897435898,65.0,5.0,183.0,0.7142
42160642,COC BLUMENAU,4202404,3,5,Desafiante (2º-5º local),False,648.8008163265306,49.0,2.0,186.0,0.7136
33031649,INSTITUTO SAO JOSE,3304201,4,7,Desafiante (2º-5º local),False,624.4893333333333,40.0,5.0,128.0,0.7131
33174881,INSTITUTO NOSSA SENHORA DA GLORIA RIO DAS OSTRAS - UNIDADE IV,3304524,3,14,Desafiante (2º-5º local),False,619.7860317460318,42.0,5.0,176.0,0.7119
52053261,INSTITUTO PRESBITERIANO SAMUEL GRAHAM,5211909,3,3,Desafiante (2º-5º local),False,632.89,26.0,4.0,102.0,0.7115
35123808,EDUCATIVA CENTRO EDUCACIONAL,3534708,2,7,Desafiante (2º-5º local),False,648.0984615384616,13.0,2.0,54.0,0.7111
33106754,COLEGIO PROFESSOR CLOVIS TAVARES PRO-UNI,3301009,5,15,Desafiante (2º-5º local),False,628.0072727272727,22.0,4.0,73.0,0.7105
43123643,COLEGIO NOSSA SENHORA DE FATIMA,4316907,3,8,Desafiante (2º-5º local),False,623.9237837837838,37.0,5.0,135.0,0.7104
35004901,COLEGIO MAGNUS AGOSTINHO,3534708,3,7,Desafiante (2º-5º local),False,640.6484210526315,19.0,3.0,69.0,0.7098
33026424,COLEGIO ARARUAMA,3300209,3,10,Desafiante (2º-5º local),False,614.1598148148148,36.0,5.0,145.0,0.7095
42116112,COLEGIO EXPONENCIAL,4204202,3,6,Desafiante (2º-5º local),False,618.888717948718,26.0,5.0,131.0,0.708
33101809,COLEGIO EME,3303500,2,30,Desafiante (2º-5º local),False,652.779012345679,54.0,1.0,262.0,0.7075
35134326,COLEGIO PORTO BRAGANCA LTDA,3507605,4,9,Desafiante (2º-5º local),False,631.6187301587302,21.0,4.0,68.0,0.707
35142682,INTERESCOLAR OBJETIVO UNIDADE GRANJA VIANA CENTRO,3513009,2,13,Desafiante (2º-5º local),False,631.4532051282051,52.0,4.0,226.0,0.7064
33089248,COL STA TEREZINHA,3304904,3,27,Desafiante (2º-5º local),False,622.3944444444445,18.0,5.0,105.0,0.7053
32097603,CEFM IN PACTO,3204906,2,4,Desafiante (2º-5º local),False,639.9769230769232,13.0,3.0,71.0,0.7051
33181713,CENTRO EDUCACIONAL MARCOS FREITAS,3301702,2,20,Desafiante (2º-5º local),False,613.5205263157894,76.0,5.0,222.0,0.705
52099490,COLEGIO LIDER,5201405,2,14,Desafiante (2º-5º local),False,631.3025287356322,29.0,4.0,95.0,0.705
33170401,COLEGIO UEDA PECANHA,3302403,3,9,Desafiante (2º-5º local),False,629.5092307692307,26.0,4.0,88.0,0.7039
35116026,RESSURREICAO NOSSA SENHORA DO CALVARIO COLEGIO,3511102,2,8,Desafiante (2º-5º local),False,630.9456349206349,42.0,4.0,149.0,0.7035
35136098,EDUCAR INSTITUTO EDUCACIONAL,3530706,4,8,Desafiante (2º-5º local),False,621.64,13.0,5.0,66.0,0.7033
35808076,COLEGIO JESUS ADOLESCENTE,3511102,3,8,Desafiante (2º-5º local),False,630.8366666666667,20.0,4.0,103.0,0.703
35587023,CENTRO EDUCACIONAL ARARAQUARA UNIDADE I,3503208,2,11,Desafiante (2º-5º local),False,660.0269230769231,26.0,0.0,26.0,0.7011
31357120,COL CHROMOS ELDORADO,3118601,2,13,Desafiante (2º-5º local),False,633.2198333333333,60.0,3.0,151.0,0.7009
35175614,INTERNACIONAL DE ALPHAVILLE ESCOLA,3505708,2,4,Desafiante (2º-5º local),False,643.0514285714286,14.0,3.0,141.0,0.7002
53020570,COL PODION ENS FUND E MEDIO,5300108,1,98,Líder local,False,743.7908333333334,184.0,5.0,517.0,0.9688
31004651,COLEGIO SANTO AGOSTINHO,3106200,1,80,Líder local,False,721.6742675159236,314.0,5.0,1070.0,0.9645
25097539,COLEGIO E CURSO EVOLUCAO,2507507,1,49,Líder local,False,701.570786516854,89.0,5.0,249.0,0.9541
23246871,ARI DE SA CAVALCANTE - MARIO MAMEDE,2304400,1,102,Líder local,False,801.290625,32.0,5.0,106.0,0.9524
27220885,COLEGIO CONTATO MACEIO,2704302,1,57,Líder local,False,695.4914649681529,157.0,5.0,496.0,0.9497
26189569,COLEGIO COGNITIVO,2611606,1,67,Líder local,False,736.5988571428571,70.0,5.0,305.0,0.9492
33062633,COL DE SAO BENTO,3304557,1,308,Líder local,False,728.5694117647059,68.0,5.0,207.0,0.9473
35805555,EMBRAER JUAREZ WANDERLEY COLEGIO,3549904,1,20,Líder local,False,715.7219607843138,153.0,5.0,475.0,0.9428
32041152,ESCOLA SAO DOMINGOS,3205309,1,15,Líder local,False,712.7585585585585,74.0,5.0,256.0,0.9411
15168344,COLEGIO EQUIPE CRISTAL,1501402,1,54,Líder local,False,686.5726315789474,57.0,5.0,203.0,0.9401
31333921,COLEGIO SANTO AGOSTINHO UNIDADE NOVA LIMA,3144805,1,7,Líder local,False,710.295303030303,88.0,5.0,351.0,0.9397
24057169,FACEX,2408102,1,44,Líder local,False,684.2877777777777,48.0,5.0,170.0,0.9372
31193097,COLEGIO SAO FRANCISCO XAVIER - CARIRU,3131307,1,7,Líder local,False,702.7575438596491,114.0,5.0,355.0,0.9359
33057206,INSTITUTO GAYLUSSAC - ENS FUNDAMENTAL E MEDIO,3303302,1,38,Líder local,False,713.3588000000001,100.0,5.0,300.0,0.9359
31014061,COLEGIO SANTO AGOSTINHO-UNIDADE CONTAGEM,3118601,1,13,Líder local,False,697.7963636363636,77.0,5.0,252.0,0.9331
15103080,GRUPO FUTURO EDUCACIONAL MARABA,1504208,1,8,Líder local,False,708.6123076923076,13.0,5.0,92.0,0.933
29480620,CENTRO EDUCACIONAL VILLA LOBOS,2905701,1,8,Líder local,False,694.376923076923,13.0,5.0,83.0,0.9286
35399197,OBJETIVO COLEGIO INTEGRADO,3550308,1,417,Líder local,False,763.9009523809524,42.0,5.0,160.0,0.9266
43173330,COL JOAO PAULO I - UNIDADE SUL,4314902,1,44,Líder local,False,697.0964705882352,34.0,5.0,163.0,0.9264
35115712,RAUL BAUAB DOUTOR FUNDACAO EDUCACIONAL COLEGIO,3525300,1,8,Líder local,False,696.8872222222221,36.0,5.0,115.0,0.9259
52103137,COLEGIO ARENA,5208707,1,59,Líder local,False,695.3573529411765,340.0,5.0,1403.0,0.9241
35142967,COLEGIO ENGENHEIRO SALVADOR ARENA,3548708,1,30,Líder local,False,688.7268421052632,190.0,5.0,620.0,0.9239
35286187,ETAPA COLEGIO,3556206,1,4,Líder local,False,734.5669230769231,130.0,5.0,416.0,0.9237
31354562,COLEGIO GABARITO,3170107,1,11,Líder local,False,733.8154838709677,31.0,5.0,283.0,0.9235
22146636,BRIGHT SCHOOL,2211001,1,44,Líder local,False,711.664,10.0,5.0,87.0,0.921
24281301,COLEGIO SALESIANO DOM BOSCO,2403251,1,13,Líder local,False,670.1100262467191,127.0,5.0,452.0,0.9181
31041181,ESCOLA TECNICA DE DIVINOPOLIS-INTEGRAL,3122306,1,8,Líder local,False,684.0209677419356,62.0,5.0,214.0,0.9179
52020517,COLEGIO GALILEU,5201108,1,8,Líder local,False,710.7981609195402,58.0,5.0,211.0,0.9155
31339989,INSTITUTO EDUCACIONAL MARGARIDA REZENDE,3118304,1,4,Líder local,False,700.5133333333334,15.0,5.0,54.0,0.9148
50032895,COLEGIO UNIGRAN - UNIDADE II,5003702,1,5,Líder local,False,708.71,16.0,5.0,16.0,0.914
29422272,CENTRO EDUCACIONAL VILLA LOBOS,2927408,1,74,Líder local,False,696.9911538461539,52.0,5.0,195.0,0.912
41148142,COLEGIO DO BOSQUE MANANCIAIS,4106902,1,44,Líder local,False,703.096,20.0,5.0,80.0,0.9111
21010331,COLEGIO DOM BOSCO LTDA,2111300,1,43,Líder local,False,666.5224836601308,51.0,5.0,216.0,0.9102
35449003,FAAP RIBEIRAO PRETO COLEGIO,3543402,1,30,Líder local,False,701.7197027600849,157.0,5.0,484.0,0.9102
28032322,CENTRO DE EXCELENCIA MASTER,2800308,1,40,Líder local,False,697.7100694444445,192.0,5.0,691.0,0.908
43216471,UNIDADE DE ENSINO COLEGIO SINODAL PRADO GRAVATAI,4309209,1,3,Líder local,False,677.8218181818182,11.0,5.0,64.0,0.9041
43175317,SOCIEDADE EDUCACIONAL MARIO QUINTANA LTDA,4314407,1,8,Líder local,False,677.7008108108108,74.0,5.0,213.0,0.9037
35173186,LICEU JARDIM,3547809,1,29,Líder local,False,717.7644827586207,174.0,5.0,596.0,0.8995
31184331,COLEGIO SAGRADO CORACAO DE MARIA,3169901,1,3,Líder local,False,689.2266666666666,24.0,5.0,89.0,0.8991
35112513,PROGRESSO CAMPINEIRO COLEGIO,3509502,1,35,Líder local,False,685.6673333333333,30.0,5.0,126.0,0.8944
22014543,COLEGIO NOSSA SENHORA DAS GRACAS,2207702,1,10,Líder local,False,667.5824,50.0,5.0,201.0,0.8938
29530210,SARTRE ESCOLA SEB - MONET,2919207,1,8,Líder local,False,684.7009248554913,173.0,5.0,680.0,0.8933
35113852,LUIZ DE QUEIROZ COLEGIO,3538709,1,14,Líder local,False,680.6035842293907,93.0,5.0,376.0,0.8891
35135288,COLEGIO ANGLO LEONARDO DA VINCI,3534401,1,25,Líder local,False,679.0827586206897,29.0,5.0,140.0,0.8878
32036671,ESCOLA MULTIPLA,3205002,1,7,Líder local,False,678.7405263157895,38.0,5.0,168.0,0.8869
33025673,PENSI CASULO RIO DAS OSTRAS,3304524,1,14,Líder local,False,657.0870042194093,79.0,5.0,222.0,0.8868
32038178,CENTRO DE ENSINO CHARLES DARWIN,3205200,1,17,Líder local,False,695.2004964539007,94.0,5.0,330.0,0.8849
35109708,CARMO COLEGIO,3548500,1,26,Líder local,False,666.3104402515722,53.0,5.0,166.0,0.8848
13099981,CENTRO EDUCACIONAL LATO SENSU III,1302603,1,38,Líder local,False,686.99,38.0,4.0,172.0,0.8841
12028835,COLEGIO LATO SENSU,1200401,1,9,Líder local,False,672.3068421052632,38.0,4.0,144.0,0.8837
31105899,COLEGIO COMERCIAL ITABIRANO,3131703,1,5,Líder local,False,676.6232558139535,43.0,5.0,165.0,0.8827
31018864,CENTRO DE EDUCACAO ANGHER,3105608,1,3,Líder local,False,661.0516666666666,12.0,5.0,58.0,0.8789
29714630,CENTRO EDUCACIONAL MUNDAI,2925303,1,5,Líder local,False,680.9058333333334,24.0,4.0,90.0,0.877
31166103,COLEGIO SAO DOMINGOS,3104007,1,4,Líder local,False,671.9457142857143,28.0,5.0,159.0,0.8767
31293687,COLEGIO MARISTA - VARGINHA,3170701,1,5,Líder local,False,678.2270531400966,69.0,4.0,210.0,0.8731
51036215,COLEGIO NOTRE DAME DE LOURDES,5103403,1,23,Líder local,False,669.5498305084747,59.0,5.0,343.0,0.8727
35133115,COLEGIO PARTHENON BOM CLIMA,3518800,1,55,Líder local,False,683.0055384615384,65.0,5.0,197.0,0.872
17056446,COLEGIO OLIMPO PALMAS INTEGRAL,1721000,1,12,Líder local,False,699.0537634408603,62.0,4.0,309.0,0.8711
31334049,COLEGIO CAETANO,3167202,1,11,Líder local,False,676.3439999999999,15.0,4.0,65.0,0.8697
35121307,COLEGIO ANGLO CIDADE DE SAO CARLOS - UNIDADE I,3548906,1,11,Líder local,False,667.7554838709677,31.0,5.0,138.0,0.8693
31354910,CENTRO EDUCACIONAL CAVE,3136702,1,14,Líder local,False,690.7852100840337,119.0,4.0,326.0,0.8684
31128058,INSTITUTO EDUCACIONAL SAO JOAO DA ESCOCIA,3151800,1,6,Líder local,False,657.0000865800866,77.0,5.0,298.0,0.8671
35480617,EMBRAER COLEGIO CASIMIRO MONTENEGRO FILHO,3507506,1,8,Líder local,False,674.4296202531646,79.0,4.0,241.0,0.8671
35143613,CENTRO EDUCACIONAL INTERATIVO CATANDUVA,3511102,1,8,Líder local,False,656.6426666666666,15.0,5.0,115.0,0.8663
25133519,COLEGIO MOTIVA LTDA - MOTIVA CENTRO,2504009,1,17,Líder local,False,693.1370562770562,154.0,4.0,526.0,0.8651
35144502,ANGLO CEZANNE COLEGIO,3501608,1,7,Líder local,False,650.4125925925925,27.0,5.0,106.0,0.8644
41151844,SANTO ANGELO E - EI EF,4119905,1,9,Líder local,False,663.2397530864197,27.0,5.0,128.0,0.8638
29342880,COLEGIO HELYOS,2910800,1,18,Líder local,False,715.7744444444445,36.0,3.0,113.0,0.8631
42016142,COLEGIO BOM JESUS SANTO ANTONIO,4202404,1,5,Líder local,False,665.0074380165289,121.0,5.0,456.0,0.8625
33092346,COLEGIO SANTA MARIA,3305109,1,10,Líder local,False,649.3356756756757,37.0,5.0,143.0,0.8624
35172959,DIVINO SALVADOR COLEGIO ITU,3523909,1,8,Líder local,False,655.1454838709678,62.0,5.0,220.0,0.8614
31328294,COLEGIO UNIVERSITARIO PROFESSOR CANISIO IGNACIO LUNKES,3138203,1,5,Líder local,False,664.5039215686274,51.0,5.0,146.0,0.8611
26175240,EVOLUCAO CENTRO EDUCACIONAL LTDA,2607901,1,21,Líder local,False,656.5963157894737,38.0,5.0,154.0,0.8604
35006599,COLEGIO CHAMINADE,3506003,1,16,Líder local,False,663.8420000000001,30.0,5.0,122.0,0.8598
33163863,GARRA VESTIBULARES ASS EDUCACIONAL LTDA - UNID 2,3306305,1,10,Líder local,False,686.4022857142858,35.0,4.0,126.0,0.858
41033310,COLEGIO UNIVERSITARIO,4113700,1,16,Líder local,False,648.1809282700422,158.0,5.0,444.0,0.8578
29489504,COLEGIO UNIVERSITARIO,2931350,1,4,Líder local,False,660.08875,16.0,4.0,45.0,0.8577
31239666,COLEGIO NACIONAL DO ENSINO MEDIO DE ARAGUARI,3103504,1,5,Líder local,False,660.6258064516129,31.0,5.0,107.0,0.8527
41150392,COLEGIO PASSO CERTO GROWING BILINGUE - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,4104808,1,9,Líder local,False,681.0891666666666,16.0,4.0,84.0,0.8524
24001260,COLEGIO DIOCESANO SANTA LUZIA,2408003,1,13,Líder local,False,653.5821052631579,133.0,5.0,383.0,0.8516
29149908,COLEGIO STAR,2900702,1,6,Líder local,False,667.5018666666666,25.0,4.0,95.0,0.8502
23165952,PARAISO SS LTDA COLEGIO,2307304,1,6,Líder local,False,659.1854700854701,117.0,5.0,488.0,0.8491
35117195,BRAGA MELLO COLEGIO,3541406,1,9,Líder local,False,678.3592,25.0,4.0,107.0,0.8489
31294900,COL DEL REY,3147907,1,4,Líder local,False,658.864705882353,17.0,5.0,48.0,0.848
42203600,COLEGIO TRILINGUE INOVACAO,4204202,1,6,Líder local,False,644.9559999999999,10.0,5.0,39.0,0.8475
29542618,COLEGIO OFICINA DE VITORIA DA CONQUISTA,2933307,1,12,Líder local,False,666.3801980198019,101.0,4.0,347.0,0.8473
35123675,PRUDENTE DE MORAES COLEGIO,3545209,1,3,Líder local,False,658.5576190476191,42.0,5.0,150.0,0.8467
33145237,COLEGIO SAO JOAO BATISTA NOVA FRIBURGO,3303401,1,10,Líder local,False,721.1525,32.0,3.0,92.0,0.8459
33040516,COLEGIO IPIRANGA,3303906,1,16,Líder local,False,720.4641379310344,29.0,3.0,97.0,0.8458
15066886,E PART E I F M INST NSRA DOS ANJOS,1500107,1,4,Líder local,False,651.8005714285714,35.0,5.0,117.0,0.8442
50027956,COLEGIO HARMONIA - UNIDADE I,5002704,1,26,Líder local,False,676.1925974025975,77.0,4.0,286.0,0.8442
